hangle,first_translate,idiom_translate,label,idiom
가지마 시그렌.,"don’t go, siegren.","don’t go, siegren.","don't leave me, siegren.","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
너를 상처입히려던 건 아니었어.,I didn’t mean to hurt you.,I didn’t mean to hurt you.,I wasn't trying to hurt you.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"나를 걱정해서, 나를 좋아하기 때문에 그런 말을 한 걸 알아.",I know you said that because you were worried about me and because you love me.,I know you said that because you were worried about me and because you love me.,"I know you're only saying that because you like me so much, and you’re worried.","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
하지만 내가 써 내린 세계에 대한 책임이 있으니 네 걱정을 모른 척했어.,"but I have a responsibility to the world I created, so I ignored your concerns.",but I ignored your worries because I felt responsible for the world I created.,"I ignored your concerns because I’m responsible for the world I created,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"사실 난 그저. 겁이 난 것뿐일지도 몰라,","honestly, I was just scared.","honestly, I was just scared.","but to tell you the truth, I think I was just afraid.","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
네가 한없이 좋아지는데,"I was falling for you,","I was falling for you more and more,","I was hopelessly falling for you,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"난 언젠가 널 놓아줘야 하고,",but I knew I had to let you go someday.,but I knew I had to let you go someday.,"I have to let go of you at some point,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
너의 행복을 위한 길은 원작대로 돌아가게 만드는 것이라고 생각하고 또 생각했어.,I thought and thought that the way to your happiness was to return to the original story.,I kept telling myself that the only way for you to be happy was to go back to the original story.,and I kept telling myself that turning things back to the way they were in the novel was for your happiness.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
하지만,but...,but...,but...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"정말,","really,","...really,",...will I really...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
내가 너를 떠나보내도 괜찮은 걸까?,will it be okay for me to let you go?,is it okay for me to let you go?,...be okay after letting you go like this?,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
어떻게 괜찮을 수가 있어.,how could it be okay...,how could it be okay...,of course not. how could I be okay?,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
내가 바라왔던 엔딩이,...when I realized...,...when I realized...,I thought that the ending I had wanted...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
내게 아무것도 아니지 않았다는 걸 알았는데.,...that the ending I wanted wasn’t nothing to me?,...that the ending I wanted wasn’t meaningless to me?,...wouldn’t hurt me so much.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
네 옆에 있고 싶어.,I want to stay by your side.,I want to be with you.,I want to be with you.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"시그렌, 가지마.","don’t go, siegren.","don’t go, siegren.","siegren, don't go.","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
헤어지기 싫어.,I don’t want to break up.,I don’t want to break up.,I don't want us to break up.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
왜…,why...?,why...?,why...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
나 때문에 울 정도로 고민하지 마.,don’t worry about me so much that you cry.,"don’t worry about me so much that you cry,","...are you crying over me,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
피오나.,fiona.,fiona.,fiona?,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
…괜찮을 리가 없잖아.,of course it’s not okay...,of course it’s not okay...,there's no way I'd be okay...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
괜찮지 않아.,it’s not okay.,it’s not okay.,...because it's not okay.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
왜 날 붙잡는 거야?,why are you stopping me?,why are you stopping me?,why are you holding onto me?,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
네가 부담스러운 게 아니야.,you’re not a burden to me.,you’re not a burden to me.,because  being with you isn’t overwhelming.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"갈수록 너를 계속 원하는데,","I want you more and more,","I want you more and more,","I find myself wanting you more and more,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
네가 이 마음을 알면 부담스러워 할 것 같았어.,but I thought you’d be burdened if you knew how I felt.,but I thought you’d feel burdened if you knew how I felt.,and I thought you'd feel too pressured if you knew how I felt.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
…그럴 리 없잖아.,there’s no way I would.,how could it be?,you know I'd never feel that way about you.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
그렇다면,then...,then...,"if that's true,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"…내게,",please...,please...,I want you...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
너를 줘.,...give me you.,...give me yourself.,...to give yourself to me.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"시그렌, 나 겁내지 않을게","siegren, I won’t be scared.","siegren, I won’t be scared.","siegren, I'm not going to be afraid anymore.","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
나랑 계속 같이 있자.,stay with me.,stay with me.,let's be together.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
내 옆에서 너를 행복하게 해줄게.,I’ll make you happy by my side.,I’ll make you happy by my side.,I'll stay by your side and make you happy.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
피오나…,fiona...,fiona...,fiona...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
…하하.,haha...,haha...,haha...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"웃, 웃는 거야?!",are you... laughing?!,you’re laughing?!,w-what's so funny?!,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
난 진지하게─,I’m being serious--,I’m being serious--,I'm being seriou--,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
피오나.,fiona.,fiona.,"fiona,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
어린 시절 네가 나를 위해 울어줬을 때부터,I’ve liked you...,I’ve liked you...,"ever since that moment when you cried for me when we were kids,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
그때부터 좋아하고 있어.,...since you cried for me when we were young.,...since the day you cried for me when we were young.,I've had feelings for you.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
나도 너를 좋아해,I like you too.,I like you too.,I’ve had feelings for you too.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
이제 피하지 않을게,I won’t avoid you anymore.,I won’t avoid you anymore.,I'm going to stop trying to avoid this.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"걱정도 안 시키고, 네 옆에 꼭 붙어있을 거야","I won’t make you worry, and I’ll stay by your side.","I won’t make you worry, and I’ll stay by your side.","I won't make you worry, and I'll stay right by your side.","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"나, 앞으로는 질투도 할 거야.",I’m going to be jealous from now on.,I’m going to get jealous from now on.,I'm even going to get jealous from now on.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
상대가 나보다 훨씬 좋은 여자라 해도 순순히 헤어져 주지 않을 거고.,I won’t break up with you even if the other woman is much better than me.,I won’t break up with you even if the other woman is better than me.,and I'm not going to let you go easily even if I'm up against a much better woman.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
전부 마음대로 해.,do whatever you want.,do whatever you want.,do anything you want...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
난 네 것이야.,I’m yours.,I’m yours.,...because I'm yours.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
피오나.,fiona.,fiona.,"fiona,","내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
너는 항상 나를 잘 가지고 있어야 해.,you must always have me.,you must always have me.,you must always keep me with you.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
마음속에서 차오르는 기쁨에 질식할 것 같다.,I feel like I’m going to suffocate from the happiness that’s welling up inside me.,I feel like I’m suffocating from the overwhelming joy rising inside me.,it feels like I'm about to drown in the happiness that’s rising from within me.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
"너, 이제는 못 물러.",you can’t take it back now.,you can’t go back now.,you can't take that back now.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
바라던 바야.,this is what I wanted.,this is what I wanted.,this is what I've always wanted.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
이제는,"now,","now,",now...,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
그 무엇도 되돌릴 수 없다.,there’s no turning back.,there’s no turning back.,...nothing can make things go back.,"내심 정해왔던 끝이 마침내 왔을 뿐 : The ending I had secretly expected has finally come.
마음속에서 차오르는 기쁨에 질식할 것 같다 : I feel like I'm suffocating from the overwhelming joy rising inside me."
