hangle,first_translate,idiom_translate,label,idiom
왜…,why...?,why...?,huh...?,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
뭔가 분위기가 묘하네…,why is the mood suddenly so strange...?,the mood is kind of strange...,this is a bit strange…,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
빨리 풀어버리자.,I should untie it quickly.,I should untie it quickly.,I’ll just quickly get this off.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
다 됐다.,there.,there you go.,there.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
이제 마시자!,let’s drink!,let’s drink now!,"now, let’s drink!","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
너 잘 취하니까 천천히 마셔라.,"you get drunk easily, so take it slow.","you get drunk easily, so drink slowly.","don’t drink  too fast, since you get drunk easily.","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
그러고 보니까 누구랑 싸운 거야?,"by the way, who did you fight with?","by the way, who did you fight with?","say, who did you fight again?","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
황태자.,the crown prince.,the crown prince.,the crown prince.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
진짜로?!,really?!,really?!,really?!,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
…생각보다 짜증 나는 인간이더라고.,he was more annoying than I thought.,he was more annoying than I thought.,he’s a lot nastier than I thought...,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
그건 그래. 진짜 별로더라.,"yeah, he really is.","yeah, he really is.",you’re  right about that. he really is the worst.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
혹시라도 그 녀석 옆에는 절대 가지 마.,don’t ever go near that guy.,don’t ever go near him.,don’t even think about going near him.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
그럴 거야.,I won’t.,I won’t.,I won’t.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
개인적으로 부딪힐 일이 없기를 바랄 뿐…,I just hope I don’t have to see him in person...,I just hope I don’t have to see him in person...,I just hope I don’t have to run into him again--,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
엥?,huh?,huh?,huh?,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
"시그렌, 너 얼굴이 두 개야.","siegren, I’m seeing two of you.","siegren, you have two faces.","siegren,  you have two faces.","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
취했군.,she’s drunk.,he’s drunk.,and you’re drunk.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
안 취했…,I’m not drunk...,I’m not drunk...,I’m not drun--,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
천천히 좀 마시라고 했는데.,I told you to take it slow.,I told you to drink slowly.,I told you not to drink so fast.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
남의 속도 모르고 잘도 자는군.,she’s sleeping so soundly.,he’s sleeping so well without knowing how I feel.,she’s  sleeping without a clue as to how I’m feeling.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
가끔,"sometimes,","sometimes,","sometimes,","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
네 머릿속을 열어 보고 싶다는 생각을 해.,I want to open up your head and see what’s inside.,I want to open up your head and see what’s inside.,I want to  know what you’re thinking inside that head of yours.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
"내게 아무것도 바라지 않으면서,","you don’t want anything from me,","you don’t want anything from me,",why have you cared  so much for me…,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
처음 만났을 때부터 줄곧 날 아끼는 이유가 대체 뭘까.,so I don’t understand why you’ve cared for me since the first day we met.,but you’ve cared for me ever since we met. I wonder why.,"...without wanting anything in return, ever since the day we first met?","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
대가 없는 애정은 없을 터인데…,there’s no such thing as affection without a price...,there’s no such thing as affection without a price...,this can't be unconditional love...,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
난 아직도 너를 잘 모르겠어.,I still don’t know you very well.,I still don’t know you well.,I still don't have you figured out.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
"너는 특별히 소중한 것도, 바라는 것도 없어 보여.",you don’t seem to have anything you care about or want.,you don’t seem to have anything you care about or want.,how is it that you cherish or desire nothing?,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
꼭 어디에도 뿌리를 내리지 못한 채 떠도는 민들레 홀씨 같아.,you’re like a dandelion seed that’s floating around without roots.,you’re like a dandelion seed drifting without putting down roots.,"you’re like the  seed of a dandelion that wanders about, not knowing where to land.","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
언젠가 너도,"I hope that someday,",I hope you find...,which is why I hope someday...,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
무언가 원하는 걸 찾으면 좋겠는데.,you find something you want.,...something you want someday.,…you find what it is you want in life.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
"그래도,","still,","still,","in the meantime,","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
적어도 지금만큼은 제일 행복한 꿈을 꾸기를.,"I hope you have the happiest dream right now,",I hope you have the happiest dream right now.,"I hope you’re  at least dreaming the happiest dream ever right now,","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
나의 가장 소중한 소녀.,my most precious girl.,my most precious girl.,my most precious.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
"공작님,","your grace,","your grace,","your grace,","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
시그렌이 황궁에서 따돌림당하면 어쩌죠.,what if siegren gets bullied at the palace?,what if siegren gets bullied at the imperial palace?,what if siegren gets ostracized by the imperial family?,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
그 녀석이 따돌림 좀 당한다고 신경 쓸 성격이더냐.,does he seem like the type to care about being bullied?,do you think he’s the type to care about being bullied?,do you think  he cares if he’s ostracized?,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
"황자로 인정받아 정식으로 황궁에 잘 들어간 녀석 걱정하지 말고,","he’s been acknowledged as a prince and is officially living in the palace, so don’t worry about him.",don’t worry about him. he’s been acknowledged as the crown prince and entered the imperial palace.,"people see him as a prince now, so don’t worry.","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
곧 시작할 5 가문 간담회를 생각하거라.,think about the meeting of the five families that’s about to start.,think about the five families’ meeting that will start soon.,just think  about the summit of five that we’ll be attending soon.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
5 가문 간담회.,the meeting of the five families.,the five families’ meeting.,the summit of five.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
제국의 대표적인 개국 공신 가문들이 정기적으로 여는 회의다.,it’s a regular meeting held by the families that contributed to the founding of the empire.,it’s a meeting that the representative families of the empire regularly hold.,it’s a meeting regularly held by the five founding families that serve as representatives of the empire.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
후우.,haa...,haa...,haa…,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
그래도 계속 시그렌이 걱정된다구.,I still can’t stop worrying about siegren.,I’m still worried about siegren.,I’m still worried about siegren.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
저곳이 간담회가 열리는 저택인가?,is that the manor where the meeting is being held?,is that the manor where the meeting will be held?,is that  the estate where the summit will be held?,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
이때의 나는 몰랐다.,I didn’t know at the time...,I didn’t know at the time...,I had no idea at the time…,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
간담회에서 벌어지는 일로 인해,"...that I would meet eunice, the female lead of the original story,","...that I would meet eunice, the female lead of the original story,",…that the events at the summit would lead me to…,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
원작의 여주인공 유니스를 만나게 되고,and get caught up in an unexpected incident...,because of what happened at the meeting...,"…eunice the original female lead,","목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
생각지도 못한 사건에 휘말리게 된다는 것을.,...because of what happened at the meeting.,...and get caught up in an unexpected incident.,and that  I’d become embroiled  in something unexpected as a result.,"목만 축인 수준이야 : Just wet my throat
멱살 잡고 싸움 : Grabbed each other by the collar and fought
남의 속도 모르고 : Without knowing how I feel
뿌리를 내리지 못한 채 떠도는 : Drifting without putting down roots"
