hangle,first_translate,idiom_translate,label,idiom
우으...,ugh...,ugh...,uhh…,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"…앗, 생각보다 많이 겁먹었네.","oh, he’s more scared than I thought.","oh, he’s more scared than I thought.","oh, dear... he seems terrified.","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
좀 달래줄까.,maybe I should comfort him.,maybe I should comfort him.,should I try to console him?,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
겁먹지 말아요.,don’t be afraid.,don’t be scared.,don’t be afraid.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
그런 일이 없도록 지켜 주기 위해서,I’m here to protect you...,I came here to protect you...,the reason I’m here…,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
제가 함께 온 걸요.,...so that won’t happen.,...so that wouldn’t happen.,…is to prevent that from happening.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
그럼 같이 힘내봐요.,let’s do our best together.,let’s do our best together.,we’ll be fine as long as we work together.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
피…,l-lady...,l-lady...,l--,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
피...,lady...,lady...,lady…,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
피오나 님…!!,...fiona!!!,lady fiona...!!,...fion--,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"히,",eeek...,ee...,a--,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
히이이익?!,eeek?!,eeek?!,aaaah!!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
마물의 머리다앗!!!,it’s a demon’s head!!!,it’s a monster’s head!!!,it’s the head of a demonic beast!!!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"....하아, 정말.",haa... seriously.,haa... seriously.,honestly...,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
이러면 달래준 보람이 없는데.,there goes all my effort to comfort him.,there was no point in comforting him.,just when  I got him to cheer up a little...,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
아직 어린 신병이니까,you know you have to be more considerate...,he’s a young soldier.,new recruits require extra care.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
좀 더 신경을 써줘야 하는 거 알잖아.,"...since he’s a young, new soldier.",you should be more considerate of him.,"you, of all people, should know this.","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
흥.,hmph.,hmph.,hmph.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
멍하니 있지 말고 피했으면 될 일이야.,he should have just dodged it instead of standing there.,he should have just moved out of the way.,it’s his fault that  he stood there gaping like a fool instead of getting out of  the way.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
시그렌… 예전엔 예쁘장한 느낌이 남아 있었는데.,siegren... he used to have a pretty face.,siegren... he used to have a pretty face.,siegren used to  be quite cute when he was younger.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"이제는 이런 잔혹한 풍경에 서 있는데도,","now, even when he’s standing in front of such a gruesome scene,","now, even when he’s standing in front of such a gruesome scene,","now, he’s a tough guy who’s not phased at all by blood and viscera.","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"음… 뭔가 무섭다기보다도,",hm... he doesn’t look scary.,hm... it’s not scary.,"in fact,  this bloody landscape...","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
어쩐지 어울리는―,he looks like he belongs here.,"it suits him, somehow.",...kinda suits him.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
…시그렌.,siegren...,siegren...,siegren.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
날카로운 미남이 됐단 말이야.,he’s become a handsome man with sharp features.,"he’s become a sharp, handsome man.",he really has grown up to be a strikingly handsome man.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
왜.,what?,what?,what?,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
얘가 아직도 사춘기인가.,is he still going through puberty?,is he still going through puberty?,why is he acting like he’s still going through puberty?,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
성년도 지난 열 아홉 살이면서!,he’s already 19 years old!,he’s already 19!,he’s  already 19!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
왜긴 뭐가 왜야.,"what do you mean, “what”?","what do you mean, “what”?","what do you mean, what?","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
사람을 놀라게 했으면 사과를 해야지.,you should apologize for scaring him.,you should apologize for scaring him.,"you startled him, so you should apologize.","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
아벨이 신참교육 확실히 하랬잖아.,abel told you to train the new soldiers properly.,abel told you to train the new soldiers properly.,abel told  you to train the new recruits properly.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
고작 이 정도로 놀라면 곤란한 건 이쪽이지.,it’s not my fault they get scared so easily.,we’re the ones in trouble if they get scared by something like this.,they’re no help if they get shaken up over something as trivial as this.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
이건…,this is...,this...,"after all,","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
시작일 뿐인데.,...just the beginning.,...is just the beginning.,this is just the beginning.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
우린 죽었다….,we’re dead...,we’re dead...,we’re dead…,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
시그렌…!,siegren...!,siegren...!,siegren!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
뭐.,what?,what?,what?,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"아벨이 평소에 다른 사람들이랑 지내는데 큰 문제는 없었댔는데,",abel said he doesn’t have any problems getting along with other people.,abel said he didn’t have any problems getting along with other people.,"abel said  siegren gets along well with others,","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
내 앞에선 왜 늘 이렇지?,why is he always like this in front of me?,why is he always like this in front of me?,but why is  he always like this when I’m around?,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
좀 있어 봐.,just wait.,wait a second.,just hang on a second.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
여러분! 걱정 마세요.,everyone! don’t worry.,everyone! don’t worry.,everyone! don’t worry.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
저도 처음에는 여러분이랑 똑같았어요!,I was just like you when I first started!,I was just like you when I first started!,I was just like you when I first stepped onto the battlefield!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
여러분도 곧 잘하실 수 있을 거예요!,you’ll all do well soon enough!,you’ll be able to do well soon!,"I know you’ll get through it, as well!","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"저, 질문 있습니다!!",I-I have a question!!,I-I have a question!!,I-I have  a question!!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"병, 병사들 중에 피오나 님을 호위할 사람을 뽑는다고 들었습니다!",I heard they’re going to choose a soldier to be your personal guard!,I heard that a soldier will be chosen to be lady fiona’s guard!,I-I heard some soldiers will be assigned to be your bodyguards!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"저, 저도 신참이지만 열심히 하면 뽑힐까요?!","I-I’m a new soldier, but do you think I’ll be chosen if I work hard?!","I-I’m a new soldier, but can I be chosen if I work hard?!","I’m a new recruit,  but do you think I have a chance at being selected if I do a good job?","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
뜻밖의 질문이네…!,that’s an unexpected question...!,that’s an unexpected question!,what an unexpected question!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
아!,oh!,oh!,oh!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
"나랑 같이 다니는 병사들은 베테랑이니까,","the soldiers who work with me are all veterans,","the soldiers who work with me are veterans,","all the soldiers fighting alongside me are veterans,","한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
신참 입장에서는 동경하게 되는 것도 무리는 아니지.,so it’s not surprising that the new soldiers look up to them.,so it’s not surprising that the new soldiers look up to them.,so it’s natural  for the new recruits to look up to them.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
물론이에요.,of course.,of course.,of course!,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
기다리고 있을게요.,I’ll be waiting.,I’ll be waiting.,I’ll be looking forward to seeing you.,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
빠,grit,grit,grit,"한눈팔면 마물의 저녁밥이 될 테니까요. : If you let your guard down, you'll be monster food.
평생 먹고살 걱정이 없을 정도다. : I have enough to live comfortably for a lifetime.
황금 길을 걸어가는 모습만 확인하고, : I just need to see him walk the path to success.
한가로운 생활을 보내면 땡이었다. : I could just enjoy a carefree life, and that would be it."
