hangle,first_translate,idiom_translate,label,idiom
이건 원작의 흐름과 마찬가지야.,just like in the original story.,it’s the same as the original story.,it’s just like how things happen in the novel.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
말씀은 감사하지만 전 마법사로 활동할 생각이 없어서요.,"thank you, but I’m not interested in working as a mage.","I appreciate it, but I’m not interested in working as a mage.","thank you for your concern, but I’m not interested in working as a mage.","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
혹시 따로 원하는 조건이 있다면 들어드리죠.,"if there are any conditions you’d like, I can meet them.","if there are any conditions you’d like, I can meet them.",I will happily oblige to whatever conditions you may require.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
괜찮으니까 말해보세요.,please tell me.,"it’s fine, so please tell me.","please, don’t hesitate to tell me.","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
얼마만큼의 돈을 원하죠?,how much money would you like?,how much money would you like?,how much money do you want?,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
"아뇨, 돈은 필요 없습니다.","no, I don’t need money.","no, I don’t need any money.","no, I don’t need money.","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
"아하, 그러면 명예?","ah, then is it honor?","aha, then do you want honor?","I see, then is it honor that you seek?","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
저에게 오시면 마르지 않는 명예를 약속드릴 수…,"if you come to me, I can promise you endless honor--","if you come with me, I can promise you everlasting honor--","if you come work for me, I can assure you that I will make you the most honor--","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
그건 안 될 일이지.,that’s not going to happen.,that’s not going to happen.,that won’t do.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
"걔가 누군지 아직 모르나 보군,","you must not know who she is,","you must not know who she is yet,","you have no idea who she is,","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
클로비스 후작.,marquess clovis.,marquess clovis.,"do you, marquis clovis?","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
아…,oh...,oh...,uh…,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
어…?,huh...?,huh...?,uhh...,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
아벨 공작님?!,duke abel?!,duke abel?!,duke abel?!,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
아벨… 헤일론 공작님이군요.,duke abel... duke of the house of hylon.,duke abel... it’s duke hylon.,abel-- duke heylon.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
수도로 오신 줄은 미처 몰랐습니다.,I didn’t know you had come to the capital.,I didn’t know you had returned to the capital.,I didn’t expect to see you in the capital.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
그쪽은 아렌트 클로비스 후작이었던가?,you must be marquess arendt clovis.,and you must be marquess arendt clovis.,aren’t you marquis arendt clovis?,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
"아니, 갑자기 뭔데?!",what is going on?!,what is going on?!,"wait, what’s going on?!","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
가운데에 날 두고 이러지 말라고~!!,don’t do this with me in the middle!!,don’t do this with me in the middle!,please don’t do this in front of me!!,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
"공작님,","your grace,","your grace,","your grace,","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
여기는 무슨 일이에요?,what are you doing here?,what are you doing here?,what are you doing here?,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
용 잡아서 보여 주러 왔다.,I came to show you the dragon we caught.,I came to show you the dragon we caught.,I came to show you the dragon we caught.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
너 용 본 적 없지?,"you’ve never seen a dragon, right?","you’ve never seen a dragon, right?","you’ve never seen a dragon, have you?","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
"무슨, 치킨 사 왔다는 투로 저런 말을 하네-!!",he’s talking like he just brought home some fried chicken!!,he said that like he just brought home some fried chicken!,he makes it sound like he brought home a bucket of fried chicken!!,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
벌써요? 가 아니라…,"instead of saying, “already?”...",you caught it already? I mean...,already? I-I mean…,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
어떻게 잡은 거예요?,how did you catch it?,how did you catch it?,how did you catch it?,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
시그렌이 잡았지.,siegren caught it.,siegren caught it.,siegren caught it.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
"그놈이 어찌나 서두르는지, 죽는 줄 알았다.",he was in such a rush that I thought I was going to die.,he was in such a rush that I thought I was going to die.,you should have seen how much of a hurry he was in. I thought he was gonna die.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
그런데…,but...,"anyway,","that aside,","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
클로비스 후작은 얘한테 무슨 볼일인지 모르겠군.,"I don’t know what business you have with this girl, marquess clovis.",I’m not sure what business marquess clovis has with her.,"what business do you have with her, marquis clovis?","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
셀린 양과는 아주 중요한 이야기를 하는 중이었습니다.,I was in the middle of a very important conversation with miss celine.,I was having a very important discussion with miss celine.,I was discussing something very important with miss celine.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
셀린이라고?,celine?,celine?,did he just call you celine?,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
(의 눈빛),(eyes),(eyes),just go with it.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
대충 맞춰주세요.,please go along with it.,please play along.,just go with it.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
그런가… 하지만 그 이야기는 나중으로 미뤄야겠군.,I see... but you’ll have to continue that conversation later.,I see... but you’ll have to continue that discussion later.,I see… I’m afraid you’ll have to continue that conversation at a later time.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
안타깝게도 그러기는 힘들 것 같군요.,"unfortunately, I don’t think that will be possible.","unfortunately, I don’t think I can do that.","I’m sorry, but I don’t think I can do that.","마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
전 아직 셀린 양에게 마저 할 말이 남아 있거든요.,I still have more to say to miss celine.,I still have something to say to miss celine.,I stil have more to say to miss celine.,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
아… 저건 ‘너나 꺼져’ 란 뜻이잖아!,"he’s saying, “you get lost”!",oh... that means “why don’t you just get lost?”,that’s pretty much telling him to “get lost”!,"마르지 않는 명예 : everlasting honor
무슨, 치킨 사 왔다는 투로 저런 말을 하네-!! : He said that like he just brought home some fried chicken!
죽는 줄 알았다 : I thought I was going to die
너나 꺼져 : Why don’t you just get lost?
상관없으면 꺼지라고 : If it doesn’t concern you, stay out of it
날파리가 꼬이면 무시하거라 : If pests start swarming, just ignore them"
