hangle,first_translate,idiom_translate,label,idiom
그…게 아니라….,no... that’s not what I meant...,"no, I mean...",w-well… I mean…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
시그렌?,siegren?,siegren?,siegren?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
…거야?,...you?,...come?,will you…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
응?,huh?,huh?,huh?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
뭐라고 했어?,what did you say?,what did you say?,what’s that?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
…올 거냐고.,are you going to come see me?,are you going to come...?,...you come visit?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
만나러 올 거냐고!,are you going to come see me?!,are you going to come see me?!,"I said,  will you come visit?!","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
어…. 뭐를?,uh... what?,uh... what?,uh… visit who?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"만나러 올 거냐고,",are you going to come see me?,are you going to come...,will you come visit…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
나를!,are you?!,...see me?!,…me?!,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
그러니까 지금….,"so right now,","so right now,",did siegren…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
시그렌이 자길 만나러 올 거냐고 물은 거지?,"siegren is asking if I’m going to come see him, right?","siegren is asking if I’m going to come see him, right?",…just ask if  I’ll come visit him?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
시그렌-,siegren--,siegren--,siegre--,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
됐어….,forget it...,never mind...,forget it.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
곤란하게 하려던 건 아니었어….,I didn’t mean to make you feel uncomfortable...,I didn’t mean to make things awkward...,I didn’t mean to put you on the spot.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
어차피 당시의 넌 단순히 동정심이었겠지.,I know you only felt sorry for me back then.,I’m sure you were just being sympathetic.,you were probably just being nice out of pity.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
알고 있다고.,I know that.,I know that.,I know  what you think of me.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
내가 괜한 말을-,I shouldn’t have said--,I shouldn’t have said--,I shouldn’t have said--,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
아니야! 만나러 갈 거야!,no! I’ll come see you!,no! I’ll come see you!,that’s not true!  I promise to come visit you!,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"소, 손….",h-hand...,h-hand...,m-my hand--,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
매일매일 올게!,I’ll come see you every day!,I’ll come every day!,I’ll visit you every day!,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
그렇게 무리해서 올 필요는 없거든….,you don’t have to go out of your way to do that...,you don’t have to go out of your way to do that...,you don’t  have to come that often…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"괜찮아, 먼저 친하게 지내자고 한 건 내 쪽이었잖아?","it’s okay. I’m the one who asked to be friends first, right?",it’s okay. I’m the one who asked to be friends first.,"it’s all right.  I was the one  that wanted to be your friend, remember?","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"그러니까,",so...,"so,","what I mean is,","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
반드시 만나러 올게.,...I’ll come see you no matter what.,I’ll come see you no matter what.,I’ll most definitely come to see you.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
알겠지?,okay?,okay?,okay?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"왜, 왜 대답이 없지?!",wh-why isn’t he answering?!,w-why isn’t he saying anything?!,h-he suddenly got real quiet.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
내가 이상한 소리를 했나?,did I say something weird?,did I say something weird?,did I say something wrong?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
아~ 어색해. 양이나 세자.,"ah, this is so awkward. I’ll just count sheep.","ah, this is so awkward. I should count sheep.","well,  this is awkward.  I guess I’ll start counting sheep.","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
양 한 마리…. 양 두 마리….,one sheep... two sheep...,one sheep... two sheep...,"one sheep, two sheep…","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
피오나.,fiona.,fiona.,fiona.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
당분간은…. 네가 날 만나러 와야 하겠지.,for now... you’ll have to come see me.,for now... you’ll have to come see me.,I won’t be able to see you for a while.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
당연하지.,of course.,of course.,I suppose so.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
그거야 시그렌이 헤일론 성으로 올 수는 없으니까.,that’s because you can’t come to castle hallon.,that’s because you can’t come to castle hallon.,that’s because siegren can’t come to heylon castle.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
하지만 언젠가는,"but someday,","but someday,",but I’ll do my best…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
내가 널 만나러 갈 수 있도록 노력할게.,I’ll try to come see you instead.,I’ll try to come see you instead.,...to come visit you someday.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"그, 우린 친구인데 항상 너만 날 보러 오는 건 불공평하잖아.","we’re friends, so it’s not fair if you’re the only one who comes to see me.","w-we’re friends, so it’s not fair if you’re the only one who comes to see me.","s-since  we’re friends,  it wouldn’t be fair for you to always come to see me.","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
힘들기도 할 테고.,it’ll be hard for you too.,it’ll be hard for you too.,"I don’t  want you to wear yourself out, and...","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
…내가 머무르고 있는 헤일론 성은,the hallon estate where I’m staying...,"the place I’m staying at, castle hallon,",heylon castle...,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
아무나 함부로 들어올 수 없는 장소다.,...isn’t a place just anyone can enter.,isn’t a place just anyone can enter.,...isn’t somewhere people can freely come and go.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"그곳에 오겠다는 건,","so if he says he’ll come there,","if he’s saying he’ll come there,",so what siegren means...,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
적어도 헤일론 영지에서 일정한 위치로 올라가겠다는 뜻.,that means he’ll have to rise to a certain position in the hallon territory.,it means he’ll rise to a certain position in the hallon territory.,…is that he plans to rise through the ranks within heylon.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
그것도,and he’ll do that...,and he’ll do that...,he’s promising to do all that…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
날 만나러 오기 위해서.,...just to come see me.,...just to come see me.,…just to come see me.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"물론 난 아무것도 가진 게 없는 고아니까,","I’m just an orphan with nothing,","of course, I’m just an orphan with nothing,","I’m just  an orphan with nothing to my name,","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
이런 말을 해도 믿을 수는 없겠지만-.,so you probably don’t believe me when I say that--,so you probably don’t believe me when I say that.,so you might not believe me when I say this--,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"아니야, 그 말을 믿어.","no, I believe you.","no, I believe you.","no, I believe you.","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
시그렌 너는 충분히 할 수 있을 거야.,"I know you’ll be able to do it, siegren.","I’m sure you can do it, siegren.",I know you have everything it takes to do it.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
그뿐만 아니라…,"not only that,","not only that,",and...,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
너는 언젠가….,but someday...,"but someday,","...I know that one day,","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
분명 아주 많은 것을 가지게 될 거야.,...I know you’ll have so many things.,I’m sure you’ll have a lot of things.,you will be greatly rewarded for your efforts.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
성장한 그는 훗날 눈부신 미래를 맞이하게 될 것이다.,"when he grows up, he’ll have a bright future ahead of him.","when he grows up, he’ll have a bright future.",he’s got a  bright future ahead of him.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"부, 명예, 권력,","wealth, honor, power,","wealth, honor, power,","not only will  he gain wealth, prestige, and power,","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
그리고….,and...,and...,he’ll also live happily ever after...,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
마음의 상처를 치유해 줄 사랑스러운 연인이 있는 행복한 삶을.,...a happy life with a lovely partner who will heal his emotional wounds.,...a happy life with a lovely partner who will heal the wounds in his heart.,...with a lovely woman who will heal his wounded heart.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
내가 약속할게.,I promise.,I promise.,I promise.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"아니, 내가 그렇게 될 수 있도록 도울게.","no, I’ll help you so you can do that.","no, I’ll help you become that person.","no, I’ll make  sure to help you achieve that.","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
너의 상처를 본 순간 그렇게 다짐했으니까.,I promised myself I would do that the moment I saw your wounds.,I promised myself that the moment I saw your wounds.,because that’s what I vowed to do the moment I saw those scars.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
이건,so...,this is...,"and so, that was the day...","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
그럼 마저 눈사람 만들자!,let’s finish making the snowman!,let’s finish making the snowman!,now let’s finish building the snowman!,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
그래….,okay...,okay...,okay…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
내가 진정으로 시그렌의 친구가 된 어느 겨울날의 일이었다.,that was the day I truly became siegren’s friend.,...the day I truly became friends with siegren.,…I truly became siegren’s friend.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
-그리고 여러 날이 지나….,and many days passed...,and many days passed...,"after that,  many years passed.","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
5년 뒤.,five years later,five years later,five years later,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
아으으….,ugh...,ugh...,ah…,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
내가 미쳤지.,I must have been crazy.,I must have been crazy.,what was I thinking?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
왜 헤일론을 추운 지방으로 설정해서는.,why did I make hallon a cold region?,why did I make hallon a cold place?,I regret making heylon such a cold place.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"끝나지 않는 겨울이라니, 말이 돼?",an endless winter? what was I thinking?,an endless winter? that doesn’t even make sense!,how is it winter all year long?,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
추워!,it’s so cold!,it’s so cold!,it’s so cold!,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
"헤일론에 온 지 5년이 지났는데,","it’s been five years since I came to hallon,","it’s been five years since I came to hallon,","it’s been five years since I came to heylon castle,","성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
여전히 추위와 사투를 벌이게 된다니까.,but I’m still fighting the cold.,but I’m still battling against the cold.,and I’m still struggling with this bitter cold.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
나는 18살이 되었다.,I’m 18 years old now.,I’m 18 years old now.,I am now  18 years old.,"성격이 배배 꼬인 : twisted personality
내가 미쳤지 : I must have been crazy
추위와 사투를 벌이다 : battling against the cold"
