hangle,first_translate,idiom_translate,label,idiom
"하지만, 기어코 일은 터졌다.","but in the end, it happened.","but in the end, things went wrong.","but then,  the inevitable happened.","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
밀리고 있어.,we’re being pushed back.,we're being pushed back.,they’re gaining  on us!,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
즉시 퇴각해!,retreat immediately!,retreat immediately!,"everyone, retreat!","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
"철수다, 철수!",retreat! retreat!,fall back! fall back!,fall back! fall back!,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
거기서 뭐 하는 거냐! 굼뜬 자식!,"what are you doing there, you slowpoke?!","what are you doing?! move it, you slowpoke!","what are you doing, you fool?!","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
"하, 쓸모가 없다면…","haa... if you’re useless,","haa... if you're so useless,","well,  if you’re just gonna stand there,","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
인간 방패라도 되라고!,you might as well be a human shield!,at least be a human shield!,make  yourself useful as a human shield!,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
"살아야 한다,","you must live,","you must live,","you must survive,","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
시그렌.,siegren.,siegren.,siegren.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
살아야 한다…,you must live...,I must live...,you must survive…,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
살기 위해 버텼다.,I endured to survive.,I held on to survive.,"I tried my best to stay alive,","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
"하지만 아무리 실력이 늘었다고 한들,","but no matter how much my skills improved,","but no matter how much my skills improved,","but no matter how skilled I had become,","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
역부족이었다.,it wasn’t enough.,it wasn't enough.,it wasn’t enough.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
드디어 죽는 건가.,am I finally going to die?,am I finally going to die?,is this finally the end?,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
어쩐지 안심되기까지 한다.,I almost feel relieved.,I feel strangely relieved.,a part  of me feels relieved.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
한가지 억울한 점이 있다면,"if there’s one thing I regret,","if there's one thing that feels unfair,","if there’s one thing that I regret,","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
그딴 쓰레기 같은 놈을 대신해 죽는다는 거다.,it’s that I’m dying in place of that piece of trash.,it's that I'm dying in place of that piece of trash.,it’s that  I’m dying because of that scumbag.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
"기왕 누군가를 위해 죽는다면,","if I had to die for someone,","if I had to die for someone,","if I was  going to die for someone,","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
나와 비슷한 처지의 사람을 구하고 싶었는데…,I would have wanted to save someone in a similar situation as me...,I would have wanted to save someone in a similar situation as me...,I wanted it to be someone who was in a similar situation.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
"그래. 좀 더 도움이 필요한 사람,",that’s right. I wanted to reach out...,"yes, I wanted to reach out...",I wanted to  save someone  who really  needed my  help...,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
약한 사람에게 손길을 내밀고 싶었어.,"...to someone weaker, someone who needed help.","...to someone weaker, someone who needed help.",...and hold out my hand to aid the weak.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
왜냐면 내가 고독했을 때는 누구도 도움을 주지 않았으니까.,because no one helped me when I was lonely.,"because when I was lonely, no one helped me.","no one helped me in my darkest hours,","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
그러니 적어도 나는 도움을 주고 싶었어.,"so I wanted to help someone, at the very least.",so I wanted to help others.,so I at  least wanted  to be there for someone else.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
누군가 나처럼 살지 않기를 바라는 건 나약해.,it’s weak of me to wish that no one lives like I did.,I was weak for not wanting anyone to live a life like mine.,just hoping  that other people wouldn’t have to  live the same hell  I went through  wasn’t enough  for me.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
그런 생각이나 하니 결국 이렇게 죽는 거야.,that’s why I’m dying like this.,I'm dying like this because I had such thoughts.,though...  maybe it’s that  way of thinking that got me in  this situation.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
그래도 내 소망이 헛된 게 아니라고 믿고 싶어.,"still, I want to believe that my wish wasn’t in vain.","still, I want to believe that my wish wasn't in vain.","still, I want  to believe that  my hopes were not in vain...","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
어딘가에 빛이 있을 거라고.,that there is light somewhere.,there must be light somewhere.,...and that somewhere  in this world is  a ray of light.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
아니면 내가 누군가의 빛이 되고 싶어.,"if not, I want to be someone’s light.","if not, I want to be someone's light.","if not, I want to be that light for someone.","벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
이제는 불가능한 일이지만.,even though it’s impossible now.,even though it's impossible now.,but I guess that's impossible now...,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
누군가 어둠 속에서 내 머리를 쓰다듬는다.,someone is stroking my head in the darkness.,someone is stroking my head in the darkness.,someone is patting me on my head...,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
눈물이 나올 정도로 다정한 손길로….,so gently that it brings tears to my eyes...,so gently that it brings tears to my eyes...,their touch is so gentle that it makes me want to cry...,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
여긴… 어디지?,where... am I?,where... am I?,where  am I?,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
어?,huh?,huh?,huh?,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
여자애…?,a girl...?,a girl...?,a... girl?,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
그건,it was...,it was...,that was…,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
지긋지긋했던 내 인생에서 가장 평화로운 광경이었다.,...the most peaceful sight I’d ever seen in my miserable life.,...the most peaceful sight I had ever seen in my wretched life.,…the most peaceful scene  I had seen in all my life.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
상처는 괜찮아?,how’s your injury?,are your wounds okay?,how’s your wound?,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
괜찮은지 한번 보자.,let me see if it’s okay.,let me see if you're alright.,let’s see how it’s healing.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
멋대로 건들지 말라니까.,I told you not to touch me.,I told you not to touch me.,I told  you not to touch me.,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
그래도…,still...,still...,still…,"벌레만도 못한 목숨 : A life not even worth that of a bug
기어코 일은 터졌다 : In the end, things went wrong
인간 방패라도 되라고 : At least be a human shield
한가지 억울한 점이 있다면 : If there's one thing that feels unfair
어딘가에 빛이 있을 거라고 : There must be light somewhere
내가 누군가의 빛이 되고 싶어 : I want to be someone's light
지긋지긋했던 내 인생 : My wretched life"
