hangle,first_translate,idiom_translate,label,idiom
무슨 의도로 하는 질문인지 모르겠습니다만.,"I don’t know why you’re asking me about her,","I’m not sure why you’re asking about her,",and why  do you ask me this?,어쩌다 보니 : Somehow ended up
"꽤 예쁜 여자니까,",but she’s quite pretty.,but she’s quite pretty.,"she’s pleasing to the eye,",어쩌다 보니 : Somehow ended up
잠깐 옆에 끼고 있을까 싶어서.,I thought I might keep her by my side for a while.,I was thinking of keeping her by my side for a while.,and I’m  thinking of maybe having some fun  with her.,어쩌다 보니 : Somehow ended up
최근 심심하기도 했으니.,I’ve been bored lately.,I’ve been bored lately.,I have been quite bored lately.,어쩌다 보니 : Somehow ended up
대답할 가치조차 없는 한심한 이유군.,that’s a pathetic reason that’s not even worth responding to.,that’s a pathetic reason that’s not even worth responding to.,that is  all the more reason to not answer your question.,어쩌다 보니 : Somehow ended up
뭐라고?,what?,what?,what?,어쩌다 보니 : Somehow ended up
"건방진 놈이,",you arrogant bastard.,you arrogant bastard.,you arrogant bastard…,어쩌다 보니 : Somehow ended up
감히 황태자인 이 형님에게 무슨 말버릇이냐!!,"how dare you speak to me, the crown prince, like that?!","how dare you speak to me, the crown prince, like that?!","how dare  you speak to your brother, the crown prince, like that?!",어쩌다 보니 : Somehow ended up
"좀 더 힘내 보시죠, 형님?","you’ll have to try harder than that, brother.","you’ll have to try harder than that, brother.","is that all you’ve got, brother?",어쩌다 보니 : Somehow ended up
크윽…!,ugh...!,ugh...!,argh...!,어쩌다 보니 : Somehow ended up
"마,",y...,y...,you...,어쩌다 보니 : Somehow ended up
망할 자식이…!,you bastard...!,you bastard...!,...bastard!,어쩌다 보니 : Somehow ended up
이거 안 놔?!,let go of me!,let go of me!,unhand me!,어쩌다 보니 : Somehow ended up
설마 벌써 제 차례입니까?,is it my turn already?,is it my turn already?,is it already my turn?,어쩌다 보니 : Somehow ended up
"자, 잠깐,",w-wait.,"w-wait,",w-wait.,어쩌다 보니 : Somehow ended up
뭐 하려는…,what are you trying to do...?,what are you trying to do...?,what are you--,어쩌다 보니 : Somehow ended up
커헉!,kegh!,kegh!,keugh!,어쩌다 보니 : Somehow ended up
큭…,ugh...,ugh...,ugh…,어쩌다 보니 : Somehow ended up
크헉…,kegh...,kegh...,hngh…,어쩌다 보니 : Somehow ended up
경고 하나 하죠.,let me give you a warning.,let me give you a warning.,heed my warning.,어쩌다 보니 : Somehow ended up
"난 형님의 자리든,",I’m not interested in your position...,I’m not interested in your position...,I don’t really care for your position…,어쩌다 보니 : Somehow ended up
황제의 자리든 딱히 관심이 없습니다.,...or the emperor’s position.,...or the position of the emperor.,…or his majesty’s throne.,어쩌다 보니 : Somehow ended up
"으,극……,",ugh...,ugh...,u-ugh...,어쩌다 보니 : Somehow ended up
내가 이 세계에서 원하는 건,there’s only one thing I want in this world.,there’s only one thing I want in this world.,there’s  only one thing I want…,어쩌다 보니 : Somehow ended up
단 하나뿐이거든.,there’s only one thing I want in this world.,there’s only one thing I want in this world.,…in this world.,어쩌다 보니 : Somehow ended up
"하지만,","however,","however,","however,",어쩌다 보니 : Somehow ended up
커흑,kegh.,kegh,keugh!,어쩌다 보니 : Somehow ended up
아주 만약에라도 그녀에게 손을 댄다면…,"if you ever lay a hand on her,","if you ever lay a hand on her,","if anyone ever lays a finger on her even by chance,",어쩌다 보니 : Somehow ended up
"그 상대가 어떤 존재고,",no matter who you are...,no matter who you are...,whoever they may be…,어쩌다 보니 : Somehow ended up
무엇을 할 수 있든 간에.,"...or what you can do,","...or what you can do,","…or whatever they may be capable of,",어쩌다 보니 : Somehow ended up
가장 고통스럽게 죽이러 갈 것입니다.,I will kill you in the most painful way possible.,I will make sure you die the most painful death possible.,I’ll kill them in the most painful way possible.,어쩌다 보니 : Somehow ended up
형님.,brother.,brother.,brother.,어쩌다 보니 : Somehow ended up
