hangle,first_translate,idiom_translate,label,idiom
"당분간 사교계 출입을 엄금하고, 네 성에서 근신하거라!",you are forbidden from entering high society for the time being. stay in your palace and reflect on your actions!,you are forbidden from entering high society and will be confined to your manor until further notice!,you are banned from high society and confined to your palace until I say otherwise!,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
이게 전부… 그 자식 때문이야…,this is all because of that bastard...,this is all because of that bastard...,this is all... because of that bastard...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
반드시 죽여버리겠어…,I will kill him...,I’ll kill him...,I'm going to kill him...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
반드시…,I swear...,I swear...,I swear...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"고마워요, 피오나 영애.","thank you, lady fiona.","thank you, lady fiona.","thank you, lady fiona.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
덕분에 청혼서를 거절할 수 있었어요.,I was able to reject the marriage proposal thanks to you.,I was able to refuse the marriage proposal thanks to you.,"thanks to you, I was able to refuse the marriage proposal.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
리비아 영애가 잘해 준 덕분이죠.,"it’s all thanks to your hard work, lady livia.","it’s all thanks to you, lady livia.","we couldn't have done it without your help, lady livia.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
어쩜 이리 겸손하실까.,you’re so humble.,you’re so humble.,you are truly humble.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
지난번의 투기장 사건 이후…,"after the incident at the arena,","after the incident at the gambling arena,",after the incident at the illegal fighting ring...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
황태자는 불법 투기장에서 부린 추태가 알려져 근신 처분을 받게 되었다.,the crown prince was put under house arrest after his shameful behavior was exposed.,the crown prince was confined to his manor after his disgraceful behavior was revealed.,the crown prince was put on probation after people found out about his appalling behavior at the fighting ring.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
내가 어째서…,why...?,why...?,how could this happen to me...?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
어째서…!!,why...?!!,why...?!,how...?!,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
덕분에 리비아는 큰 문제 없이 청혼서를 거절할 수 있게 되었지.,"thanks to that, livia was able to reject the marriage proposal without any issues.","as a result, livia was able to refuse the marriage proposal without any issues.","it gave livia a good reason to refuse his marriage proposal,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
사교계에서는 리비아에 대한 동정론까지 돌고 있다니까.,high society is even feeling sorry for her.,high society even began to sympathize with her.,and people are actually sympathizing with livia in high society.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
당분간은 가여운 영애 노릇을 좀 해볼까요.,I’ll play the pitiful lady for a while.,I guess I’ll play the role of the poor lady for a while.,I guess I'll have to play the part of the poor noble lady for now.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
정말 시원한 성격이야…,she’s so straightforward...,she’s so cool...,what a refreshing personality...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
아렌트는 아렌트대로 크게 만족한 듯하다.,arendt seems very satisfied as well.,arendt seems to be very satisfied as well.,it seemed like ardent is quite satisfied with the outcome as well.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
하긴 그 많은 귀족에게서 재산을 뜯어냈으니.,"well, he did get a lot of money from the nobles.","well, he did manage to get a lot of money from the nobles.","after all, he did confiscate a lot of wealth from many nobles.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"고맙습니다, 영애.","thank you, my lady.","thank you, my lady.","thank you, my lady.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
이걸로 한동안 재정에 걱정은 없군요.,we won’t have to worry about finances for a while.,we won’t have to worry about finances for a while.,"with this, we won't have to worry about the empire's finances for a while.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"그런데 영애, 괜찮으신가요?","but my lady, are you all right?","but my lady, are you all right?","by the way, is everything alright with you?","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
네? 뭐가요?,huh? about what?,hm? what do you mean?,huh? what do you mean?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
그 일 이후로 황자 전하의 인기가 더욱 올라갔잖아요.,the crown prince’s popularity has increased since that incident.,the crown prince’s popularity has increased since the incident.,prince siegren’s popularity has soared through the roof after the incident.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"보세요, 지금도…","look, even now...","look, even now...",look at him even now...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"두 분께서는 교제 중이신 것 같은데, 괜찮으신가요?",are you all right with them courting each other?,are you all right with them courting each other?,it seemed like you two were seeing each other. are you all right with how things are going?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
음…,hmm...,um...,um...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
아마도요…?,I think so...?,I guess so...?,I guess so...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
어머…,oh my...,oh my...,oh my...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
관대하시네요…,you’re so generous...,you’re so generous...,how understanding of you...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
…시그렌.,siegren...,siegren...,"siegren,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
그 ‘문어 다리 걸친 연인에게 첫사랑이 농락당한 젊은이의 얼굴’은 뭐야?,why do you look like a young man whose first love was taken away by his two-timing partner?,why do you look like a young man whose first love was toyed with by his two-timing lover?,why do you look like someone who has embarrassed his first love by fooling around with multiple other women?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"저기, 방금까지 예쁜 아가씨들 사이에 있던 건 너거든?",you were the one surrounded by pretty ladies just now.,you’re the one who was surrounded by pretty ladies just now.,"hey, you were in the middle of a crowd of pretty young ladies just now.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
그런 표정을 지어도 내가 지어야지.,I should be the one making that face.,I should be the one making that face.,"if anything, I should be the one looking like that.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
…안 짓고 있잖아.,but you’re not.,but you’re not...,but you don’t...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
…윽.,ugh...,ugh...,ugh...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
나라고 뭐 마음 편하기만 한 줄 아나.,it’s not like I’m completely fine with it either.,it’s not like I’m completely fine with it either.,does he think I wouldn’t have a problem with any of this?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
애도 아니고 일일이 질투할 순 없으니까 그렇지.,I just can’t be jealous of every little thing.,I just can’t get jealous over every little thing.,I just don't want to act like a child and get jealous over every little thing.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"그보다,","anyway,","anyway,","more importantly,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
아벨한테 연락은 없어?,have you heard from abel?,have you heard from abel?,did you receive any word from abel?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"아, 바로 어제 편지가 왔어.","oh, I got a letter from him yesterday.","oh, I got a letter from him yesterday.","yes, I got a letter from him yesterday.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"피오나,","fiona,","fiona,","fiona,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"죽음을 조사한다니, 아무리 너라도 힘들 것 같구나.","you’re investigating death? that sounds difficult, even for you.","you’re investigating death? that sounds difficult, even for you.",it must be hard even for you to be conducting an investigation into death.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
헤일론의 일이 바빠져서 당분간 돌아갈 수 없을 것 같다.,"things have gotten busy here, so I won’t be able to return for a while.","things have gotten busy at heylon, so I won’t be able to return for a while.","things in hyelon have gotten quite busy, so I won't be able to join you in the capital for a while.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"말리지는 않겠지만,","I won’t stop you,","I won’t stop you,","I'm not going to stop you,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
대신 죽은 땅에서 도움이 될 만한 똥개를 하나 보내마.,but I’ll send you a mutt that might be helpful in the dead lands.,but I’ll send a watchdog to help you in the dead lands.,but I will send you a mutt that might help you in the dead lands.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
똥개…,a mutt...?,a watchdog...?,a mutt...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
나도 무슨 뜻인지는 잘 모르겠는데…,I’m not sure what he means either...,I’m not sure what he means either...,"I don't know exactly what that means either,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
그보다 놀라운 게 다음 줄에 쓰여 있지 뭐야.,but the surprising part is in the next line.,but the next part is even more surprising.,but there's something even more surprising written in the next line.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"…그리고,","also,","also,","also,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
이번 일은 잘했다.,good job on this incident.,good job on this incident.,well done.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
네가 자랑스럽구나.,I’m proud of you.,I’m proud of you.,I'm very proud of you.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
빨리 왔으면 좋겠는데.,I wish he would come back soon.,I wish he’d come back soon.,I was hoping he'd get here sooner.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"세상에, 스승님이 그리운 거야?","oh my, do you miss your master?","oh my, do you miss your master?","my goodness, are you saying you actually miss your master?","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
…아벨이 있어야 네 근처에 이상한 놈들이 안 오지.,abel is the only one who can keep weirdos away from you.,we need abel here to keep weirdos away from you.,I'll need abel around to keep weirdos from coming near you.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
…그건 그렇지.,that’s true...,that’s true...,"well, you're right about that...","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
아무튼 투기장 일은 이렇게 잘 끝났고…,"anyway, the arena incident ended well...","anyway, the gambling arena incident ended well...","anyway, the case of the illegal fighting ring came to a successful end.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"당분간은 평온할 거라 생각했는데,","I thought things would be peaceful for a while,","I thought things would be peaceful for a while,","I thought we might get to enjoy some peace for a while,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
이게 대체 무슨 상황이지?,but what is going on here?,but what’s going on now?,but what in the world is going on here?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
전 리비아 영애에게 볼일이 있는 게 아닙니다만?,I’m not here to see lady livia.,I’m not here to see lady livia.,"well, I didn't come here to speak with you, lady livia.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"안 돼요, 안 돼.","no, no.","no, no.","no, that won't be possible.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
피오나 영애는 바빠요.,lady fiona is busy.,lady fiona is busy.,lady fiona is quite busy.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"저… 저는 괜찮아요, 리비아 영애.","I-I’m fine, lady livia.","I-I’m all right, lady livia.","I-I'll be all right, lady livia.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
그리고 지금 도망쳐봤자 후작은 어떻게든 다시 찾아올걸요…,"and even if I run away now, the marquess will find me again...","and even if we run away now, the marquess will find us again...","no matter how hard I try to run, the marquess will find me eventually...","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
그렇다면…,then...,then...,"in that case,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"조심해요, 영애.","be careful, my lady.","be careful, my lady.","be careful, lady fiona.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
네.,I will.,I will.,I will.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
단도직입적으로 말하겠습니다.,I’ll get straight to the point.,I’ll get straight to the point.,I'm not going to beat around the bush here.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"영애, 사람이 맞긴 합니까?",are you really human?,"are you really human, my lady?","lady fiona, are you really human?","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
사실 저는 어둠과 관련된 문제로 영애의 정체를 의심하고 있습니다.,I suspect your identity has something to do with darkness.,I suspect your identity has something to do with darkness.,"to tell you the truth, I've been suspicious of your true identity because of matters related to the darkness.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
뭐지?,what?,what?,what?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
왜 갑자기 어둠과의 상관관계를 따지는 거지?,why is he suddenly asking about my connection to darkness?,why is he suddenly asking about my connection to darkness?,why is he suddenly asking about my relationship with the darkness?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
대답이 없으시군요.,you’re not answering.,you’re not answering.,you're not answering me.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
제게 왜 그런 질문을 하시는지 모르겠는데요.,I don’t know why you’re asking me that.,I don’t know why you’re asking me that.,I don't know why you would ask me something like that.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
의심하고 있는 상대에게 이유를 말할 수는 없겠죠.,I can’t tell the reason to someone I’m suspicious of.,I can’t tell the reason to someone I suspect.,"I can’t go telling someone I’m suspicious of everything now, can I?","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
…지금은 그 침묵을 대답으로 알겠습니다.,I’ll take your silence as an answer for now.,I’ll take your silence as an answer for now.,"for now, I will take your silence as an answer.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"아니,","hey,","no,",wait.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
뭘 혼자 납득해요?,why are you convincing yourself?,why are you convincing yourself?,don’t answer your own questions.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
제 질문이 불쾌하셨다면 죄송합니다.,I’m sorry if my question offended you.,I’m sorry if my question offended you.,I'm sorry if my question offended you.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
그럴 의도는 아니었으니 용서하시길…,"that wasn’t my intention, so please forgive me...","that wasn’t my intention, so please forgive me...","that wasn't my intention, so please forgive me...","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"뭐야, 대체…",what is he talking about...?,what’s going on...?,what was that about?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
내가 진짜 피오나가 아니라는 걸 알게 된 건가?,did he find out that I’m not the real fiona?,has he found out that I’m not the real fiona?,did he find out I'm not the real fiona?,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"아니, 그걸 대체 어떻게 알아내는데?",but how did he find out?,but how could he have figured that out?,"wait, how the heck would he even find out about that?","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
답 안 나올걸 생각해봤자 어쩔 수 없어.,there’s no point in thinking about it.,there’s no point in thinking about it.,there's no point in trying to wrap my head around something that has no answer.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
일이나 하자.,I should get back to work.,I should get back to work.,I should just get to work.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"슬슬 공문이 올 거라 생각했는데,","I thought the official document would arrive soon,","I thought the official notice would come soon,","I was expecting an official notice sometime soon,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
딱 타이밍에 맞았네.,and it came at the perfect time.,and it came at the perfect time.,and it came just in time.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
하지만 내 생각보다 사태가 심각해…,but the situation is more serious than I thought...,but the situation is more serious than I thought...,but the situation is a lot more serious than I thought...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
최근 죽은 땅이 생겼다.,a dead land has appeared recently.,a dead land has appeared recently.,the dead lands have recently reappeared.,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
규모는 전의 수 배.,it’s several times larger than the previous one.,it’s several times larger than the previous one.,"it’s now a number of times bigger than the last time,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
게다가 일부는 마을이었던 터라 인명 피해까지 났다...,"also, part of it was a village, so there were casualties...","part of it was a village, so there were casualties...",and part of it emerged in a populated village which caused many deaths...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
심지어 영지 주변에 광폭화된 마물이 많아져 다른 영지도 애를 먹고 있음…,"there are more monsters around the territory, causing trouble for other territories as well...","there are also many monsters around the territory, causing trouble for other territories as well...","moreover, due to the increase of enraged beasts near the feudal territory, other feudal lands have also been affected.","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
이라니.,...it says.,...?,oh dear...,"길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
"황실에서 요청했으니 거절할 수도 없고,","I can’t refuse since the imperial family requested it,","I can’t refuse a request from the imperial family,","it's not like I can refuse a request from the imperial family,","길길이 날뛰었다 : flew into a rage
꼴도 보기 싫다 : can't stand the sight of
문어 다리 걸친 : two-timing
똥개 : watchdog"
