hangle,first_translate,idiom_translate,label,idiom
‘저희 약혼할게요!’ 하면 무슨 반응이 나올지도 모르겠고.,"I don’t know how siegren would react if I suddenly said, “let’s get engaged!”","I don’t know how he’ll react if I say, “we’re going to get engaged!”","I don't  know how he'll react to me saying, ""we're engaged!""",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
8시 이후 시그렌       출입 금지,siegren not allowed after 8 o’clock,siegren not allowed after 8 o’clock,No Entry for Siegren after 8 P.M.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
곧 출입 금지 시간이군.,it’s almost time for me to leave.,it’s almost time for me to leave.,I'll have to leave soon.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
돌아갈게.,I’ll get going now.,I’ll get going.,good night.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
왜 착실하게 지키는 거야?!,why is he following the rules so diligently?!,why is he following the rules so well?!,why are  you being so obedient?!,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
8시가?!,it’s only 8 o’clock!,why is 8 o’clock the curfew?!,8 p.m.?!,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
중학생들이냐고,"what are they, middle schoolers?",are we middle schoolers?,"what are we,  middle schoolers?!",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그런데 생각해 보니,"but come to think of it,","but come to think of it,","come to think of it,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
시그렌이 나하고 결혼하면…,if siegren and I get married...,if siegren and I get married...,"if siegren and I really were to get married,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
누가.,you’re...,you’re...,who said...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
네 장인이지?,"...my father-in-law, right?","...his father-in-law, right?",...I’d be your father-in-law?!,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
무슨 생각해요?,what are you thinking about?,what are you thinking about?,what are  you thinking about?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
황태자와 황후가 없는 평화로운 사교계.,a peaceful high society without the crown prince and empress.,a peaceful high society without the crown prince and empress.,"there's peace  in high society without the crown prince and the empress,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
아….,oh...,oh...,oh...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
…일단 시그렌한테 이것부터 괜찮은지 물어봐야지.,I should ask siegren if he’s okay with that first...,I should ask siegren if he’s okay with that first...,I'll have to talk to siegren about this first.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
여러모로 새로운 고민거리가 던져졌다.,there are a lot of new things to think about.,there are a lot of new things to think about.,but there are still many new things to worry about.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
아무것도 아니에요.,it’s nothing.,it’s nothing.,it's nothing really.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"뭐야,",what’s this?,what?,what’s...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"케인 에레즈가 쩔쩔매고 있고,","cain ereze looks like he’s in a bind,","cain ereze is flustered,",cain ereze seems quite flustered...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그 앞에 선 건 대여섯 살은 차이 날 10대 후반의 소녀…,and the person in front of him is a girl in her late teens who looks five or six years younger than him...,and the person in front of him is a teenage girl who’s at least five or six years younger than him...,...in front of  that teenage girl who looks at least five years younger than him...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
누구지?,who is she?,who is she?,who is she?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
척 봐도 보통 신분은 아닌데.,"it’s obvious that she’s of high status,","it’s obvious that she’s of high status,","she clearly doesn't look like a commoner,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
얼굴을 아는 귀족 영애도 아니다.,but I don’t recognize her.,but I don’t know her.,but she's  not a noble lady I recognize either.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
설마….,could she be...,don’t tell me...,hang on...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
'전 애인' 같은 건 아니겠지?,...his ex-girlfriend or something?,"she’s not his “ex-girlfriend,” is she?",is she... his former lover?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
진짜라면 땅에 고이 묻어주는 게,"if that’s the case, I should bury her in the ground...","if she is, it would be better for the world...",dun,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
이 세상을 위하는 길이다.,...for the sake of this world.,...if she disappeared.,that would be for the greater good.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"화, 황자 전하…!",y-your highness...!,y-your highness...!,y-your highness...!,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
이제 훈련 시간이다. 뭘 하고 있지?,it’s time for training. what are you doing?,it’s time for training. what are you doing?,what do  you think you're doing when you’re supposed to be training?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
놀라는 걸 보니 진짜 같은데.,"judging by his reaction, it must be true.","judging by his reaction, it seems like she is.",his reaction tells me my guess was right.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"처음 뵙겠습니다,",it’s nice to meet you.,"it’s nice to meet you,","greetings, your highness.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
…라고 해도 무방할까요?,can I say that?,or should I say that?,I suppose  this is our first time meeting...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"안녕하세요,","hello,","hello,","hello,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
오빠.,brother.,brother.,big brother.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
1 황녀예요.,I’m the first princess.,I’m the first princess.,I am the first princess.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
아리아라고 불러 주세요.,please call me aria.,please call me aria.,please call me aria.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
…오빠?,brother...?,brother...?,did she call me her brother...?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그랬지.,that’s right.,that’s right.,that's right.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
얼굴을 본 건 처음이지만.,"I’ve never seen her face before,","I’ve never seen her in person, but...",it's my first time seeing her in person.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
적통의 황녀는 아니었다.,but she’s not of the imperial bloodline.,she wasn’t the daughter of the empress.,there was a princess in the direct imperial bloodline.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
하급 귀족 출신 황비의 소생이라 했던가.,she’s the daughter of a concubine from a low-ranking noble family.,I heard she was the daughter of a concubine from a low-ranking noble family.,I think her  mother was from a low-ranking noble family.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
앗!,oh!,oh!,oh!,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"아침 훈련을 방해해 죄송해요, 오빠.","I’m sorry for interrupting your morning training, brother.","I’m sorry for interrupting your morning training, brother.","I'm sorry for interrupting your morning training, your highness.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
예전 제 기사였던 케인 경과 이야기를 나누고 싶어서요.,"I wanted to talk to sir cain, who used to be my knight.","I wanted to talk to sir cain, who used to be my knight.",I was just talking to sir cain who used to be my personal guard.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
아.,oh.,oh.,oh.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
잠깐이라면 데려가도 좋아.,you can take him if it’s only for a moment.,you can take him if it’s only for a moment.,you may take  him away as long as you send him back quickly.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
케인은 황녀 궁의 기사였으니 주종 관계였군.,"cain was a knight of the princess’s palace, so he served her.","cain was a knight of the princess’s palace, so they were master and servant.","cain used  to be a knight in  the princess's palace, so they must have  a master-servant relationship.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
케인이 아비인 에레즈 후작의 수족 노릇을 하지 않는다더니.,"I heard that cain doesn’t work for his father, marquis ereze.","I heard cain doesn’t work for his father, marquis ereze.","I heard cain wasn't acting as marquess ereze's hands and feet, though.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
화…황녀 전하…,y-your highness...,y-your highness...,y-your highness...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
저런 이유 때문이었나.,is this the reason why?,is this the reason why?,could this be the reason why?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
어차피 이복동생이라도 감흥은 없다.,I don’t care if she’s my half-sister or not.,I don’t care if she’s my half-sister.,"she may be  my half-sister,  but it doesn't make much difference  to me...",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
어머니 외의 혈연은 없는 것과 마찬가지니까.,my mother is the only family I have.,my mother is the only family I have.,...since my mother is the only one I consider as my own blood.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"하지만 나와 황태자, 어느 쪽의 편에도 아직 서지 않고","but if the eldest son of house ereze, who has yet to take a side...","but if the eldest son of house ereze, who hasn’t taken sides yet,",but if house ereze’s eldest maintains his neutral stance...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
모호한 태도를 고수하는 에레즈의 장자가 끼어있다면…,"...and has been maintaining an ambiguous stance, is involved...","is involved, it could be a new power struggle.","...and stays  in between the  crown prince and me without taking  either side,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
찾아낸 것일지도.,...she may have found one.,...found it.,...an interesting new character.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
동생?,your sister?,your sister?,you have a little sister?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"그래, 이복동생이 있더군.","yes, I have a half-sister.","yes, I have a half-sister.","yes, she’s my half-sister.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
원작에서는 제대로 등장한 장면도 없던 존재였는데.,she never appeared in the original story.,she never appeared in the original story.,but she barely made an appearance.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
몸이 약하다며 나오지 않아 얼굴도 본적 없었는데.,I’ve never seen her because she never left her palace due to her poor health.,"I’ve never seen her because she never came out, saying she was sick.","she hardly  reveals herself on account of her poor health,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
요즘에 돌아다니더라고.,but she’s been going out lately.,but I’ve seen her around lately.,but it seems like she's been out and about lately.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
1 황녀 말이지…?,you mean the first princess...?,you mean the first princess...?,you mean the first princess...?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그렇다면 건강해진 걸까? 다행이네.,does that mean she’s gotten better? that’s good to hear.,does that mean she’s healthy now? that’s good.,"I guess  that means she's better now, so good for her.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"글쎄, 처음부터 아픈 척을 했던 것일지도.","well, she may have been pretending to be sick all along.",I’m not sure. she might have been pretending to be sick.,who knows? maybe she was only pretending to be sick in the first place.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
타이밍이 지나치게 잘 맞아.,the timing is too perfect.,the timing is too perfect.,the timing is much too perfect.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
황후와 황태자가 잠잠해지자 활동을 시작했어.,she started going out as soon as the empress and crown prince were quieted.,she started coming out after the empress and crown prince became quiet.,she's only  active now that  the empress and the crown prince are lying low.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그렇다는 건…,that means...,that means...,that means...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
줄곧 황후의 눈치를 보고 있었구나.,...she was watching out for the empress.,she was watching the empress the whole time.,...she could have been trying to keep the empress from noticing her.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"그래,","yes,","yes,","well,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
거슬리면 죽였을 테니까.,she would have killed her if she was a bother.,she would have killed her if she was a nuisance.,she would have been killed if she angered the empress.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
의외로 이 황가에 직계 황족은 그리 많지 않았다.,"surprisingly, there aren’t that many direct descendants in the imperial family.","surprisingly, there aren’t many direct descendants in the imperial family.",there aren't as many direct descendants to the imperial throne as one might expect.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
보통은 애들이 태어날 때까지,"usually, the women don’t live...","usually, the women don’t live...","normally,  it's quite rare for a daughter to remain alive...",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
여자가 살아 있는 경우가 거의 없어.,...long enough to give birth to children.,...long enough to give birth to children.,...before the birth of a son.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
황제가 손을 댄 여자와 그 아이를 처리한 것이다.,the empress took care of the women and children the emperor was involved with.,the empress got rid of the women and children the emperor was involved with.,"...to get rid of the women the emperor had relations with, including their children.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"하지만 황비는 어쨌든 하급이라고 해도 귀족이고,","but the concubine was a noble, even if she was of low rank,","but the concubine was a noble, even if she was of low rank,","even though an  imperial consort can  be a low-ranking noble, she is still a noble nonetheless.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그렇다고 뒷배경은 없으니 살려 둔 모양이야.,"and she didn’t have any support, so she was probably left alone.","and she didn’t have any support, so the empress let her live.",it seems like  the empress kept her alive because she wasn't much of a threat.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"황자가 아닌 황녀였으니, 그냥 내버려 둔 거구나.","she was probably left alone because she was a princess, not a prince.","she left her alone because she was a princess, not a prince.",she must have  left her alone since she was a princess and not a prince.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
게다가 납작 엎드려 있었다면 신경 쓸 가치도 없다 생각했겠지.,"and if she was lying low, the empress probably didn’t think she was worth worrying about.","on top of that, if she was lying low, the empress wouldn’t have thought she was worth worrying about.","plus, if she  had grovelled at  the empress's feet, the empress wouldn't have felt the need to worry about her.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
황녀 전하는 생각보다 똑똑한 모양이네.,the princess is smarter than I thought.,the princess is smarter than I thought.,her highness may be more intelligent than you might think.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"눈치도 있고, 자존심을 굽히고 기어야 할 때도 알고 있다.",she’s perceptive and knows when to swallow her pride.,she’s perceptive and knows when to swallow her pride.,"not only would she have tact, but she'd also know when to swallow her pride and kneel when needed.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"그래서,","so,","so,",so...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
새로운 세력 구도가 생겼다고 하는 거야?,are you saying there’s a new power dynamic?,are you saying a new power struggle has formed?,...is that  why you're saying there's a new power dynamic?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
프리실라 공작과 클로비스 후작.,duke priscilla and marquis clovis.,duke priscilla and marquis clovis.,marquess priscilla and marquess clovis...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
5 가문 중 중립을 지지하고 있는 귀족들이 수상해.,the nobles who are neutral among the five families are suspicious.,the nobles who are neutral among the five families are suspicious.,"...are the two  neutral ones of  the five noble families, and that makes them suspicious.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그들이 과연 진정한 중립일까?,are they truly neutral?,are they really neutral?,do you think they really are neutral?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"…그러네, 두 가문의 수장은 무리하게 중립을 지키고 있지.",you’re right. the heads of those two families are trying hard to remain neutral.,you’re right. the heads of the two families are trying hard to remain neutral.,you're right.  the heads of two families have been trying too hard to maintain a neutral position.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"원작의 아렌트는 유니스에게 빠져, 지금과는 행보가 전혀 달랐다.","in the original story, arendt was in love with eunice, so his actions were completely different from now.","in the original story, arendt was in love with eunice, so he acted differently from now.","in the novel,  arendt falls for eunice, and his actions are quite different from what they  are now.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
프리실라 공작도 마찬가지다.,the same goes for duke priscilla.,the same goes for duke priscilla.,the same is true for marquess priscilla.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그들이 다른 선택지를 노릴 가능성도,there’s a good chance...,there’s a chance that...,there is definitely a chance that they are aiming...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
확실히 존재한다.,...that they’re looking for other options.,...they’re looking for another option.,...for a different outcome.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"만약 가정이 사실이라면,","if that’s true,","if that’s true,","if my speculations are correct,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
미리 싹을 밟아야 할지도 몰라.,we may have to nip it in the bud.,we might have to nip it in the bud.,we may have to nip this in the bud.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
넌 어떻게 하고 싶어?,what do you want to do?,what do you want to do?,what do  you want to do about it?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"…난,",I...,I...,I...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
조금 더 지켜보고 싶어.,...want to watch them a little longer.,...want to watch them a little longer.,...want to wait and see what happens a bit more.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그래?,is that so?,really?,really?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그럼 마음대로 해.,then do as you wish.,then do as you please.,then go ahead.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
생각보다 신경 쓰지 않네.,he doesn’t seem to care as much as I thought.,he doesn’t seem to care as much as I thought.,you don't seem as worried about it as I thought you’d be.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
아마 너나 나나 권력에 미련이 없기 때문 아닐까.,it’s probably because neither of us has any interest in power.,it’s probably because neither of us has any lingering attachment to power.,that's probably because neither of us has an interest in gaining power.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
"어디 보자, 다음 편지가…","let’s see, the next letter is...",let’s see. the next letter...,let's take  a look at the next letter...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
나로서는 그냥 네가 행복했으면 좋겠거든.,I just want you to be happy.,I just want you to be happy.,"besides, all I want is your happiness.",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
그래도 저쪽의 의중은 모르는 법이니.,"but we don’t know what their intentions are,","but we don’t know what they’re thinking,","but still,  since we don't know what they want,",땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
아벨이랑은 상의를 해야 할지도…,so I should discuss this with abel--,so I might have to discuss it with abel...,we may have to discuss this with abel...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
피오나?,fiona?,fiona?,fiona?,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
…아벨이,they said...,they say...,this says that abel...,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
실종되었대…,...abel is missing...,...abel is missing...,...has gone missing.,땅에 고이 묻어주는 게 이 세상을 위하는 길이다. : It would be better for the world if they disappeared.
