hangle,first_translate,idiom_translate,label,idiom
짜증 나는 일은 정말 몰아서 오는 법이로구나.,annoying things really do come all at once.,troubles always come all at once.,"first it was  the maid, now I have to deal with the lady of  the house.","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
제집에서 돌아다니는 것인데 무엇이 문제인가요.,what’s wrong with walking around my own house?,what’s wrong with walking around my own house?,I’m walking around  in my own house. what seems to be the problem?,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
이곳이 네 집이라고?,this is your house?,this is your house?,you actually think this is your house?,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
네가 참 과분한 착각을 하고 있구나.,you’re mistaken.,you’re delusional.,"you’re really in over your head, aren’t you?","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
아~ 정말로 한 대 때리고 싶군.,"oh, I really want to punch her.","oh, I really want to punch her.","oh, I wish I could slap her face right now.","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
헛된 꿈은 버리고 썩 이곳에서 나가거라.,stop dreaming and get out of here.,give up your futile dreams and get out of here.,forget your pipe dream and get lost.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
시궁창 쥐새끼처럼 먹을 게 없을까 달라붙어서는.,"you’re like a rat in the gutter, looking for food.",you’re like a sewer rat that’s looking for food.,you’re like a little rat looking for scraps to eat.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"참자, 참아.",hold it in.,hold it in.,stay calm.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
나는 이성을 가진 사회인이다…….,I’m a civilized person...,I’m a civilized person...,"I am a clear-headed, reasonable person…","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"아니지,","no,","no,",hang on.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
생각해보니 굳이 계속 참을 필요가 없잖아.,there’s no need for me to hold it in anymore.,"come to think of it, I don’t have to hold it in anymore.",why do I have to be the oneholding back?,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"애초에 저쪽에서 먼저 건 싸움이고,","she’s the one who started this fight,","she started this fight,","after all, they started it,","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
난 지금까지 충분히 참았다.,and I’ve held it in long enough.,and I’ve held it in long enough.,and I’ve been patient this whole time.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
본래 싸워야 할 상황에서는 피하지 말고 싸워야 하는 법!,I should fight when I need to fight!,I should fight when I need to!,"when you must fight, don’t avoid it and face it head on!","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
그것이 헤일론의 격언 …!!!,that’s the saying of house h--,that’s the motto of house hylon...!,for that is the heylon way!!!,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"…이지만,",but...,but...,"however,","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
제대로 가문을 공격하면 머무르는 기간이 길어질 거고…,"if I attack her, I’ll have to stay here longer...","if I attack the family, I’ll have to stay here longer...","if I attack them now, I’ll have to stay a little longer…","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"손 쓸 것도, 생각해야 할 것도 많을 텐데…",there will be a lot to do and think about...,there will be a lot to handle and think about...,…and it would involve a lot of work and planning.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"뭐, 이젠 됐어 마음을 정했다.","well, whatever. I’ve made up my mind.","well, it’s too late now. I’ve made up my mind.","well, I think I’ve made my decision.","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"당신에게 감사드려요,","thank you,","thank you,","I’d like to thank you,","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
부인.,countess.,countess.,my lady.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
덕분에 뭔가 제대로 할 마음이 들었어요.,you’ve helped me make up my mind.,you’ve given me the motivation to do something.,"thanks to you, I finally want to do things right.","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
뭐…?,what...?,what...?,what…?,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
나는 그린 가를 포함해 어느 것에도 얽매이고 싶지 않다.,"I don’t want to be tied down to anything, including house green.","I don’t want to be tied down to anything, including house green.","I don’t want to get involved in anything, including the green family.","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"그러니 이번에도 상속은 깔끔하게 포기하고,",so I was going to give up my inheritance...,so I was going to give up my inheritance...,that’s why I was going to relinquish my inheritance…,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
그린 가에 있는 내 호적을 정리할 생각이었고.,...and remove my name from the family registry.,...and remove my name from the family register.,…and erase my name from the family line.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"부인의 사주를 받았을 하녀,","the maid you ordered to do that,","the maid that was probably sent by the countess,",but after what the countess’s maid did…,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"그녀를 통해 보인 부인의 마음, 그리고 이런 행동들.","the way you feel about me, and your actions...","the countess’s intentions that I saw through her, and her actions.","...and seeing how the countess herself is behaving, it’s clear what I must do.","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
"부인,","countess,","countess,","my lady,","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
전 이곳에서 보석 하나도 가지고 나가지 않을 거예요.,I’m not going to take a single jewel from this house.,I’m not going to take a single jewel from this house.,I’m not going to take a single jewel from this place.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
그러니 괜한 염려는 하지 마세요.,so don’t worry.,so don’t worry about that.,so you really needn’t worry.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
하지만,but...,but...,"however,","욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
그 보석을 당신들이 가지게 놔두지도 않을 거야.,...I’m not going to let you have those jewels either.,...I’m not going to let you have those jewels either.,I’m not going to let you take anything either.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
기왕이면 이들이 마음껏 욕심부리고 탐욕적으로 굴었으면 한다.,I want them to be as greedy as possible.,"while we’re at it, I want them to be as greedy as they can be.",I want them to be as greedy and selfish as possible.,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
웃었어?,did she just smile?,did she just smile?,did she just smile?,"욱하는 경향이 있어 : You have a short temper
한결같이 최악이야 : Consistently the worst
짜증 나는 일은 정말 몰아서 오는 법이로구나 : Troubles always come all at once
헛된 꿈은 버리고 : Give up your futile dreams
시궁창 쥐새끼처럼 : Like a sewer rat
손 쓸 것도, 생각해야 할 것도 많을 텐데 : There will be a lot to handle and think about
기왕이면 : While we're at it
제 몸처럼 아꼈다 : Cared for like his own body
등에 업고 : Backed by
어디 한번 영웅이 돼 보거라 : Go ahead and become a hero"
