hangle,first_translate,idiom_translate,label,idiom
아가씨께만 특별히 알려드리는 겁니다.,I’m telling you this as a special favor.,I’m telling you this as a special favor.,I'm going to let you in on a little secret.,간이 부었다 : had the audacity
제 뒤에는 매우 무서운 분들이 있거든요.,there are some very scary people behind me.,there are very powerful people behind me.,there are some very scary people who have my back.,간이 부었다 : had the audacity
"데런 남작님과 오헬 자작님,","there’s baron deren, viscount ohel,","baron daren, viscount ohel,","baron darren, viscount orhelle,",간이 부었다 : had the audacity
아이작 백작님 에다가…,and count isaac...,and count isaac...,and count isaac...,간이 부었다 : had the audacity
오호.,oh my.,oh.,aha.,간이 부었다 : had the audacity
전부 징집 대상이군요.,they’re all eligible for conscription.,they’re all eligible for conscription.,they're all up for tax evasion.,간이 부었다 : had the audacity
덕분에 올해 적자는 면하겠어요.,"thanks to them, we’ll avoid a deficit this year.","thanks to them, we’ll avoid a deficit this year.","thanks to them, we'll be able to avoid a deficit this year.",간이 부었다 : had the audacity
전부 털리겠네.,they’re all gonna be wiped out.,they’re all going to be wiped out.,they’re all busted.,간이 부었다 : had the audacity
게다가!,"on top of that,","on top of that,",there's more!,간이 부었다 : had the audacity
제가 감히 입에 올릴 수 없이 고귀한 분도 계시죠!,there’s also someone so noble that I dare not even mention their name!,there is someone so noble that I dare not even mention their name!,there's someone whose name I wouldn't dare mention!,간이 부었다 : had the audacity
절 풀어주시면 이번 일은 전부 없던 걸로 해 드리죠.,"if you let me go, I’ll pretend this never happened.","if you let me go, I will forget this ever happened.","if you let me go, I'll pretend this never happened.",간이 부었다 : had the audacity
현명한 선택을 하시길…,I hope you make the wise choice...,I hope you make a wise decision...,I hope you make a wise decision...,간이 부었다 : had the audacity
윽!,ugh!,ugh!,ugh!,간이 부었다 : had the audacity
쿠당탕,wham,wham,clatter,간이 부었다 : had the audacity
이거 놔!,let go of me!,let go of me!,release me!,간이 부었다 : had the audacity
내가 누군지 아느냐?,do you know who I am?,do you know who I am?,do you know who I am?,간이 부었다 : had the audacity
버둥,struggle,struggle,thrash,간이 부었다 : had the audacity
황태자.,crown prince.,the crown prince.,it's the crown prince.,간이 부었다 : had the audacity
한 명 더 있었습니다.,there was one more.,there was one more.,there was one more.,간이 부었다 : had the audacity
경기장 안쪽에서 발견했죠.,we found him inside the arena.,we found him inside the arena.,we found him in the stadium.,간이 부었다 : had the audacity
놔라!,let go!,let me go!,unhand me!,간이 부었다 : had the audacity
나는 이 제국의…,I am the crown prince of this empire...,I am the--,I am the empire's...,간이 부었다 : had the audacity
제국의 뭐요?,the crown prince of what?,the what?,the empire's what?,간이 부었다 : had the audacity
"네, 네년이 알 필요는 없어!",y-you don’t need to know!,i-it’s none of your business!,"th-that's none of your business, you wench!",간이 부었다 : had the audacity
그럼 현재 당신은 방금 무례를 저지른 한낱 범죄자군요.,then you’re just a criminal who has just been rude to me.,then you are just a criminal who has been rude to me.,"I guess you're just a criminal who committed a major crime, then.",간이 부었다 : had the audacity
무릎을 꿇리세요.,make him kneel.,make him kneel.,get on your knees.,간이 부었다 : had the audacity
으악!,agh!,ack!,aack!,간이 부었다 : had the audacity
이쪽 상황도 대충 정리된 모양이군.,it looks like things have been settled here as well.,it looks like things are wrapping up over there too.,it looks like we have the situation under control.,간이 부었다 : had the audacity
"이,",y-you...,y-you...,you...,간이 부었다 : had the audacity
이 괴물 같은 사생아 놈…!!,you bastard...!!,you bastard son of a monster...!!,you goddamn bastard...!!,간이 부었다 : had the audacity
반드시 죽여버리겠어…!,I’ll kill you for this...!,I will kill you...!,I'll kill you for this...!,간이 부었다 : had the audacity
호오.,oh?,oh.,"oh,",간이 부었다 : had the audacity
"날 아나, 범죄자?","do you know me, criminal?","do you know me, criminal?","do you know who I am, criminal?",간이 부었다 : had the audacity
이 자시익!!,you bastard!!,you bastard!!,how dare you?!,간이 부었다 : had the audacity
황자에게 악을 쓰면 되나.,how dare you shout at the crown prince?,how dare you shout at the crown prince.,you really shouldn't be yelling at a prince.,간이 부었다 : had the audacity
"누구길래 이렇게 간이 부었는지 궁금해지는데,",I’m curious to know who you are.,I’m curious to know who had the audacity to do such a thing.,I'm starting to wonder what’s making you so bold.,간이 부었다 : had the audacity
신원 미상의 범죄자 얼굴 좀 볼까?,let’s see the face of this unidentified criminal.,let’s see the face of this unidentified criminal.,should we take a look at your face?,간이 부었다 : had the audacity
안돼…,no...,no...,he can’t...,간이 부었다 : had the audacity
안돼안돼안돼안돼!!,"no, no, no, no!!","no, no, no, no!!","no, no, no, no!!",간이 부었다 : had the audacity
"이, 이거 풀어!!",l-let me go!!,l-let me go!!,u-untie me!!,간이 부었다 : had the audacity
이 미친놈들아!!,you crazy bastards!!,you crazy bastards!!,you crazy bastards!!,간이 부었다 : had the audacity
"이런, 전혀 몰라뵈었네요.","oh, I didn’t recognize you at all.","oh, I didn’t recognize you at all.","oh my, I didn't recognize you at all.",간이 부었다 : had the audacity
"어째서 이런 곳에 계시는 겁니까, 형님?","what are you doing in a place like this, brother?","what are you doing in a place like this, brother?","what are you doing here, brother?",간이 부었다 : had the audacity
난…,I’m...,I’m...,I...,간이 부었다 : had the audacity
이제 끝장이다…,...finished.,...finished...,I'm doomed...,간이 부었다 : had the audacity
