hangle,first_translate,idiom_translate,label,idiom
"당연하지. 아무리 너라도 용은 본 적이 없을 테니,",of course. I’m sure even you have never seen a dragon before.,"of course. even you wouldn’t have seen a dragon before,",of course. I figured you probably never seen one before.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
실컷 보거라.,look at it all you want.,so take a good look.,enjoy.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
이런 일을 자꾸 피자 사왔으니 먹어볼래?,stop talking about it like it’s a pizza you brought for me to try!,stop talking about it like it’s no big deal!,stop saying it like you’re treating me…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
수준의 어조로 말하지 마요!,stop talking about it like it’s a pizza you brought for me to try!,like you’re offering me a slice of pizza or something!,…to a box of pizza that you just happen to have bought along the way!,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
시그렌이 잡느라 고생 좀 했겠네요…,siegren must have had a hard time catching it.,siegren must have had a hard time catching it...,siegren must have worked really hard to catch it…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
어쨌든…,"anyway,","anyway,","in any case,","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
이걸로 시그렌의 모습은,this will help the people of the capital...,this will help the people of the capital...,this will make the people of the capitol…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
수도의 백성들에게 똑똑히 기억되겠지.,...remember siegren.,...remember siegren’s face.,…remember siegren for a long time to come.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
하루라도 빨리 자리를 잡아야 하는 시그렌에겐,it’s not a bad way to help siegren...,it’s not a bad way to help him...,"it’s not a bad look for siegren,","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
나쁘지 않은 연출이다.,...settle into his position.,...settle down here as soon as possible.,especially when he needs to regain his position soon.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"딱 하나,",the only problem is...,there’s just one problem.,but it there is…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
문제가 있다면…,the only problem is...,there’s just one problem.,…one problem.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
난 이런 장면을 쓴 기억이 없다는 거다.,...that I don’t remember writing this scene.,I don’t remember writing this scene.,I don’t remember writing any of this.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
나비 효과 라는 게 있지.,there’s something called the butterfly effect.,there’s something called the butterfly effect.,there is such a thing called the butterfly effect.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
만약 이렇게 내가 예상하지 못한 상황이 계속 일어난다면…,"if these unexpected situations keep happening,","if unexpected things keep happening like this,","if these unexpected events keep happening,","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
나비의 날갯짓이,the flapping of a butterfly’s wings...,what if the butterfly’s wings...,what if the flapping of the butterfly’s wings…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
태풍을 불러오게 된다면 어떡하지?,...could cause a storm.,...end up causing a storm?,…end up causing a storm?,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"내가 알고 있는 이 이야기가,",the story I know...,the story I know...,the story that I know…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
내가 모르는 전개로 전부 뒤바뀔 수도 있어.,...could change into something I don’t know.,...could end up going in a completely different direction.,…could be rewritten into a something completely different.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"어, 피오나 아가씨!","oh, miss fiona!","oh, miss fiona!","oh, lady fiona!","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
피오나 아가씨~!!!,miss fiona!!!,miss fiona!!!,lady fiona!!!,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
건강하시군요!,you look well!,you look well!,glad to see that you’re doing well!,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
뵙고 싶었습니다!,we missed you!,we missed you!,we missed you!,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
이 녀석은 아가씨 때문에 울기까지 했다고요!,he even cried because of you!,he even cried because of you!,he even cried because of you!,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
뭐야?,what?,huh?,what?,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
아는 사이인가 봐.,she must know them.,she must know them.,they must know her.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"아가씨, 인기 많은데~",she’s popular.,she’s quite popular.,"you’re quite popular, aren’t you miss?","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"아벨, 저 이만 갈게요!","abel, I’m going to go now!","abel, I’m going to go now!","abel, I gotta go!","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
행렬이랑 같이 안 돌아가고?,you’re not going back with the procession?,you’re not going back with the procession?,you’re not going to march in the parade?,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
걸어서 갈래요.,I’ll walk.,I’m going to walk.,I’ll just walk.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
창피해!!,I’m embarrassed!,this is so embarrassing!,I’ll just walk.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
쳇.,tsk.,tsk.,hmph.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
뭐가 행렬이고 각인이야.,what’s with the procession and the seal?,what’s the point of this procession and the seal?,what kind of march was that? some impression that was.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
망할 스승이 안 시켰으면 이런 짓 안 했어.,I wouldn’t have done this if that damned master hadn’t ordered me to.,I wouldn’t have done this if that damned master hadn’t ordered me to.,"had goddamn abel didn’t force me,  I wouldn’t have done it.","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
보나 마나 내가 싫어하는 모습을 보고 즐거워했겠지.,I’m sure he enjoyed seeing me do something I hate.,he probably enjoyed seeing me do something I hate.,I bet he was enjoying how much I hated it.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
이런 걸 할 바엔 다른 걸 하고 싶다고.,I’d rather do something else.,I’d rather do something else than this.,"I would have rather done something else,","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
예를 들면 얼른 피오나와…,like going to see fiona--,like going to see fiona right away--,like go see fiona…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
시그렌.,siegren.,siegren.,siegren.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
…피오나…,fiona...,fiona...,fiona…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
오랜만이야.,it’s been a while.,it’s been a while.,long time no see.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
당분간 여기서 묵는 거 맞지?,"you’re staying here for now, right?","you’re staying here for now, right?","you’ll be staying here for a while, right?","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
저녁 식사 시간에 없어서 걱정했어.,I was worried because you weren’t here for dinner.,I was worried because you weren’t here for dinner.,I was worried because you didn’t show up for dinner.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
…맞아.,yes...,yeah.,yes.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
진짜 피오나다.,it’s really fiona.,it’s really fiona.,it really is fiona.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
꿈이 아니야.,I’m not dreaming.,I’m not dreaming.,this isn’t a dream.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
젖은 것 같은데.,you’re wet.,you’re wet.,you’re wet.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
밖에 비 와?,is it raining outside?,is it raining outside?,is it raining outside?,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
꽉 껴안고 싶어.,I want to hold her tight.,I want to hug her.,I just want to hold her tight.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
널 다시 보기 위해 어떤 노력을 했는지,do you know...,do you know how hard I worked...,if only you knew how much I’ve toiled...,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
넌 알고 있을까.,...how hard I worked to see you again?,...to see you again?,…to see you again.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"받아, 시그렌.","take this, siegren.","take this, siegren.","here, siegren.","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
아무리 봄이라도 계속 젖은 채로 있으면 감기 걸려.,"it’s spring, but you’ll catch a cold if you stay wet.","even if it’s spring, you’ll catch a cold if you stay wet like that.",you could catch a cold like that even in the spring.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
확실히 말려야 해?,do I have to dry off?,do I really have to dry off?,"you have to dry off completely, okay?","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
앗!,ah!,ah!,hey!,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
에잇.,hey.,hey.,geez.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
의자에 앉아봐.,sit on the chair.,sit down.,take a seat.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
그냥 두면 대충 말라.,I’ll dry off on my own.,I’ll dry off on my own.,it’ll dry off eventually.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
가만있어.,stay still.,stay still.,stay still.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
혼자 두면 또 대충할 거 알아.,I know he’ll do a bad job if I leave him alone.,I know you’ll do a bad job if I leave you alone.,I know you won’t do it properly if I leave it up to you.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
정말 가만 놔둘 수가 없어.,I can’t leave him alone.,I really can’t leave you alone.,"I just can’t leave you alone, can I?","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
괜히 내가 매일 따라다닌 게 아니라니까.,I didn’t follow him around for no reason.,I didn’t follow you around every day for nothing.,there’s a reason why I followed you around back in the days.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
이 녀석…,this guy...,is he...,is she…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
…일부러 이러는 건가?,is he doing this on purpose?,...doing this on purpose?,…doing this on purpose?,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
그 시각 피오나,fiona at that moment,"meanwhile, fiona",fiona’s perspective,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"그러고 보니 시그렌,","come to think of it,","come to think of it, siegren...","come to think of it,","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
나 떠나기 전에 말도 안 걸고 그러지 않았나?,siegren didn’t talk to me before I left.,you didn’t even say goodbye to me before I left.,didn’t he stop talking to me before I left?,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
아직도 화난 건 아니겠지?,"he’s not still mad, is he?","you’re not still mad, are you?","he’s not still mad at me, is he?","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"…그러고 보니까 화난 것 말고도,","come to think of it, there was something else...","come to think of it, besides being mad,","actually, he wasn’t just mad at me.","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
그런 일도 있었지…….,...besides him being mad.,there was that too...,there was that too…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
막상 떠올리니 좀 어색한데.,it’s awkward to think about it now.,it’s kind of awkward thinking about it now.,that was awkward come to think of it.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
그냥 없었던 일로 했으면 좋겠다.,I wish we could pretend it didn’t happen.,I wish we could just pretend it didn’t happen.,let’s pretend it didn’t happen.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
―그러고 보니까 시그렌~,"come to think of it, siegren...","come to think of it, siegren...","say, siegren…","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"용, 잡는 거 힘들지 않았어?",wasn’t it hard to catch the dragon?,wasn’t it hard catching that dragon?,was it hard slaying the dragon?,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
별로.,not really.,not really.,not really.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
다행이네.,that’s good.,that’s good.,that’s good.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
사실 넌 앞으로 그거보다 강한 용과도 더 싸울 예정이란다…,"actually, you’re going to fight stronger dragons in the future...","honestly, you’re going to have to fight dragons even stronger than that in the future...",you’ll be fighting with even more powerful dragons some day…,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
이야기가 내가 쓴 대로 흘러간다면 말이지.,if the story goes the way I wrote it.,"if the story goes the way I wrote it, that is.",that’s if things go according to the way I wrote it.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"자, 이제 됐어.","there, all done.","there, all done.","there, you’re all dry now.","자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"일어나도 돼… 는데,",you can get up now...,you can get up now--,you can get up now--,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
잠깐만?,wait.,wait.,wait.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
"아, 새삼 좀 기특하네.",he’s so admirable.,"oh, I suddenly find him admirable again.",I’m so proud of him.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
그 조그맣던 애가 커서 용을 다 잡다니.,the little boy grew up to catch a dragon.,the little boy I knew grew up to catch a dragon.,the boy’s all grown up now and slaying dragons.,"자리를 잡다 : Settle down
나비 효과 : Butterfly effect
날갯짓이 태풍을 불러오다 : A small action causing a big consequence
보나 마나 : It's obvious
새삼 기특하다 : Suddenly find admirable again"
