hangle,first_translate,idiom_translate,label,idiom
그건 영애가 보낸 겁니까?,did you send it?,did you send that?,was that you?,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
그러고 보니 아렌트가 그 사건을 처리했다고 했지.,"come to think of it, arendt said he handled that incident.","come to think of it, arendt said he handled that incident.","right, arendt was the one who handled that case.","머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
어쩐지 일 진행되는 게 빠르더라.,no wonder things moved so quickly.,no wonder it was resolved so quickly.,no wonder it was taken care of so quickly.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
맞아요.,yes.,yes.,that’s right.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
덕분에 큰 도움이 되었습니다.,it was a big help.,it was a great help.,your letter was incredibly helpful.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
"다만,","however,","however,","however,","머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
영애의 가문을 몰락시킨 데에 일조했기에,I’m curious if you were uncomfortable with me...,I’m curious if you were uncomfortable with me...,"since I took part in bringing on the downfall of your family,","머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
절 불편하게 여기셨던 건지 궁금하군요.,...because I helped bring down your family.,...because I helped bring down your house.,I was worried you might find me deplorable.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
내가 가명을 댄 이유가 그것 때문이라고 생각했나?,does he think that’s why I gave him a fake name?,does he think that’s why I used a fake name?,does he think that’s why I used a pseudonym?,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
전혀 아니에요.,not at all.,not at all.,not at all.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
다행이군요.,that’s a relief.,that’s a relief.,that’s a relief.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
헤일론 가문과 적대하고 싶지는 않으니까요.,I don’t want to be enemies with house haylon.,I don’t want to be on bad terms with house haylon.,antagonizing house heylon is the last thing I want.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
"그럼,","then,","then,","well, my lady,","머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
부디 좋은 결과가 있으시길 바랍니다.,I hope you get good results.,I hope you get good results.,I wish you the best of luck.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
고맙습니다.,thank you.,thank you.,thank you.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
다행이다. 암살은 안 해도 되겠어.,what a relief. I won’t have to assassinate him.,what a relief. I won’t have to assassinate him.,I’m glad I won’t have to assassinate him.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
그럼 이제 돌아갈까~,I should get going now.,I should get going now.,I should get going now--,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
꺅?!,ack?!,ack?!,ah?!,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
공작님?,your grace?,your grace?,my lord?,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
먼저 가신 것 아니었어요?,I thought you left already.,I thought you left already.,I thought you already left.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
내 딸이 여기 있는데 어딜.,why would I leave when my daughter is here?,my daughter is here. why would I leave?,where would I go without my daughter?,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
너 아까 머리 굴렸지?,"you were scheming earlier, weren’t you?","you were scheming earlier, weren’t you?",I see your ploy worked.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
어니스트 공작이 그런 제안을 하도록 의도했잖냐.,"you made duke ernest propose that deal, didn’t you?",you wanted duke ernest to make that proposal.,I know you purposely tried to get duke ernest to make that proposal.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
역시 눈치챘나 보군.,so he noticed.,I see you caught on.,he figured me out.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
그게 제일 쉬운 길이었다고요.,it was the easiest way.,it was the easiest way.,it’s the easiest way.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
그대로 내버려 두었으면 황제 폐하를 닦달해서 귀찮게 굴었을걸요.,"if I hadn’t done anything, he would have pestered his majesty and caused trouble.","if I left him alone, he would have pestered and nagged his majesty.","otherwise, I’m sure they’ll incessantly pester his majesty about it.","머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
"그래서 사교계에서 제 입지가 좁아진다면,","if my position in high society is weakened,","if my position in society becomes smaller,","and if that ends up limiting my position in society,","머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
활동에 제약이 생길 테고.,it will limit my activities.,it will restrict my activities.,there will be a lot of restrictions on the things I can do.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
"그래, 잘했다.","yes, good job.","yes, good job.","all right, good job.","머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
확실히 내가 사람 보는 눈 하나는 있다니까.,I knew I had a good eye for people.,I have a good eye for people.,I sure do have an eye for picking out the competent ones.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
"그럼, 이제…","now,","now,",and finally...,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
아버지라고 불러 보거라.,try calling me father.,try calling me father.,call me father.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
아직도 포기 안 하고 있었냐!,he still hasn’t given up on that?!,he still hasn’t given up!,he still hasn’t given up!,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
싫어요.,no.,no.,I don’t want to.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
아빠도 괜찮다.,dad is fine too.,dad is fine too.,I’d be happy with just “papa.”,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
싫다니까요.,I said no.,I said no.,the answer’s no.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
그럼 언제 부를 생각이냐.,then when are you going to call me that?,then when are you going to call me that?,when will you start calling me father?,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
딱히 부를 일 없을 것 같은데요…?,I don’t think I’ll ever have to call you that...,I don’t think I’ll ever have to call you that...,I don’t think I ever will.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
…알겠다.,I see.,all right.,fine...,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
어?,huh?,huh?,huh?,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
어어?!,huh?!,huh?!,what?!,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
집으로 돌아가자.,let’s go home.,let’s go home.,let’s go home.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
대체 왜 이 타이밍에서 기가 죽어버리는 거야?!,why is he suddenly so downcast?!,why is he losing confidence now?!,why did he have to look so  dejected just now?!,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
같이 가요.,wait for me.,wait for me.,wait for me.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
언제 한 번 아빠라고 불러줘야 하나?!,should I call him dad once in a while?!,should I call him dad once?!,am I really going to have to call him papa someday?!,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
며칠 뒤.,a few days later,a few days later,a few days later…,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
뭐랄까…,how should I put this?,how should I put this?,what can I say…,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
좀 믿기지가 않네.,it’s hard to believe.,it’s hard to believe.,I can’t believe this is happening.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
내가 정말 리비아의 티 파티에 와 있다니.,I can’t believe I’m really at livia’s tea party.,I can’t believe I’m really at livia’s tea party.,I can’t believe I’m actually at livia’s tea party.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
"만나 뵙게 되어 영광이에요, 피오나 영애!","it’s an honor to meet you, lady fiona!","it’s an honor to meet you, lady fiona!","it’s an honor to meet you, lady fiona!","머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
저도요.,likewise.,you too.,likewise.,"머리 굴렸지 : You were scheming
눈치챘나 보군 : I see you caught on
닦달해서 귀찮게 굴었을걸요 : He would have pestered and nagged
사람 보는 눈 하나는 있다니까 : I have a good eye for people
기가 죽어버리는 거야 : Losing confidence
피바다가 된다고 : It turns into a bloodbath"
