hangle,first_translate,idiom_translate,label,idiom
여전히 사이가 좋으시네요.,you two are still close.,you two are still getting along well.,I see you’re both still two peas in a pod.,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
…대체 어딜 봐서요?,how do you figure...?,how do you see that...?,what in the world would make you say that?,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
"이런, 어딜 봐도 어린 시절처럼 다정하신데요.","oh, you’re just as friendly as you were when you were young.","oh, you’re as friendly as you were when you were young.","well, you're still just as close as you were when you were kids,","가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
겉모습이야 두 분 다 콩나물처럼 쑥쑥 자라셨지만.,"you’ve both grown like bean sprouts, though.","you’ve both grown like bean sprouts, though.",only now you've both grown like a pair of beanstalks.,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
어.,oh.,oh.,oh.,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
"경, 이거 떨어뜨렸어요.","sir, you dropped this.","sir, you dropped this.","sir knight, you dropped this.","가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
아. 고맙습니다.,"oh, thank you.","oh, thank you.","ah, thank you.","가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
경의 물건인가요?,is this yours?,is that yours?,is it yours?,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
네. 좀 보실래요?,yes. would you like to see?,"yes, would you like to see?","yes, would you like to take a look?","가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
집에 두고 온 아내예요.,"it’s my wife, who I left at home.","it’s my wife, who I left at home.",that's my wife who's waiting for me back home.,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
떠나기 전에 듣자 하니 임신했다더군요.,I heard she was pregnant before I left.,I heard she was pregnant before I left.,I was told she was with child just before I left.,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
와악!,wow!,wow!,wow!,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
그런 건 빨리 좀 말해요!,you should have told me that sooner!,you should have told me sooner!,why didn't you tell us sooner?!,"가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
제 옆이 아니라 부인 곁에 있어야 되잖아요?!,"you should be with your wife, not me!","you should be with your wife, not me!","you should be with your wife, not out here next to me!","가랑이에 달린걸 잘라 버릴까? : Cut off what’s between your legs
스승님을 부려 먹을 생각뿐이구나. : You just want to work your master to the bone.
아벨, 사람 부려 먹는 게 너무 독해! : Abel, you're too harsh in working people to the bone!
어려운 부분이 있으면 혼자 앓지 말아요, 영애. : If there's something difficult, don't suffer alone, my lady."
