hangle,first_translate,idiom_translate,label,idiom
"그렇게 유예 시간을 얻은 그는 자신의 몸을 침식하는 후유증과,","after buying himself some time, he looked for a way to get rid of the darkness...","after buying himself some time, he’s been looking for a way to stop the aftereffects from consuming his body...","by being granted a period of grace, arendt has been looking for a way to eliminate the symptoms…","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
그 ‘어둠’이란 존재를 없앨 방법을 찾고 있다.,...and the aftereffects that were eating away at his body.,...and a way to destroy the darkness.,…and destroy the darkness which continues to eat away at him.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
…이건 아렌트가 유니스를 좋아하게 되면서 털어 놓는 이야기니,"he tells eunice about this after he falls in love with her,","he tells eunice about this after he falls in love with her,","I know this because arendt tells eunice about it in the original story when he takes a liking to her,","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
내가 아는척 할 수는 없지만….,so I can’t act like I know about it...,so I can’t act like I already know...,so I have to pretend I don’t know anything about it...,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
헤일론에서도 어둠에 관해서 신경쓰고 있어요.,we’re also keeping an eye on the darkness in hylon.,we’re also keeping an eye on the darkness in hylon.,"heylon has been concerned with the darkness,","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
다만 어둠이 출현한 적은 없어 정보가 무척 적답니다.,"however, it hasn’t appeared yet, so there’s very little information.","however, it hasn’t appeared yet, so there isn’t much information about it.","but it never appeared there, so we have very little information to work with.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
그렇군요.,I see.,I see.,I see.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
아렌트는 한가지 가설을 세운 상태다.,arendt has a hypothesis.,arendt has a hypothesis.,arendt came up with a theory.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
이건 단순한 보석이 아니라…,this isn’t just any jewel.,this isn’t just a jewel.,this isn’t just any stone.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
마석이니까요.,it’s a magic stone.,it’s a magic stone.,it’s a magic stone.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
마석은 그 자체로 어둠의 후유증을 지체시킨다.,a magic stone delays the aftereffects of the darkness.,a magic stone can delay the aftereffects of the darkness.,the magic stone has the power to delay the symptoms of darkness.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
그리고 마석은 마력에 영향을 받는다.,and magic stones are affected by magic powers.,a magic stone is affected by magic powers.,the stone is also affected by magic.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"그렇다면, 아주 강한 마법사는","then, couldn’t a very powerful sorcerer...","therefore, a very powerful mage...","if so, perhaps it’s possible for a very strong sorcerer…","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
마력을 사용해 ‘어둠’을 조종할 수 있지 않을까.,...use magic powers to control the darkness?,...might be able to control the darkness using magic powers.,…to control the “darkness” using magic.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
그리고 그 가설을 시험할 조건에 부합하는 마법사가 바로…,and the sorcerer who fits the conditions to test his hypothesis...,and the mage who fits the conditions to test that hypothesis is...,and the only one who is fit to try and prove such a theory is…,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
피오나다.,...is fiona.,...fiona.,…fiona.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
물론 지금의 나로서는 아렌트를 도울 마음이 별로 없지만.,"of course, I have no intention of helping arendt right now.","of course, I have no intention of helping arendt right now.","of course, I’m not interested in helping arendt with that at the moment.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
이봐.,hey.,hey.,hey.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
여기서 단 둘이 뭐 하는 거지?,what are you two doing here alone?,what are you two doing here alone?,what are you two doing here alone?,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
황자 전하.,your highness.,your highness.,your highness.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
잠시 휴식을 취하고 있던 참입니다.,we were taking a short break.,we were taking a short break.,we were just taking a moment to rest.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
어니스트 공작과 내기를 했다 들었는데….,I heard you made a bet with duke ernest...,I heard you made a bet with duke ernest...,I heard you made a bet with duke ernest...,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"꽤나 여유롭군, 피오나 영애.","you seem quite relaxed, lady fiona.","you seem quite relaxed, lady fiona.","yet, you seem quite at ease, lady fiona.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"아, 왜 농땡이 치냐고 묻고 있는 거지?","oh, are you asking why I’m slacking off?","oh, are you asking why I’m slacking off?","I get it... you wanna know why I’m horsing around, right?","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
전하께서도 이번 대회가 꽤나 지루하셨나 보네요.,"it seems like you’re also bored with the competition, your highness.","it seems like you’re quite bored with the competition, your highness.",I take it that the competition bores your highness.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
마물을 담는 수레가 아직 넉넉해 보입니다.,the cart for the demons still looks quite empty.,the cart for the demons still looks quite empty.,you hardly have any game filling your cart.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
확실히 재미없긴 하지.,it is quite boring.,it is quite boring.,it has been boring.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
그러니 나도 둘의 휴식에 껴 주면 좋겠군.,so I’d like to join you two in your break.,so I’d like to join you two on your break.,and that’s why you two should let me join.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
뭐 하는 거야!,what are you doing?!,what are you doing?!,what’s he doing?!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"이런, 전하와의 휴식시간이라니 영광입니다.","oh my, it’s an honor to take a break with you, your highness.","oh my, it’s an honor to take a break with you, your highness.","well, it would be an honor to take a moment to rest with you, your highness.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
…전 이만 휴식을 끝내야겠네요.,I think I’ll have to end my break now.,I think I’ll end my break now.,I think I’ve had enough rest.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
분위기가 이상해,this is awkward.,something feels off.,the mood here is weird...,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
그러면 실례하겠습니다.,then please excuse me.,please excuse me.,excuse me.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
두 분의 무운을 빌고있겠…,I wish you both the best of luck--,I wish you both the best of luck--,I wish you two the best of luck--,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
대회 도중에 나팔소리가…,the sound of a horn in the middle of the competition...,the sound of a horn in the middle of the competition...,are those trumpets in the middle of the competition?,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
이건 사냥 대회를 끝낸다는 소리가 아닌가요?,doesn’t that mean the hunting competition is over?,doesn’t that mean the hunting competition is over?,isn’t that the signal for the end of the race?,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"아뇨, 아직 끝나려면 멀었습니다.","no, there’s still a long way to go.","no, there’s still a long time left.","no, there’s still a lot of time left in the competition.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
그런데 벌써 울린다는 건…,the fact that it’s sounding already...,the fact that it’s sounding already...,then the  only reason for the trumpets would be--,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
무언가 문제가 생겼다는 뜻이지.,...means that something has gone wrong.,...means something has gone wrong.,something’s wrong.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"그것도, 나쁜 방향으로!",and it’s something bad!,and it’s something bad!,it means that a huge problem has occurred!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"봐라, 피오나.","look, fiona.","look, fiona.","look, fiona.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
다른 사냥 팀에서 잡아온 마물이다.,this is a demon that another hunting team caught.,this is a demon that another hunting team caught.,these are the beasts caught by the other teams.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"보기에는 흔한 하급 마물 같지만,","it looks like a common low-level demon,","it looks like a common low-level demon,","they look like your common beasts at first glance,","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
보시다시피 이빨이나 발톱도 원래보다 훨씬 크고 단단하지.,"but as you can see, its teeth and claws are much bigger and stronger than usual.","but as you can see, its teeth and claws are much larger and stronger than usual.","but as you can see, its teeth and claws are much larger and harder.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
다리 근육과 가죽도 더 단단하네요.,the muscles in its legs and its skin are also tougher.,its leg muscles and skin are also more firm.,it has strong leg muscles and its hide is sturdier.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
원래라면 불에 약한 개체일 터인데…,"it should be weak against fire,","it’s usually weak against fire,",this beast is known for being weak against  fire.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
이 정도로 겉이 단단하면 웬만한 불로는 소용도 없겠죠.,"but if its skin is this tough, normal fire won’t be enough.","but if its skin is this strong, normal fire won’t be able to do anything.",but it should be able to withstand most fires with a tough exterior like this.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
솔직히 이렇게 변형될 이유는 하나밖에 없다.,"honestly, there’s only one reason why it would change like this.",there’s only one reason why it would change like this.,there is only one reason why the beasts would have evolved like this.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
너도 대충 짐작 하고 있는 것 같은데.,I think you’re guessing the same thing.,I think you’ve already guessed it.,and I’m sure you know what I’m thinking.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
어둠의 출현…,the appearance of the darkness...,the darkness...,darkness must somehow be involved...,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
이군요.,...isn’t it?,...has appeared.,that must be it.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
부상자가 있다!,there are injured people!,there are injured people!,someone’s been injured!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
어서 의원을 불러!,call the doctor!,call the doctor!,quick! get a doctor!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"…죽은,",I saw...,I saw...,I saw it…,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
검게 죽은 땅을 보았네.,...the land turn black and die.,...the ground turn black.,the land was barren and reeked of death...,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
통제선 너머에서 어둠으로 변형된 몹시 강한 마물들을 만났어.,we met very strong demons that were transformed by the darkness beyond the control line.,we met some very strong demons that had been transformed by the darkness beyond the control line.,we were beyond the demarcation line and saw powerful beasts that morphed due to the effects of the darkness.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
잠깐 싸운 것 만으로도 기사들이 수없이 목숨을 빼앗겼지…,they killed countless knights in just a short fight...,they killed countless knights in just a short fight...,many knights have quickly lost their lives while trying to fight them...,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
다행히 어둠이 나타났다 사라진 땅이었나보군.,"thankfully, it seems like the darkness appeared and then disappeared.","thankfully, it must have been an area where the darkness appeared and disappeared.",the darkness must’ve gone through that land some time ago.,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"어둠이 나타나는 순간을 맞닥뜨렸다면, 모조리 죽었을 거다.","if they had faced the darkness when it appeared, they would have all died.","if they had encountered the darkness as it appeared, they would have all died.","if you had faced the darkness in its presence, you would all be dead by now.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
서둘러 막사를 철수해라!,hurry and withdraw the camp!,hurry and pack up the tents!,hurry and put down the tents!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
사냥터에 남아 있는 자가 없는지도 빠르게 확인하도록!,check if there’s anyone left in the hunting ground!,check to see if there’s anyone left in the hunting ground!,make sure the hunting grounds are fully evacuated!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
보고 드립니다!,reporting!,reporting!,your grace!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
피 냄새를 따라 남쪽 입구에 마물이 나타났습니다!,"demons have appeared at the southern entrance, following the scent of blood!",a demon has appeared at the southern entrance after smelling the blood!,the beasts must have followed the smell of blood and have arrived at the southern entrance!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"비전투 인원은 당장 뒤로 빠지고, 싸울 수 있는 자는 무기를 들어라!","non-combat personnel, retreat immediately! those who can fight, pick up your weapons!","those who can’t fight should fall back, and those who can should pick up their weapons!",all civilians step aside. anyone who can fight take up arms!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
예!!,"yes, sir!","yes, sir!!","yes, your highness!","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
"피오나, 너는…","fiona, you...","fiona, you--","fiona, as for you--","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
싸울게요!,I’ll fight!,I’ll fight!,I’ll fight!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
…이미 좀 지쳤으니 전투 보조로 빠지라고 말 하려 했다만.,I was going to tell you to assist in combat since you’re already a bit tired...,I was going to tell you to help with the battle since you’re already tired...,"you seemed tired, so I was about to tell you to step aside.","큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
인력 낭비예요!,that would be a waste of manpower!,that would be a waste of manpower!,that would be a waste of resources!,"큰 한 방 : a decisive blow
농땡이 치다 : slack off
분위기가 이상해 : something feels off
인력 낭비 : a waste of manpower"
