hangle,first_translate,idiom_translate,label,idiom
…모르겠어.,I don’t know...,I don’t know...,...really know...,백번 양보하다 : make a huge concession
분명 무언가 있었을 텐데.,I’m sure there was something.,I’m sure there was something.,I'm sure there's gotta be something.,백번 양보하다 : make a huge concession
이 세계에 와서 살아남기 위해 발버둥 치는 동안,but I forgot about my own happiness...,but I forgot about my own happiness...,"after coming to this world, I've been so busy trying to survive...",백번 양보하다 : make a huge concession
내 행복 따위는 잊어버렸다.,...while I was struggling to survive in this world.,...while struggling to survive in this world.,...that I had forgotten all about my own happiness.,백번 양보하다 : make a huge concession
이젠 내가 바라는 게 별로 떠오르질 않아.,I can’t think of anything I want now.,I can’t think of anything I want now.,now I can't even think of what it is I really want.,백번 양보하다 : make a huge concession
이게 나의 가장 큰 문제일지도 모르지…,that might be my biggest problem...,that might be my biggest problem...,that might be my biggest problem...,백번 양보하다 : make a huge concession
아가씨.,my lady.,my lady.,"my lady,",백번 양보하다 : make a huge concession
오늘은 프리실라 가문의 무도회에 가시는 날이었죠?,"you’re going to the priscilla family ball today, right?","you’re going to the priscilla family ball today, right?",will you be attending house priscilla’s ball today?,백번 양보하다 : make a huge concession
네. 준비를 부탁드려도 될까요?,yes. can you help me get ready?,yes. can you help me get ready?,"yes, could you help me get ready?",백번 양보하다 : make a huge concession
저는 그동안 일에 집중하고 있을게요.,I’ll focus on my work in the meantime.,I’ll focus on my work in the meantime.,I'll try to get some work done in the meantime.,백번 양보하다 : make a huge concession
알겠습니다.,all right.,all right.,"yes, my lady.",백번 양보하다 : make a huge concession
"그러고 보니, 부탁한 서류들을 전부 정리해 주셨네요.",you organized all the documents I asked for.,"come to think of it, you organized all the documents I asked for.",that reminds me. I noticed you had organized all the documents I asked for.,백번 양보하다 : make a huge concession
늘 감사해요.,thank you so much.,thank you so much.,thank you as always.,백번 양보하다 : make a huge concession
"후후, 당연히 해야 하는 일인걸요.","haha, it’s my job.","haha, it’s my job.","ohoho, I'm just doing my job.",백번 양보하다 : make a huge concession
얼마든지 더 부탁하셔도 괜찮답니다.,feel free to ask me for anything else.,feel free to ask me for anything else.,"you can ask me for help any time, my lady.",백번 양보하다 : make a huge concession
셀린은 정말 천사야.,celine is such an angel.,celine is such an angel.,celine is such an angel.,백번 양보하다 : make a huge concession
하긴 천사가 아니었다면 아벨의 유모를 할 수 없었겠지.,she wouldn’t have been abel’s nanny if she wasn’t.,she wouldn’t have been abel’s nanny if she wasn’t.,"then again, she wouldn't have been able to handle being abel's nanny if she wasn't.",백번 양보하다 : make a huge concession
그런데 아벨은 어떻게 저 온화함을 하나도 배우지 못했을까…,but how did abel not learn any of her kindness...?,but how did abel not learn any of her gentleness...?,I wonder how  none of her good graces rubbed off on abel...,백번 양보하다 : make a huge concession
공작님… 그곳에선 잘 지내시죠?,your grace... I hope you’re doing well there.,your grace... I hope you’re doing well there.,I wonder how he’s doing up there.,백번 양보하다 : make a huge concession
어?,huh?,huh?,what?,백번 양보하다 : make a huge concession
죽은 땅이 또 나타났다고?,the dead land appeared again?,the dead land appeared again?,the dead lands have appeared again?,백번 양보하다 : make a huge concession
"본래라면 이렇게 자주, 무작위로 나타나지는 않았을 텐데.",it shouldn’t be appearing this often and randomly.,it shouldn’t be appearing this often and randomly.,"in the novel, they don't appear so frequently or randomly.",백번 양보하다 : make a huge concession
"지도에 죽은 땅이 나타난 장소를 표시해 본 적도 있었지만,","I marked the places where the dead land appeared on a map,","I’ve marked the places where the dead land appeared on a map before,","I’ve marked the places on the map where the dead lands were found,",백번 양보하다 : make a huge concession
역시 특별한 규칙성은 보이지 않았었어.,but I couldn’t find any pattern.,but there was no particular pattern.,but there were no common regularities.,백번 양보하다 : make a huge concession
시그렌이 원작과 달리 날 좋아하게 된 건 백번 양보해서 납득한다 쳐.,"I can understand why siegren likes me now, unlike in the original story.","I can make a huge concession and accept that siegren likes me, unlike in the original story,",let's say it's entirely possible for siegren to fall for me even though it diverges from the original story.,백번 양보하다 : make a huge concession
친하게 지냈으니까.,"we got close, after all.",since we’ve been close.,"after all, we are extremely close.",백번 양보하다 : make a huge concession
하지만 어둠은 이렇게 된 이유를 알 수가 없다.,but I don’t know why the darkness is acting like this.,but I have no idea why the darkness is acting this way.,but I can't make sense of what's been happening with the darkness.,백번 양보하다 : make a huge concession
사냥 대회 때 생긴 죽은 땅에선 별다른 단서를 못 잡았다고들 하고.,they said they didn’t find any clues in the dead land that appeared during the hunting competition.,they said they couldn’t find any clues in the dead land that appeared during the hunting competition.,I heard there weren't any clues found in the dead lands that were created during the hunting competition.,백번 양보하다 : make a huge concession
일단 어둠을 어떻게 할지 대책을 생각해두는 것도 좋겠어.,I should think of a plan to deal with the darkness.,I should think of a plan to deal with the darkness for now.,I need to come up with a plan about what to do with the darkness.,백번 양보하다 : make a huge concession
어둠을 없애는 것에 필요한 사람은 셋.,three people are needed to get rid of the darkness.,three people are needed to get rid of the darkness.,the three people that are needed to destroy the darkness are...,백번 양보하다 : make a huge concession
"유니스,","eunice,","eunice,","...eunice,",백번 양보하다 : make a huge concession
"시그렌,","siegren,","siegren,","siegren,",백번 양보하다 : make a huge concession
그리고 피오나.,and fiona.,and fiona.,and fiona.,백번 양보하다 : make a huge concession
어둠은 형체가 없다.,the darkness has no form.,the darkness has no form.,the darkness is formless.,백번 양보하다 : make a huge concession
"그래서 그를 퇴치하기 위해서는,","so to get rid of it,","so to get rid of it,","so in order to destroy it,",백번 양보하다 : make a huge concession
어둠을 몸에 가둘 수 있는 그릇이 필요하다.,you need a vessel that can contain it.,you need a vessel that can trap it inside.,we need a vessel to contain the darkness.,백번 양보하다 : make a huge concession
하지만 그릇은 아무나 될 수 있는 게 아니다.,but not anyone can be a vessel.,but not just anyone can be a vessel.,but not anyone can act as its vessel.,백번 양보하다 : make a huge concession
어둠과 몸이 닿고도 몸을 유지할 만한 사람이어야 한다.,it has to be someone who can maintain their body after touching the darkness.,it has to be someone who can maintain their body even after coming into contact with the darkness.,"it has to be someone who can survive coming into contact with the darkness,",백번 양보하다 : make a huge concession
"그러니까, 피오나처럼.",someone like fiona.,like fiona.,like fiona...,백번 양보하다 : make a huge concession
"원작에서는 유니스의 힘으로 날뛰는 피오나의 몸에 어둠을 밀어 넣고,","in the original story, eunice pushed the darkness into fiona’s body,","in the original story, eunice pushed the darkness into fiona’s body with her power,","in the original novel, eunice uses her powers to push the raging darkness into fiona's body.",백번 양보하다 : make a huge concession
시그렌이 그 몸과 싸워서 간신히 승리를 쟁취했다.,and siegren fought it to win a hard-earned victory.,and siegren fought it and barely won.,and siegren is barely able to defeat her in battle.,백번 양보하다 : make a huge concession
…이번에도 ‘피오나’가 그릇이 되면 만사 해결이긴 한데.,"if fiona becomes the vessel again, that would solve everything.","if “fiona” becomes the vessel again, that would solve everything.","everything will be solved if ""fiona"" acts as that vessel again,",백번 양보하다 : make a huge concession
그러면 내가 죽어야 하잖아.,but that means I have to die.,but that means I’ll have to die.,but that means I'll end up dead.,백번 양보하다 : make a huge concession
…솔직히 그러긴 싫어.,I don’t want that.,"honestly, I don’t want to do that.","honestly, I don't want to do that.",백번 양보하다 : make a huge concession
난 살아남고 싶어.,I want to survive.,I want to survive.,I want to live.,백번 양보하다 : make a huge concession
"유니스의 능력이 어느 수준까지 올라왔는지 파악해야 하고,","I need to find out how strong eunice’s power is,","I need to figure out how much eunice’s power has grown,","I'll need to find out how far eunice's powers have grown,",백번 양보하다 : make a huge concession
"어둠도 조사해봐야 하지만,",and I need to investigate the darkness.,and I need to investigate the darkness.,"and I'll need to look into what's been happening with the darkness,",백번 양보하다 : make a huge concession
어둠을 몸에 담을 사람을 구하는 것도 큰일이야.,I also need to find someone who can contain the darkness in their body.,finding someone to hold the darkness in their body is also a big task.,but it's critical for me to find someone who can act as a vessel for the darkness.,백번 양보하다 : make a huge concession
게다가 어쩐지 나 대신 죽는 것처럼 느껴져서 마음이 안 좋아.,"but it feels like they’re dying in my place, so I don’t feel good about it.","on top of that, it feels like they’re dying in my place, so I don’t feel good about it.","I don't like knowing that someone will have to die instead of me,",백번 양보하다 : make a huge concession
원작의 피오나에게도 죄를 지은 기분이 들어.,I feel like I’m doing something wrong to the original fiona.,I feel like I’ve wronged the original fiona.,but it also feels like I'm committing a sin against the original fiona.,백번 양보하다 : make a huge concession
"그러고 보니, 원작의 피오나는 어디로 간 걸까?","come to think of it, where did the original fiona go?","come to think of it, where did the original fiona go?",that reminds me... where is the original fiona?,백번 양보하다 : make a huge concession
내가 이 몸에 있으니 자연스레 사라졌을까?,did she disappear because I’m in this body?,did she disappear naturally because I’m in this body?,did she disappear after I entered this body?,백번 양보하다 : make a huge concession
"불행한 삶이었으니,","she had a miserable life,","since she had an unfortunate life,","her life was so miserable,",백번 양보하다 : make a huge concession
차라리 이 자리에 없는 게 그녀에게는 다행일지도…,so maybe it’s better for her not to be here...,it might be better for her not to be here...,so it might be better that she's no longer here...,백번 양보하다 : make a huge concession
아가씨…,my lady...,my lady...,"my lady,",백번 양보하다 : make a huge concession
오늘 머리는 내리는 게 좋으려나요?,should I let your hair down today?,should we leave your hair down today?,perhaps you should wear your hair down today.,백번 양보하다 : make a huge concession
응?,huh?,huh?,huh?,백번 양보하다 : make a huge concession
왜?,why?,why?,why?,백번 양보하다 : make a huge concession
"어머, 모르셨어요?","oh my, didn’t you know?","oh my, didn’t you know?","oh my, didn't you know?",백번 양보하다 : make a huge concession
아가씨 목에 벌레 물린 자국이 있어요.,there’s a bug bite on your neck.,there’s a bug bite on your neck.,you have a bug bite on your neck.,백번 양보하다 : make a huge concession
"시,",s-siegren!,s-siegren!,s-,백번 양보하다 : make a huge concession
시그레엔!,s-siegren!,s-siegren!,siegren!,백번 양보하다 : make a huge concession
