hangle,first_translate,idiom_translate,label,idiom
내키는 대로 행동하라는 뜻이다.,just do whatever you want.,just do whatever you want.,do as you please.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
참으로 아벨다운 조언이군.,that’s so like abel.,that’s so like abel.,that’s something abel would say.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
왔군.,you’re here.,you’re here.,"there you are,","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
아벨 헤일론 공작.,duke abel heylon.,duke abel heylon.,duke abel heylon.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
내가 마지막인가 보군.,I must be the last to arrive.,I must be the last one.,I must be  the last to arrive.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
와… 분위기 봐.,wow... look at the atmosphere.,wow... look at the atmosphere.,wow… look how serious everyone is.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
분명…,I’m sure...,I’m sure...,let’s see…,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
저 불만 가득한 사람이 어니스트 공작.,...that disgruntled man is duke ernest.,...that grumpy man is duke ernest.,the one who  looks disgruntled is duke ernest.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그 옆이 에레즈 후작.,the one next to him is marquis ereze.,next to him is marquis ereze.,next to him is marquis ereze.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
아벨의 옆은 프리실라 후작.,next to abel is marquis priscilla.,next to abel is marquis priscilla.,next to abel is marquis priscilla.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그리고…,and...,and...,and…,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
내 진짜 정체를 곧 알게 될,...the man who will soon learn my true identity...,"...the man who will soon find out my true identity,","that’s marquis clovis arendt,","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
클로비스 아렌트 후작.,marquis arendt clovis.,marquis arendt clovis.,who will soon come to know my true identity.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
왜 또 자리는 이렇게 맞은 편이어서~!,why do I have to sit across from him?!,why do I have to sit across from him?!,why does he  have to be sitting right across from us?,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
헤일론 공작.,duke heylon.,duke heylon.,duke heylon.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
옆에 있는 그 영애는 누구인지 궁금하군.,I’m curious about the lady next to you.,I’m curious about the lady next to you.,who is this lady that you’ve brought with you?,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
이곳은 가주와 후계자 외에는 참석할 수 없는 자리이네.,only family heads and heirs are allowed to attend this meeting.,only the family head and heir can attend this meeting.,this meeting is  only for the heads of households and their successors.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
안 그래도 소개할 참이었지.,I was just about to introduce her.,I was about to introduce her.,I was  just going to introduce her.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
이 아이는 피오나 헤일론.,this is fiona heylon.,"this is fiona heylon,","this is  fiona heylon,","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
내 뒤를 이을 후계자다.,she’s my heir.,my successor.,and she will be my successor.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
뭐…,what...?,what...?,what…,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
후계자…,your heir...?,your successor...?,she’s his successor?,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
공작님에게 친딸이 있었습니까?,I didn’t know you had a daughter.,"do you have a daughter, your grace?",I didn’t  know you had a daughter.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"아니, 양녀지.",she’s my adopted daughter.,"no, she’s my adopted daughter.",she’s  my adopted daughter.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
…그렇다면 어느 가문의 아가씨를 양녀로 들인 건가?,then which family is she from?,then whose daughter did you adopt?,then which family is she from?,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그린 백작 가문입니다.,she’s from house green.,I am from house green.,I’m from the house of count green.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
어차피 이건 조금만 조사하면 금방 알 수 있는 것이니….,they’ll find out soon enough anyway...,they’ll find out soon enough anyway...,they’ll find out anyway. might as well let them know now.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그린 가문…?,house green...?,house green...?,house green...?,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그 가문은 현재 마약 관련 사업 혐의로,that family is currently under investigation...,that family is currently under investigation...,that entire family is under investigation…,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
가문의 일원이 전부 조사받고 있을 텐데.,...for involvement in drug-related activities.,...for involvement in drug-related activities.,…for business fraud related to narcotics.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
이미 결혼한 탓에 처벌을 면한 딸이 하나 있다곤 들었지만.,I heard there was one daughter who avoided punishment because she was already married.,I heard there was one daughter who avoided punishment because she was married.,I did hear  there was one daughter who evaded prosecution because she was married.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"아뇨, 딸이 하나 더 있었습니다.","no, there was another daughter.","no, there was one more daughter.","no, they  had one more daughter.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그린가의 일을 제가 맡았기에 잘 알고 있죠.,I know because I’m handling the case for house green.,I know because I was in charge of the green family’s case.,"I’ve been working on the case, so I know house green quite well.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"예, 다들 어느 정도 예상하시겠지만,","yes, as you might have guessed,","yes, as you may have guessed,","yes,  I’m sure you’ve suspected it to some degree,","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
전 그린가의 사생아입니다.,I’m an illegitimate child of house green.,I am an illegitimate child of house green.,but I’m the illegitimate child of house green.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
제가 처벌을 받지 않은 건 그 전에 호적에서 사라졌기 때문이죠.,I wasn’t punished because I was removed from the family registry before the investigation.,I was not punished because I was removed from the family register before that.,I was able to  evade prosecution because I was taken out of the family registry prior to the incident.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"몰락 귀족인 걸로 모자라,","not only is she from a fallen noble family,","not only are you from a fallen noble family,","it’s not enough for her to be from a fallen nobility,","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
사생아라고?,but she’s an illegitimate child?,but you’re also an illegitimate child?,but she’s  also a bastard child?,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
심지어 갓 성인이 된 여자애다.,she’s also just come of age.,and you’re a young woman who just became an adult.,"moreover, she’s a girl that’s just come of age.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
본래 아들한테 가문을 물려주는 것이 원칙이거늘!,it’s customary to pass on the family title to a son!,it is customary for a son to inherit the family title!,it’s traditionally the son that succeeds the family name!,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"지금 우리를 시험하는 건가,","are you testing us,","are you testing us,","are you trying to test us,","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
헤일론 공작?,duke heylon?,duke heylon?,duke heylon?,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그럴 리가.,of course not.,of course not.,nonsense.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
인정할 수 없네.,I can’t accept this.,I cannot accept this.,I cannot tolerate this.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
몰락 귀족 가문의 사생아가 헤일론 공작 작위를 물려받다니.,an illegitimate child from a fallen noble family inheriting the title of duke heylon?,an illegitimate child from a fallen noble family cannot inherit the title of duke heylon.,the illegitimate daughter of a fallen noble family cannot inherit the duchy of heylon.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
헤일론 가는 제국의 주요 가문 중 하나네.,house heylon is one of the major families of the empire.,house heylon is one of the major families of the empire.,house heylon  is one of the main families of the empire.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그런데 이토록 안하무인으로 행동하면 귀족 사회의 기강이 어떻게 되겠는가!,"if you act so recklessly, what will happen to the order of the aristocracy?","if you act so recklessly, what will happen to the order of the aristocracy?",what will become of this country’s nobility if you act so recklessly?!,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
어떻게 되는지 궁금하니,"I’m curious to see what will happen,","I’m curious to see what will happen,","well, now I’m real curious...","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
내 딸에게 꼭 작위를 물려줘야겠군.,so I’ll have to pass on my title to my daughter.,so I must pass on my title to my daughter.,...as to what will happen if she succeeds me.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
살벌해…,so intense...,he’s so scary...,this is intense…,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
어쨌거나 어니스트 공작이 무슨 생각을 하는진 알겠어.,"anyway, I understand what duke ernest is thinking.","anyway, I understand what duke ernest is thinking.","in any case,  I can tell where duke ernest stands.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
공작은 머리가 굳을 대로 굳은 사람이다.,he’s a very traditional man.,he’s set in his ways.,the duke is  a man of hardened obstinance.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"내가 사생아에다 여자고,","he can’t accept that I’m an illegitimate child,","he can’t accept that I’m an illegitimate child,",he won’t acknowledge me because…,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
거기에 어리기까지 하니 절대 인정할 수 없단 거다.,"a woman, and young on top of that.","a woman, and young.","…I’m an illegitimate child, a woman, and young.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
이대로 가다간 틀림없이 귀찮아지겠네.,this is going to be a hassle if it keeps up.,this is going to be a pain.,"at this rate, things could get really annoying.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
어니스트 공작님.,duke ernest.,duke ernest.,duke ernest.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
공작님이 불안해하시는 이유는 충분히 알겠습니다.,I understand your concerns.,I understand why you’re worried.,I fully understand why you’d be concerned.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"예컨대, 제 능력이 미숙하여 가문을 지탱하기 힘들 걸 염려하시는 거겠죠?","you’re worried that my lack of experience might make it difficult for me to support the family, right?","you’re worried that my lack of experience will make it difficult for me to support the family, right?","however, you’re  not worried that  I lack the skills and experience necessary to fulfill my duties  as head of house heylon…","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
같은 귀족 사회의 일원으로서요.,"as a member of the aristocracy, I mean.",as a member of the aristocracy.,"…and as  a member of high society, do you?","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"그래,","yes,","yes,",yes.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
어쨌든 공작보다는 이야기가 통하는군.,at least she’s more reasonable than the duke.,at least she’s more reasonable than the duke.,I see you  can talk more sense than the duke.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그렇다면 어떤 식으로 제 능력을 증명해야,then what would I have to do to prove...,then what would I have to do...,then how  can I prove myself…,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
공작님의 불안이 줄어들까요?,...my ability and ease your concerns?,...to ease your worries?,…for you  to be less concerned?,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
증명이라니!,prove?,what?!,prove yourself?!,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
너 같은 애가 딱히 할 수 있는 일은…,there’s nothing a girl like you can--,there’s nothing a girl like you can do...,a child like you couldn’t possibly--,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"아니지, 그게 좋겠어.","no, that’s a good idea.","no, that would be good.","wait, that sounds like a good idea.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
헤일론은 제국의 방패.,house heylon is the shield of the empire.,house heylon is the shield of the empire.,heylon is  the empire’s shield.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그 지방의 영주라면 응당 마물에 대응할 줄 알아야겠지.,"as the head of the family, you should know how to deal with monsters.",a ruler of that land should know how to deal with monsters.,a lord of that region should be able to fight off a beast.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
그러니 곧 열릴 사냥 대회에서 우승해 보여라.,so win the upcoming hunting competition.,so win the upcoming hunting competition.,"therefore, I want you to prove  yourself by winning the upcoming hunting competition.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"네가 우승하면, 나 역시 더 이상 참견하지 않겠다.","if you win, I won’t interfere anymore.","if you win, I will not interfere any further.","if you win,  I will no longer say a word about your position here.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
꿀 먹은 벙어리가 되었군.,she’s at a loss for words.,she’s at a loss for words.,she’s got nothing to say.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
하긴 칼자루 한 번 잡아보지 못했을 여자애한테 마물이라니.,"well, a girl who’s probably never held a sword before is going to face monsters.","after all, a girl who’s never held a sword before can’t hunt monsters.","she probably  never even picked up a sword in her life, let alone fight  a beast.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
내 딸아-!!,my daughter!!,my daughter!!,my dear daughter!!,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
마물의 꼬리만 봐도 기절할 터.,she’ll probably faint at the sight of a monster’s tail.,she’ll faint at the sight of a monster’s tail.,just the sight  of a beast wagging its tail would be enough to have  her faint.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
헤일론 공작의 창피가 눈에 선 한…,I can already see duke heylon’s humiliation...,I can already see duke heylon’s shame...,I can already see how embarrassed duke heylon will be now...,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
알겠습니다.,all right.,all right.,very well.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
마물 사냥 대회에서 우승하겠습니다.,I’ll win the monster hunting competition.,I will win the monster hunting competition.,I shall win the  next beast hunting competition.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
의외로 정말 간단한 일이라 놀랐네.,I’m surprised it’s such a simple task.,I’m surprised it’s such a simple task.,this is going  to be a lot easier than I thought.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
"그럼,",then...,"then,","very well, then.","간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
어니스트 공작님이 하신 제안의 증인은 우리가 하겠습니다.,...we’ll be witnesses to duke ernest’s proposal.,we will be witnesses to duke ernest’s proposal.,we will stand  as witnesses to duke ernest’s proposal.,"간만 보고 있어 : sitting on the fence
머리가 굳을 대로 굳은 : set in one's ways
꿀 먹은 벙어리 : at a loss for words
눈에 선 한 : vividly imagine"
