hangle,first_translate,idiom_translate,label,idiom
북방에서 지대한 공을 세웠다는 것을 말이지.,...has achieved great things in the north.,...has achieved great merit in the north.,…after achieving  a great feat in the north.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"자, 이리 오너라.","now, come here.","now, come here.","now, come forward...","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"나의 자랑스러운 아들, 시그렌.","my proud son, siegren.","my proud son, siegren.","...siegren,  my proud son.","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
날 버릴 땐 언제고.,he’s proud of him now?,after abandoning me so easily...,"after all  those years  of abandoning me, you finally acknowledge me as your son?","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
이 자리에서 네가 세운 공적을 모두에게 보여다오.,show everyone here what you have achieved.,show everyone the achievement you’ve made.,show everyone here what you have accomplished.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"그렇게 하겠습니다, 폐하.","yes, your majesty.","I will, your majesty.","yes, your majesty.","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
제가 잡은 용의 심장입니다.,this is the heart of the dragon I killed.,this is the heart of the dragon I captured.,this is the heart of the dragon that I’ve slain.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
이것을 제국의 주인인 폐하께 바치겠습니다.,"I present this to you, the ruler of the empire.","I offer this to you, the ruler of the empire.","I offer this  to your majesty, the lord of the empire.","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
오오! 제국의 위대한 핏줄 앞에서는,oh! this shows that even the strongest beast...,oh! this shows that even the strongest beast...,"my! you are  a testament to the greatness of the imperial lineage,","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
아무리 강한 마물이라도 소용이 없다는 걸 보여주는구나.,...is nothing in the face of the great bloodline of the empire.,...is no match for the great bloodline of the empire.,which stands undefeated against even the most powerful beasts!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
저게 바로 용의 심장…,that’s the dragon’s heart...,that’s the dragon’s heart...,so that’s  a dragon’s heart…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
모두 보았겠지.,I believe everyone has seen...,everyone has seen it.,"behold,","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
제국과 황족의 위대함을!,...the greatness of the empire and the imperial family!,the greatness of the empire and the imperial family!,the greatness  of the empire and the imperial family!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
핏줄 엄청 강조하네.,"he really likes to emphasize the bloodline, huh?",he’s really emphasizing the bloodline.,he keeps stressing the bloodline.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"그러니 역사에 남을 공을 세운 짐의 아들에게,","therefore, I will give my son, who has achieved a great feat,","therefore, I will return my son, who has made a historic achievement,","for his historical accomplishment, I would like to restore his position…","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
본래의 자리를 되찾아 줄까 한다.,his rightful place.,to his rightful place.,…as my son.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"오늘,","today,","today,","from this day forward,","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
이 자리에서 시그렌을 정식 황자로 책봉하겠다!,I will officially appoint siegren as a prince!,I will officially appoint siegren as a prince!,I appoint siegren as an imperial prince!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
경하드리옵니다.,congratulations.,congratulations.,congratulations!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
새로운 황자님께 축복을!,blessings to the new prince!,blessings to the new prince!,blessed be  our new imperial prince!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
와 …,wow...,wow...,wow…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"내심 싫은 사람도 많을 텐데, 사회생활 잘하는군.","I’m sure there are a lot of people who don’t like this, but they’re good at pretending.","I’m sure many people don’t like this, but they’re good at keeping up appearances.","I’m sure  some are against this, but they are playing along.","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"그에 비해,","on the other hand,","on the other hand,","on the other hand,","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
저 황태자는,the crown prince...,the crown prince...,the crown prince…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
표정 관리가 안 될 정도로 불만이 많은 모양이야.,...isn’t able to hide his displeasure.,...seems so displeased that he can’t even hide it.,…looks so disgruntled he can barely keep a straight face.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
확실히 새로운 황자가 등장하면,"well, it’s understandable.","well, it’s understandable since his position...","rightfully  so, since the introduction of a new imperial prince…","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
본인의 자리가 위협받을지도 모르니까.,his position could be threatened by the appearance of a new prince.,...could be threatened by the arrival of a new prince.,…could put  his position in jeopardy.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
새로운 황자님 멋져~,the new prince is so cool!,the new prince is so cool!,the new prince is dreamy!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
실제로도 이야기대로 진행된다면,"if the story goes the way it’s supposed to,","if the story proceeds as it should,","if things  move along just like the original story,","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
주인공들을 괴롭히는 엑스트라 악역이 되겠지만…,he’ll become an extra villain who harasses the main characters...,he’ll become a villainous character who torments the main characters...,he would end up becoming an extra who harasses the main characters.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
당장,grab...,seize...,put…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
저놈을,...that bastard...,...that bastard...,…him away…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
잡아넣어라!!,...right now!!,...at once!!,…at once!!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
그건 시그렌과 유니스가 알아서 잘하겠지.,but I’m sure siegren and eunice will take care of him.,but siegren and eunice will handle him well.,I’m sure siegren and eunice will manage.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
시그렌!,siegren!,siegren!,siegren!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
피오나?,fiona?,fiona?,fiona?,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
멋,you’re...,you’re...,you…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
있,...so...,...so...,…are…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
어!,...cool!,...cool!,…amazing!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
잘들 논다…,they’re having fun...,they’re having fun...,look at  you two…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
어떻게 드래곤을 잡으신 거예요?,how did you catch the dragon?,how did you capture the dragon?,how did  you slay the dragon?,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
용맹하시기도 하지!,you’re so brave!,you’re so brave!,you’re so brave!,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"헤일론 공작님,","your grace,","lord heylon,","duke heylon,","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
어떻게 황자님과 만나시게 된 겁니까?,how did you meet the prince?,how did you meet the prince?,how did you come to meet the imperial prince?,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
옆의 아가씨는 누구인가요?,who is the lady next to you?,who is the lady next to you?,and who’s  this lady beside you?,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
다섯 가문 간담회에서 밝히지.,I will reveal it at the meeting of the five families.,I will reveal it at the five families’ meeting.,I’ll reveal  that at the meeting of the five families.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
개국 공신 가문 다섯이 모이는 회의에서만 밝힌다니.,he’s only going to reveal it at the meeting of the five founding families?,he’ll only reveal it at the meeting of the five founding families?,he’s going  to reveal it at the meeting of the empire’s five founding families.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
역시 사생아인가…,he must be an illegitimate child...,he must be an illegitimate child...,she must be  an illegitimate child…,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
저기요.,excuse me.,excuse me.,"hey,","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
다 들리거든요?,I can hear you.,"I can hear you, you know?",I can hear you.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
"아벨, 저 잠시 바람 좀 쐬고 올게요.","abel, I’m going to get some fresh air.","abel, I’m going to get some fresh air.","abel,  I’m going to go outside for some fresh air.","날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
그러거라.,all right.,all right.,sure.,"날 버릴 땐 언제고 : After abandoning me so easily
표정 관리가 안 될 정도로 불만이 많은 모양이야 : He seems so displeased that he can't even hide it
다들 남의 일에 관심이 참 많다니까 : People are always so nosy
그만 튕기고 슬슬 넘어오지 그래? : Stop playing hard to get and just give in
하여간 그동안 예쁘다고 봐줬더니! : I only let it slide because I thought you were pretty!"
