hangle,first_translate,idiom_translate,label,idiom
난 주어진 일만 처리하면 되겠지.,I just need to do what I was given.,I should focus on the task at hand.,…and focus on the task at hand for now.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"일단, 용병들을 어떻게 처벌할지가 문제야.","first, I need to think about how to punish the mercenaries.",the first problem is how I’m going to punish the mercenaries.,"first, I have  to figure out  how to punish the  mercenaries.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"사실 사건을 일으킨 용병을 벌하는 것만큼,","it’s important to punish the mercenaries who caused the incident,","punishing the mercenaries who caused the incident is important,",the purpose behind  their punishment is equally important...,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
이 처벌이 가지는 의의도 중요해.,but it’s also important to think about the meaning of the punishment.,but the meaning behind the punishment is just as important.,…as the  punishment  itself.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
말 그대로 본보기.,it’s literally an example.,it’s a warning.,that’s because...,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
똑같은 짓을 저지르면 너 역시 이 꼴이 된다는 경고.,it’s a warning that the same thing will happen to you if you do the same thing.,it’s a warning that the same thing will happen to you if you do the same thing.,...it must set an example  by warning others of the consequences that could occur should they commit the  same offense.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"이번 일이 잘되면 마을의 치안에 도움이 되겠지만,","if this goes well, it will help the town’s security,","if I do this right, it’ll help the town’s security,","if all goes well,  it will improve the town’s overall safety,","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
처벌이 약하면 역효과가 날 것이다.,"but if the punishment is too weak, it will have the opposite effect.","but if the punishment is too weak, it’ll have the opposite effect.","but if the  punishment is too lenient, it may  backfire.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
약한 벌로 끝나면,"if the punishment is weak,","if the punishment is weak,","for instance,  it might make someone  think...","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
나도 해도 되지 않을까?,people will think that they can do the same thing.,people will think...,"“hey, it’s not  so bad... maybe  I can get away with it too.”","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
-라고 생각하는 게 사람 심리니까.,that’s just human psychology.,...that they can do the same thing.,"unfortunately,  this sort of mindset is  a part of human nature.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
북부에 어울리는 처벌 방법이 뭐가 있을까….,what would be a suitable punishment in the north...?,what kind of punishment would be appropriate for the north...?,"now, what would be a punishment befitting for the north?","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
음…. 도둑질을 하면 손목을 자르기까지 하니까….,hmm... they cut off hands for stealing...,hmm... they cut off the hands of thieves...,"hmm...  some places sever the hands of thieves,  so maybe  that...?","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
아녀자를 희롱했으니,"they harassed women,","they harassed a woman,","since  they harassed women,","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
역시 중요 부위를 자를 수밖에 없나….,so I guess we’ll have to cut off their important parts...,so maybe I should cut off their important parts...,perhaps cutting off their *bleep* would do.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"뭘, 뭘 잘라…?",w-what are you going to cut off...?,w-what are you going to cut off...?,c-cut off what...?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"아냐, 아무것도.",nothing.,nothing.,"oh, it’s nothing.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
역시 시그렌은 돌아가라고 할 걸.,I should have told siegren to go back.,I should’ve told siegren to stay behind.,I should’ve  told siegren to go back without me...,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
자르는 게 아니면……,if we’re not going to cut anything off...,if I’m not going to cut anything off...,"anyways, if emasculation is a bad idea,","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"그래, 이 두 가지 중에 선택하라고 하자.","yeah, I’ll let them choose between these two options.","yeah, I’ll make them choose between the two.","yes, I’ll give  them the option of choosing between the two.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
피오나.,fiona.,fiona.,"fiona,","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
다 오긴 했어.,we’re here.,we’re here.,we’re here.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"어머, 정말 작네….","oh my, she’s so small...","oh my, she’s so small...","oh my, she’s so small…","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
영주님도 무슨 생각을 하시는 건지….,what is the feudal lord thinking...?,what is the duke thinking...?,what was his grace thinking?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
진짜 공작 대리 맞아?,is she really the duke’s proxy?,is she really his representative?,is she really the duke’s deputy?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
…이봐.,hey...,hey...,"look here, you--","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
길을 비켜주시겠어요?,can you please move out of the way?,please move aside.,can you  please move aside?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"진정해, 시그렌.","calm down, siegren.","calm down, siegren.","calm down, siegren.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
뭐…. 그러도록 하지.,well... sure.,yeah... sure.,well... sure.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
감사합니다….,thank you...,thank you...,thank you.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
이 상황에 넌 화도 안 나?,aren’t you mad about this situation?,aren’t you mad?,everyone’s looking down on you! doesn’t that make you mad?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
화내봤자 해결되는 일은 없잖아.,getting mad won’t solve anything.,getting mad isn’t going to solve anything.,getting  mad about it  isn’t going to  help solve  anything.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"저, 저기!",e-excuse me!,e-excuse me!,e-excuse me!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
잠깐만요!,wait!,wait!,please wait!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
뭐야?,what?,what?,what  do you want?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
괜찮아. 시그렌….,"it’s okay, siegren...","it’s okay, siegren...","it’s all right, siegren.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"아가씨,","miss,","I don’t know how you ended up with this job,","young miss,","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
어쩌다 이런 거친 일을 맡게 된 건지 모르겠지만….,"I don’t know how you got involved in this rough business,",but those men won’t go down without a fight.,"I don’t know  how you ended up taking on a task like this,","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
저들은 호락호락하지 않아요.,but those men aren’t going to be easy to handle.,but don’t you feel uncomfortable...,but those men are ferocious brutes!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
하지만 저런 자들이 마을에서 활개 치면,but don’t you feel uncomfortable...,...when those men run rampant in your town?,"but if they keep wreaking havoc around town,","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
당신도 불편하지 않아요?,...when people like that run rampant in the town?,...when those men run rampant in your town?,wouldn’t  that make your life difficult  as well?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
아무리 그래도….,"even so,",even so...,"still,","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
어린애가 위험한 자들을 상대하는 걸 보고만 있을 수는 없어요.,I can’t just stand by and watch a child deal with dangerous people.,I can’t just stand by and watch a child face those dangerous men.,I can’t just sit  back and watch a young girl like you deal with such dangerous  men.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
…이름이 뭔지 물어봐도 될까요?,may I ask your name...?,may I ask your name...?,may I ask what your name is?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"샤, 살럿이요.",i-it’s charlotte.,i-it’s charlotte.,i-it’s charlotte.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"걱정해 줘서 고마워요, 샬럿.","thank you for worrying about me, charlotte.","thank you for worrying about me, charlotte.","thank you for your concern, charlotte.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"가자, 시그렌.","let’s go, siegren.","let’s go, siegren.","let’s go, siegren.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"젠장, 이거 놔!","damn it, let me go!","damn it, let go of me!","let me go, damn it!","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
우리들이 없으면 마물의 밥이나 될 것들이!!,you’d be food for the demons without us!!,you’d be easy prey for monsters without us!,you’d all be monster food if it weren’t for us!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"가, 가만히 있으라니까!",s-stop it!,s-stop it!,s-stay still!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
저리 안 비켜?!,get out of the way!,get out of the way!,get away from me!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
갑자기 처벌은 무슨 처벌이야!!,what’s with the sudden punishment?!,why are we being punished all of a sudden?!,why are you punishing us all of a sudden?!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"꺼져, 이 자식들아!!","get lost, you bastards!!","get lost, you bastards!","get lost,  you bastards!!","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
저 사람들이군.,it’s them.,that must be them.,these guys  must be the mercenaries.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
어마어마한 완력이야….,they’re so strong...,they’re so strong...,they seem incredibly strong.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
병사 두세 명으로도 감당하기 힘들어 보여.,it looks like they’re too much for just two or three soldiers to handle.,they’re too much for two or three soldiers to handle.,two or three soldiers are barely enough  to subdue  them.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
저 꼬맹이는 또 뭐야?!,who’s that kid?!,who’s that little kid?!,who the hell is this kid?!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
으응?,huh?,huh?,huh?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"뭐야, 밥버러지도 있잖아?","look, it’s the freeloader!","oh, it’s that useless brat.","hey, even that louse is here.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
아직도 살아있었냐?,you’re still alive?,you’re still alive?,I can’t  believe he’s still alive!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"진정해, 시그렌….","calm down, siegren...","calm down, siegren...","stay calm, siegren.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"이런 커다란 몸으로 영지민을 괴롭히고,","they harassed the townspeople with those big bodies,",they used their big bodies to harass the townspeople...,so big boy over here tormented the townspeople…,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
어린 시그렌을 때렸다고?,and they hit little siegren?,...and beat up young siegren?,…and beat young siegren.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"거기다 강탈, 폭행, 아녀자 희롱….","they also committed robbery, assault, and harassed women...","they also robbed, assaulted, and harassed women...","on top of that,  he and his friends extorted, assaulted, and harassed  people.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
살인 외에 저지를 수 있는 건 다 저질렀다지.,they did everything except murder.,they did everything but kill someone.,the only  crime they are not guilty of is murder.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
나쁜 자식들….,those bastards...,those bastards...,what a  bunch of scoundrels...,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
아벨 헤일론 공작님의 명으로 왔습니다.,I’m here under the orders of duke abel heylon.,I’m here under the orders of duke abel heylon.,I’m here by  order of duke abel heylon.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
부디 무의미한 저항은 그만둬 주세요.,please stop resisting.,please stop resisting.,"your attempts  to resist arrest are futile, so you may as well just accept your  fate.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
허어?,huh?,huh?,what?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
으억!!,ugh!!,ugh!,argh!!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
네까짓 애새끼가 뭔데 명령 질이야?!,who do you think you are to be ordering us around?!,"who do you think you are, ordering us around?!","who the hell  are you to order me around, you little brat?","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"우리를 이런 식으로 대했다가, 어?",you’re treating us like this?,you’re going to regret treating us like this!,you think you’ll get away with this?,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
용병단이 전부 마을을 떠나면 너희들도 다 끝장이야.,"if the mercenary guild leaves town, you’re all dead.","if all the mercenaries leave, you’re all dead.",you’re all as  good as dead if the mercenaries leave.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
마물이 쳐들어올 때 막아준 게 누군데!,who do you think protected you when the demons attacked?!,who do you think protected you from the monsters?!,don’t forget  who protected this place from all those monsters!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
맞아!,that’s right!,that’s right!,that’s right!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
은혜를 모르는 놈들!,you ungrateful bastards!,you ungrateful wretches!,you ungrateful scum!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
…저 나쁜 자식!,those bastards...!,those bastards...!,those bastards!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
맞다…. 대화는 말이 통해야 하는 거지?,"that’s right... you have to speak the same language to have a conversation, right?",that’s right... conversation only works if both sides listen.,"right,  there’s no talking sense to them.","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
"히, 히익…!",eek...!,eek!,a-aah!!,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
말로 했을 때 들으면 얼마나 좋아.,you should have listened when I was being nice.,you should’ve listened when I was being nice.,I was hoping  I wouldn’t have to resort to that.,"호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
좋아요. 모두 이렇게 자리에 착석….,"all right. now, everyone take a seat...","all right, everyone take a seat...","now, if you  can all just take a seat...","호락호락하지 않아요 : They won't go down without a fight
마물의 밥 : Easy prey for monsters
은혜를 모르는 놈들 : Ungrateful wretches
대화는 말이 통해야 하는 거지? : Conversation only works if both sides listen"
