hangle,first_translate,idiom_translate,label,idiom
진심으로 나와 쭉 시간을 보낼 수 있을거라 믿었단 말이야?,how could he believe that we’d be together forever?,how could he think we’d spend the rest of our lives together?,did he really think we’d spend the rest of our lives together?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
하지만 수도에 간다니까 시그렌이 이러는 이유는 짐작이 간다.,but I think I know why siegren is acting like this.,but I think I know why he’s acting like this when I said I’m going to the capital.,"yet, I can see why siegren is reacting this way.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그곳은 자신의 목숨을 노렸던 자들의 본거지.,that’s where the people who tried to kill him are.,that’s where the people who tried to kill him are.,the people who wanted to take his life are living in  the capital.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
시그렌에게 수도란 고향이자 도망쳐 나온 장소이니.,"the capital is his hometown, but it’s also the place he ran away from.",the capital is his hometown and the place he ran away from.,"though it’s his hometown, it’s also a place he had to flee from.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"슬퍼하지 마, 시그렌.","don’t be sad, siegren.","don’t be sad, siegren.","don’t be sad, siegren.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"어차피 원작대로 된다면,","if things go according to the original story,","if things go according to the original story,","if the story unfolds like it’s supposed to,","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
시그렌도 수도로 올 수 있게 될 테지.,you’ll be able to come to the capital too.,he’ll be able to come to the capital too.,siegren will come to the capital one day.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
어디에 있든지 난 항상 너의 편일 테니까.,"I’ll always be on your side, no matter where I am.",I’ll always be on your side no matter where I am.,"remember, I’m always on your side.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
도움이 필요하면 말해.,"if you need help, just say the word.",let me know if you need help.,"if you  ever need me, just say the word,","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
언제나 네 곁으로 갈 테니.,I’ll always come to you.,I’ll always be there for you.,and I’ll be there.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
...나와 쭉 여기 있어 달라고 한다면?,what if I ask you to stay here with me...?,what if I ask you to stay here with me?,what if I asked you to stay with me forever?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그건 곤란하지.,that would be a problem.,that would be a problem.,that would be a problem.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
네가 헤일론에 계속 박혀 있으면 이야기 진행이 안되니까.,the story won’t progress if you stay in the countryside.,the story won’t progress if you stay stuck in house hylon.,"if you stay in heylon, the story won’t progress.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그것만 빼고.,anything but that.,anything but that.,except that.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
넌 너무 모순적이야.,you’re so contradictory.,you’re so contradictory.,you’re such a hypocrite.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
대체 어디가?,how so?,how?,how am I a hypocrite?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
위기가 닥칠 때 도와줄 수 있는 친구가 있는 게 얼마나 중요한데?,"having a friend who can help you in times of crisis is important, isn’t it?","it’s important to have a friend who can help you when crisis strikes, isn’t it?",do you have  any idea how important it is to have a friend who will help you in your time of need?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
…피오나.,fiona...,fiona...,"fiona,","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
넌 날 어떻게 생각하고 있어?,what do you think of me?,what do you think of me?,what am I to you?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그야…,well...,well...,well…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
이 세상에서 가장 소중한 존재로 여기고 있어.,I think of you as the most precious person in the world.,I think you’re the most precious person in the world.,"you’re the most important person in the world,  of course.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그럼 만약,then...,then what do you think...,then...,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
내가 어디론가 떠나면 어떻게 할 것 같아?,what would you do if I went somewhere far away?,...you’d do if I went somewhere far away?,...what would  you do if I left to go someplace else?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
시그렌이...,if siegren...,if siegren...,if siegren…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
어딘가로 떠나버린다면...,...were to leave...,...went somewhere far away...,…left to go somewhere else…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
당연히 무사하기를 바라면서 배웅해 주겠지!,I’d see you off and hope that you’d be safe!,"I’d send you off, hoping you’d be safe!","of course, I’d wish you all the best!","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
도움이 필요하다면 달려가고~,and I’d run to you if you needed help!,and I’d run to you if you needed help!,and help you when  needed.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그게 친.구.니까!,that’s what friends are for!,that’s what friends do!,because that’s what friends are for!,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"됐어,",forget it.,never mind.,forget it.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
네게 질문한 내가 바보지.,I’m a fool for asking you.,I’m a fool for asking you.,I was  a fool to have asked.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
뭐?,what?,what?,what?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
으~ 그나저나 쌀쌀하다.,"ugh, it’s so chilly.","ugh, it’s so chilly.",brrr...  it’s getting cold.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
뭐라도 둘러야 할 것 같은데…,I should wrap myself in something...,I should wrap myself in something...,I think  I need to cover up…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
하녀들이 담요를 빨아놨다고 하던데….,the maids said they washed the blankets...,the maids said they washed the blankets...,I remember  the maids saying they put clean blankets in here somewhere…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
어디다 둔거람…,where did they put them...?,where did they put them...?,where are they…?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
피오나.,fiona.,fiona.,fiona.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
시그렌…?,siegren...?,siegren...?,siegren...?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
이상하다.,how strange.,how strange.,this feels strange.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"시그렌이 뒤에서 껴안은 건데,","siegren is hugging me from behind,","siegren hugged me from behind,","siegren is hugging me from behind,","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
꼭 시그렌의 품에 갇힌 것 같다.,but it feels like I’m trapped in his arms.,but it feels like I’m trapped in his arms.,but it feels more like I’m being locked in his arms.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
어차피 이곳을 떠날 거면 그냥 수도에 있어.,"if you’re going to leave anyway, just stay in the capital.","if you’re going to leave anyway, just stay in the capital.","if you’re going to leave heylon, just stay in the capital.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
생각해보니 새삼스러운 일도 아니야.,"come to think of it, it’s nothing new.","come to think of it, it’s nothing new.",it’s not that big of a deal if you think about it.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
어차피 지금까지 줄곧 그래 왔는걸.,he’s always been like this.,he’s always been like this.,it’s always been like this between us.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
네가 어디에 있든지,"no matter where you are,","no matter where you are,",I will always follow you...,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
난 반드시 너의 뒤를 쫓아갈 거야.,I’ll always follow you.,I’ll always follow you.,...wherever you go.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
…시그렌은 분명,I’m sure...,siegren...,siegren…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
전에도,...siegren...,...already promised me...,…made this promise…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
내가 널 만나러 갈 수 있도록 노력할게.,I’ll do my best to come see you.,I’ll do my best to come see you.,I’ll do my  best to come visit you someday.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
이런 약속을 했었지.,...made a promise like this before.,...that he’d do that.,…to me before.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"그러니,",so...,so...,"so,","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
넌 수도에서 기다리고 있어.,...wait for me in the capital.,...wait for me in the capital.,wait for me at the capital.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
시그렌…,siegren...,siegren...,siegren…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
몇 달 뒤,a few months later,a few months later,a few months later…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
짐은 그게 전부냐.,is that all you’re taking?,is that all you’re taking?,is this everything?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
네.,yes.,yes.,yes.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
딱히 물건에 집착하는 성격은 아니라서요.,I’m not the type to be attached to things.,I’m not the type to be attached to things.,I don’t have many possessions.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
배웅은 많은데,"there are a lot of people seeing you off,","there are a lot of people here to see you off,",many have come to see you off...,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
시그렌 녀석이 없군.,but I don’t see siegren.,but siegren isn’t here.,but it seems like siegren isn’t here.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
제가 떠난다는 사실에 굉장히 서운해 했거든요.,he was very upset about me leaving.,he was really sad about me leaving.,"well,  he was the most disappointed about me leaving.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그거 말고 다른 말은 안 했느냐?,did he say anything else?,did he say anything else?,did he say anything else besides that?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
반드시 쫓아오겠다던데요.,he said he’d follow me no matter what.,he said he’d follow me no matter what.,he said  he’ll come find me.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
원래 주인공이 안 하던 짓을 하면 사망 플래그인데.,it’s a death flag when the main character does something they don’t usually do.,it’s a death flag when the main character does something they normally wouldn’t.,"if a protagonist  acts out of character, it usually means they’re about to die...","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그 녀석답군.,that’s just like him.,that’s just like him.,I’m not surprised.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"자, 받아라.","here, take this.","here, take this.","here,  take this.","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
소개장이다.,it’s a letter of introduction.,it’s a letter of introduction.,it’s a letter of introduction.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
수도에 있는 헤일론 저택에 머물고 싶을 때 사용하거라.,use it if you want to stay at the house of the hallon family in the capital.,use it if you want to stay at the hylon manor in the capital.,use this when  you want to stay at the heylon manor  in the capital.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
헤일론의 타운하우스!,house of hallon in the capital!,house hylon’s townhouse!,the townhouse of heylon!,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
마지막이라고 상여금이 두둑하네요.,you’re giving me a lot of money as a bonus.,you’re giving me a big bonus since it’s my last day.,I see  you’re being  quite generous with my final compensation.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
마지막인지 아닌지는 모르지.,who knows if it’ll be the last time?,who knows if it’s your last day or not?,who knows? it may not be your last.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
윽.,ugh.,ugh.,ugh.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"-그럼,","well then,","well then,","take care,","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
공작님.,your grace.,your grace.,your grace.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그동안 감사했습니다.,thank you for everything.,thank you for everything.,thank you for everything.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
그래.,all right.,all right.,sure.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
아벨은 이럴 때도 명쾌하다니까.,"abel is so straightforward, even at times like this.","abel is so straightforward, even at times like this.",honestly...  abel manages  to be cheeky even when he’s saying goodbye.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"잘 가요, 피오나 아가씨!","goodbye, miss fiona!","goodbye, miss fiona!","farewell, lady fiona!","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
보고 싶을 거예요!,we’ll miss you!,we’ll miss you!,we’ll  miss you!,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
또 봐요!,see you again!,see you again!,see you again!,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
응?,huh?,huh?,huh?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
아벨…?,abel...?,abel...?,abel...?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
피,f,f,fi.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
오,i,i,o.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
나,o,o,na.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
피오...나...?,fio...na...?,fio...na...?,fio… na?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
뭔가 말하고 있는 것 같은데.,it looks like he’s trying to say something.,he’s trying to say something.,I think  he’s saying something.,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
"피오나,","fiona,","fiona,","“fiona,","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
또 보게 될 거다...?,we’ll see each other again...?,we’ll see each other again...?,we’ll meet again...”?,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
하아~,haa...,haa...,haa…,"위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
…좀 쉬고 싶다니까,I just want to rest...,I just want to rest.,"I only want to rest,","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
다들 왜 이러나 몰라.,I don’t know why everyone is acting like this.,I don’t know why everyone’s acting like this.,"but they just won’t let me, huh...","위기가 닥칠 때 : When crisis strikes
사망 플래그 : Death flag"
