hangle,first_translate,idiom_translate,label,idiom
피오나 영애…!,lady fiona...!,lady fiona...!,lady fiona!,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
유니스 영애도 초대받은 건가요?,did you receive an invitation too?,were you also invited?,"did you get an invitation too, lady eunice?","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
네.,yes.,yes.,yes.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
피오나 영애와는 같은 일행임에도 계속 얼굴을 볼 수가 없었네요.,"we’re traveling together, but I haven’t seen you much.","we’ve been traveling together, but I haven’t had the chance to see you.",I haven't been able to see you even though we're traveling in the same group.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
전 말을 타고 있었거든요.,I was riding a horse.,I was riding a horse.,that's because I was on horseback.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
…그래도 마차에도 와 주세요.,"still, please come to the carriage sometimes.","still, please come to the carriage.",you should come visit me in my carriage sometime.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
혼자서는 심심해서….,it’s boring being alone...,it’s boring being alone...,it can get quite boring being alone...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
주변에 온통 기사랑 병사라서 쓸쓸했나 봐.,she must have felt lonely being surrounded by knights and soldiers.,she must have felt lonely with only knights and soldiers around her.,"she must have been lonely, surrounded by knights and soldiers.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
어서 오십시오.,welcome.,welcome.,welcome.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
이쪽이 온실입니다.,this way to the greenhouse.,this way to the greenhouse.,the conservatory is this way.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
아가씨께서는 안쪽에서 기다리고 계십니다.,my lady is waiting inside.,my lady is waiting inside.,the other ladies are waiting for you inside.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"어머나,","oh my,","oh my,","oh my goodness,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"피오나 영애,","lady fiona,","lady fiona,","lady fiona,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
유니스 영애…,lady eunice...,lady eunice...,lady eunice...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
초대에 응해주셔서 감사해요.,thank you for accepting my invitation.,thank you for accepting my invitation.,thank you for accepting my invitation.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
기다리고 있었답니다.,I’ve been waiting for you.,I’ve been waiting for you.,I've been waiting for you.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"와, 역시 화려한 미인이야.","wow, she’s really beautiful.","wow, she really is a stunning beauty.","wow, I knew she’d be a glamorous beauty.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
이런 사람이 시그렌에게 달려들었단 말이지.,someone like her tried to make a move on siegren.,so this is the person who came on to siegren.,"this gorgeous lady tried to make a pass at siegren, huh?","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"자, 어서 앉으세요.","please, have a seat.","please, have a seat.",please have a seat.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"네, 고마워요.","yes, thank you.","yes, thank you.",thank you.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
이쪽은 근처 영지의 영애들이에요.,these ladies are from nearby territories.,these are ladies from nearby territories.,these are ladies from the nearby territories.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
명성이 자자한 두 분을 만나서 영광이에요.,it’s an honor to meet you both.,it’s an honor to meet you both. your reputations precede you.,it's such an honor to meet such prestigious guests.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
네…,yes...,yes...,thank you...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
잘 부탁해요.,pleased to meet you.,it’s a pleasure to meet you.,it's lovely to meet you too.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
뭐지?,what’s this?,what’s this?,what is this?,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
묘하게 시선이 불온한 것 같은 느낌이….,I feel like they’re giving me a strange look...,I have a feeling that their gazes are not friendly...,there's something unwholesome in her gaze...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
헤일론 영애는 북부에 있었다면서요.,"I heard you were in the north, lady fiona.","I heard you were in the north, lady fiona.","I heard you're from the north, lady heylon.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
맞아요.,that’s right.,that’s right.,that's right.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
힘들지는 않았나요?,was it difficult?,wasn’t it difficult?,wasn't it hard living there?,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
거기에는 굉장히 야만적이고 잔혹한 마법사가 산다고 들었는데….,I heard a very barbaric and cruel sorcerer lives there...,I heard a very barbaric and cruel sorcerer lives there...,they say a very savage and cruel mage lives in those parts...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
사람 사는 곳이라 다들 비슷하답니다.,it’s just like any other place where people live.,it’s just like any other place where people live.,it's not that different from any other village.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"아니, 이 소문 여기까지 돌았냐!","wait, that rumor spread all the way here?!",what? even this rumor has spread here!,the rumors have spread all the way down here too?!,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"소문 이야기가 나와서 말인데요,","speaking of rumors,","speaking of rumors,","speaking of rumors,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
듣자 하니…,I heard...,I heard...,I hear...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
영애의 핏줄은 조금 특별하다면서요?,...your bloodline is a bit special.,...that your bloodline is a bit special.,"...you have a rather peculiar family history, lady fiona.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
본래는 헤일론 쪽이 아니라고 들었어요.,I heard you’re not originally from house hylon.,I heard you’re not originally from house hylon.,I heard you're not originally from heylon.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"제가 알기로는,","from what I know,","from what I know,","from what I know,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
사생아라던데.,you’re an illegitimate child.,you’re an illegitimate child.,you're an illegitimate child.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"네, 맞는 말이에요.","yes, that’s true.","yes, that’s correct.","yes, that's true.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
전 사생아입니다.,I am an illegitimate child.,I am an illegitimate child.,I am an illegitimate child.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
정확히 알고 계시네요.,you know exactly who I am.,you know exactly who I am.,you’re absolutely right.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
웃어?,she’s smiling?,she’s smiling?,is she smiling?,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
게다가 그 본가는…,and your original family...,and your birth family...,"also, your original family was--","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
네. 마약 사업 혐의로 재산을 몰수당했죠.,"yes, their wealth was confiscated for drug trafficking.","yes, they had their assets confiscated for drug trafficking.","yes, they had all their wealth seized and were charged with drug smuggling,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
제가 직접 고발한 일이고요.,I was the one who reported them.,I was the one who reported them.,and I'm the one who reported them.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"세상에, 저라면 도저히 못할 거예요.","goodness, I could never do that.","my goodness, I could never do something like that.","my goodness, I could never do such a thing.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
무슨 이유에서든 가족을 자기 손으로 배신하는 건…,betraying your own family for any reason...,betraying your own family for any reason...,betraying one's own family for whatever reason is...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
짐승이나 할 짓이죠.,...is something only a beast would do.,...is something only a beast would do.,...something only savages do.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"자, 잠깐만요!",w-wait!,w-wait!,"n-now, hang on a minute!","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
피오나 영애…,lady fiona...,lady fiona...,lady fiona...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"그래서,","so,","so,",so...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
하고 싶은 말이 뭔가요?,what are you trying to say?,what are you trying to say?,...what are you trying to say?,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
적당히 하라는 소리예요!,I’m telling you to know your place!,I’m telling you to know your place!,I’m saying that you should know your place!,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"운 좋게 양녀가 되었다고 해도,","even if you were lucky enough to be adopted,","even if you were lucky enough to be adopted,","you may have gotten lucky enough to be adopted by a duke,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
귀족 영애라면 정도를 지켜야죠.,you should know your limits as a noble lady.,you should know your limits as a noble lady.,but a noble lady should have some common decency.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"…해서, …","so, you...",so...,so...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
영애도……,...should also--,...you should...,...you should...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
시그렌.,siegren.,siegren.,siegren.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
피오나 영애 왜 딴 곳을 보시죠.,"lady fiona, why are you looking elsewhere?","lady fiona, why are you looking elsewhere?","lady fiona, what are you looking at?","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
지금 제가 말하고 있는 게 안 보이나요?,can’t you see I’m talking to you?,can’t you see I’m talking to you?,can't you see I'm talking to you?,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
아직 할 말이 더 있답니다.,I still have more to say.,I still have more to say.,I haven’t finished speaking.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"영애,",you...,"my lady,","lady fiona,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
남의 저택에서 신세를 지고 있는 와중에 전하께 꼬리를 치셨죠?,"...flirted with his highness while staying at someone else’s manor, didn’t you?","you were staying in someone else’s manor, and yet you tried to seduce his highness, didn’t you?","you tried to seduce his highness while he was spending the night at our manor, didn't you?","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
제 하녀가 말해주었단 말이에요. 어젯밤에-,my maid told me about last night--,my maid told me about it last night--,"my personal maid told me that last night, you--","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
잠깐.,wait.,wait.,hold on.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"아덴 영애, 말이 심하세요!","lady heather, you’re going too far!","lady eunice, you’re being too harsh!","lady heather, that’s absurd!","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
심하긴 뭐가 심해요.,what do you mean?,"what do you mean, too harsh?",what’s absurd about it?,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
저는 그저 사실을 말하는 것뿐…,I’m just stating the facts--,I’m just stating the facts--,I'm only telling the truth--,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"꺄,","ah,","ah,",ah...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
꺄아아악!,aaah!,aaah!,aaaah!,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
영애의 말은 다 맞아요.,you’re right about everything.,you’re right about everything you said.,"you’re right about everything, lady heather.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"전 사생아고, 제가 태어난 가문도 직접 부수었죠.","I’m an illegitimate child, and I destroyed the family I was born into.","I’m an illegitimate child, and I destroyed the family I was born into.","I am an illegitimate child, and I personally ruined my family.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
하지만 똑똑한 아덴 영애가 하나 파악하지 못한 게 있네요.,but there’s one thing your clever mind didn’t realize.,but there’s one thing that a smart lady like you hasn’t realized.,but there's one thing that someone as bright as you hasn’t figured out yet.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"저는 그 덕분에 권력과 힘,","thanks to that, I now have both power...","thanks to that, I now have both power...","thanks to all those things, I now possess...","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
두 개 다 가지고 있답니다.,...and authority.,...and authority.,...both power and strength.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
지금 이 자리에서 제가 영애의 머리카락을 불태워도,"even if I burn your hair right here,","that means even if I were to burn your hair right here,","I could set your hair on fire right here and now,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
아덴 자작님은 제 아버지께 항의서 몇 장 보내는 게 고작일 거란 뜻이죠.,the most your father could do is send a few letters of complaint to my father.,the most your father would do is send a few letters of protest to my father.,and all viscount ardel could do is write a few letters of complaint to my father.,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
망아지처럼 구는 것도 상대를 보면서 하세요.,you should know who you’re dealing with before you act like a brat.,don’t act recklessly without considering your opponent.,"you picked the wrong person to butt heads with, lady heather.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
그러다 목 잘려요.,you might lose your head.,that could get you killed.,"next time, it’ll be your throat I slice.","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"그리고,",and...,and...,also...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"화,",your...,your...,your...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
황자 전하….,your highness...,your highness...,...highness...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
티파티가 꽤나 즐거워 보이는군.,"it seems like you’re having a very enjoyable tea party,","it looks like you’re having a lot of fun at this tea party,","I see you're having a wonderful tea party,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
헤더 아덴 영애.,lady heather arden.,lady heather.,"lady heather,","망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
"그, 그게…",I-I...,I-I...,w-well...,"망아지처럼 구는 것도 상대를 보면서 하세요. : Don't act recklessly without considering your opponent.
그러다 목 잘려요. : That could get you killed.
남의 남자 탐내지 마세요. : Don't covet someone else's man."
