hangle,first_translate,idiom_translate,label,idiom
사람들은 이 모습을 똑똑히 기억할게 틀림없다.,people will remember this scene.,people will remember this moment.,...on these people.,목숨이 왔다 갔다 하다 : be a matter of life and death
피오나는 사람들에게 평범한 소녀가 아니라고 각인될 것이고,"they will remember that fiona is not an ordinary girl,","fiona will be imprinted in their minds as an extraordinary girl,","it will be ingrained  in their minds that fiona isn’t an ordinary girl,",목숨이 왔다 갔다 하다 : be a matter of life and death
그 소문은 영지 전체에 퍼져나갈 것이다.,and the rumors will spread throughout the territory.,and the rumors will spread throughout the entire territory.,and rumors about her will spread across the domain.,목숨이 왔다 갔다 하다 : be a matter of life and death
게다가,"on top of that,","on top of that,","on top of that,",목숨이 왔다 갔다 하다 : be a matter of life and death
헤일론 성에서 피오나의 대우는 단순히 귀한 병사라기엔 매우 좋다.,fiona is treated much better than a mere soldier at heylon manor.,fiona is being treated far better than a mere soldier at heylon manor.,everyone at heylon castle treated fiona far better than they would a regular soldier.,목숨이 왔다 갔다 하다 : be a matter of life and death
으음~ 맛있어!,"mm, this is delicious!","mm, this is delicious!","mm, it’s delicious!",목숨이 왔다 갔다 하다 : be a matter of life and death
아가씨. 좋아하시는 책들 가져왔어요.,"miss, I brought the books you like.","miss fiona, I brought the books you like.","lady fiona,  I brought you your favorite books.",목숨이 왔다 갔다 하다 : be a matter of life and death
…공작이 아무런 이유 없이 그럴 남자가 아닌데.,but the duke isn’t the type to do something without a reason...,but the duke isn’t the type of man to do something like that without a reason...,duke heylon  would never have ordered that without a good reason.,목숨이 왔다 갔다 하다 : be a matter of life and death
아벨 헤일론 공작이 피오나에게 원하는 건 대체 뭘까?,what exactly does duke abel heylon want from fiona?,what exactly does duke abel heylon want from fiona?,what does he want from fiona?,목숨이 왔다 갔다 하다 : be a matter of life and death
…하지만 내가 이 문제에 대한 답을 알 수 있을까.,but will I be able to find the answer to this question?,but will I ever find out the answer to that question?,will I ever be able to find the answers to these questions?,목숨이 왔다 갔다 하다 : be a matter of life and death
나는 용병단의 널리고 널린 고아 소년이야.,I’m just an orphan boy in a mercenary group.,I’m just an orphan boy in a mercenary troop.,I’m just a ordinary orphan working as a mercenary.,목숨이 왔다 갔다 하다 : be a matter of life and death
피오나를 위해 할 수 있는 일은 없겠지….,there’s nothing I can do for fiona...,there’s nothing I can do for fiona...,there’s probably nothing that I can possibly do  for fiona.,목숨이 왔다 갔다 하다 : be a matter of life and death
이후에 피오나의 얼굴이나 볼 수 있을까?,will I even be able to see her again?,will I ever see her again after this?,"honestly, I don’t know  if I can look at her in the eyes after this.",목숨이 왔다 갔다 하다 : be a matter of life and death
"친구가 되자고는 했지만,","she said we should be friends,","she said we should be friends,","she did say we should be friends,",목숨이 왔다 갔다 하다 : be a matter of life and death
성으로 돌아가면 나 같은 건 잊어버릴지도 몰라….,but she might forget about me once she returns to the manor...,but she might forget about me once she returns to the manor...,"but once she returns to the castle, she might forget someone like me.",목숨이 왔다 갔다 하다 : be a matter of life and death
-해서 여러분에게 두 가지 선택지를 드리겠습니다.,so I will give you two choices.,so I will give you two options.,so I will  let you choose between two options.,목숨이 왔다 갔다 하다 : be a matter of life and death
첫 번째는 맨몸으로 성벽 밖으로 나가는 것.,the first is to leave the castle walls with nothing but your bodies.,the first is to leave the walls with nothing but the clothes on your back.,the first is for  all of you to leave this place without your weapons and supplies.,목숨이 왔다 갔다 하다 : be a matter of life and death
"뭐, 뭐라고?!",w-what?!,w-what?!,wh-what?!,목숨이 왔다 갔다 하다 : be a matter of life and death
두 번째로는….,the second is...,the second is...,the second is...,목숨이 왔다 갔다 하다 : be a matter of life and death
그 부분.,...that part.,...that part.,...for you  to cut off...,목숨이 왔다 갔다 하다 : be a matter of life and death
자르세요.,cut it off.,cut it off.,...that part.,목숨이 왔다 갔다 하다 : be a matter of life and death
뭐어어?!,what?!,what?!,whaaat?!,목숨이 왔다 갔다 하다 : be a matter of life and death
어라….,huh...,huh...,"oh, dear.",목숨이 왔다 갔다 하다 : be a matter of life and death
설마 이 정도 처벌도 예상 못한 걸까?,did they not expect this kind of punishment?,did they really not expect this kind of punishment?,perhaps they weren’t ready for something that extreme.,목숨이 왔다 갔다 하다 : be a matter of life and death
물론 저도 여러분께 최소한의 자비는 줄 예정이랍니다.,"of course, I will show you some mercy.","of course, I will show you some mercy.","of course,  I am willing to show you a bit of mercy.",목숨이 왔다 갔다 하다 : be a matter of life and death
"밖으로 나가던지, 자르던지.",you can choose to leave or cut it off.,you can either leave or cut it off.,"leave this place, or cut off your privates.",목숨이 왔다 갔다 하다 : be a matter of life and death
선택은 여러분의 몫입니다.,the choice is yours.,the choice is yours.,the choice is yours.,목숨이 왔다 갔다 하다 : be a matter of life and death
크으으윽….,ugh...,ugh...,hgh…,목숨이 왔다 갔다 하다 : be a matter of life and death
웃기지 마! 우리가 왜 그런 꼴을 당해야 해?!,don’t be ridiculous! why should we be treated like this?!,you must be joking! why should we suffer such a fate?!,screw this!  why should we agree to your demands?!,목숨이 왔다 갔다 하다 : be a matter of life and death
하여간 야만적이고 미개한 북부 놈들하고는 상종을 하면 안 돼….,we should never have gotten involved with you barbaric and uncivilized northerners...,we should never have gotten involved with you barbaric northerners...,this is why one should never do business with savage and ignorant northerners.,목숨이 왔다 갔다 하다 : be a matter of life and death
우리 용병들이 없으면 마물 배 속에나 들어가 있을 것들이!,you’d be in the bellies of demons if it weren’t for us mercenaries!,you’d be in the belly of a demon if it weren’t for us mercenaries!,all of you would’ve ended up inside those monsters’ bellies if it weren’t for us mercenaries!,목숨이 왔다 갔다 하다 : be a matter of life and death
저게….,"why, that little...","why, that little...",how dare he…!,목숨이 왔다 갔다 하다 : be a matter of life and death
…헤일론 영지는 용병들에게 위험에 상응하는 금액을 치릅니다.,we pay the mercenaries an amount that matches the danger they face.,we pay the mercenaries a fair price for the risks they take.,the duke of heylon pays mercenaries handsomely for  the risks they  take.,목숨이 왔다 갔다 하다 : be a matter of life and death
아벨은 냉정하지만 공정하다.,abel is cold but fair.,"abel is cold, but fair.","abel may be cold, but he’s fair.",목숨이 왔다 갔다 하다 : be a matter of life and death
마물을 잡는 위험을 감수하는 만큼 보수를 지불한다.,he pays the mercenaries for the risk they take in fighting the demons.,he pays them according to the danger they face in fighting demons.,mercenaries are always rewarded well because fighting demonic monsters is a dangerous job.,목숨이 왔다 갔다 하다 : be a matter of life and death
게다가 용병들에겐 마물의 사체에서 얻을 수 있는 재료도 있다.,"plus, the mercenaries can also collect materials from the demons’ corpses,","on top of that, the mercenaries can also obtain materials from the bodies of the demons.","moreover, there are various resources that can be salvaged from these demonic creatures.",목숨이 왔다 갔다 하다 : be a matter of life and death
그걸 팔면 종에 따라 많은 수익을 얻을 수도 있다.,which can be sold for a lot of money depending on the species.,they can make a lot of money by selling those materials.,"depending on  the monster, one could sell them and make quite the profit.",목숨이 왔다 갔다 하다 : be a matter of life and death
결국 각자의 이득을 좇아 모여 있다는 뜻이다.,"in the end, it means that everyone is here for their own benefit.","in the end, it means that everyone is here for their own gain.","in other words,  both sides had something to gain.",목숨이 왔다 갔다 하다 : be a matter of life and death
헤일론은 영지를 지킬 무력이 필요하고,"heylon needs military power to protect the territory,","heylon needs military power to protect its territory,","duke heylon  needed manpower to protect his domain,",목숨이 왔다 갔다 하다 : be a matter of life and death
용병들은 돈이 필요했기에.,and the mercenaries need money.,and the mercenaries need money.,and the mercenaries needed the money.,목숨이 왔다 갔다 하다 : be a matter of life and death
"…계속 선택을 거부하겠다면,","if you refuse to choose,","if you refuse to choose,","if you keep on refusing to decide,",목숨이 왔다 갔다 하다 : be a matter of life and death
제가 임의로 고르겠습니다.,I will choose for you.,I will choose for you.,I’ll decide for you.,목숨이 왔다 갔다 하다 : be a matter of life and death
당장 이거 풀지 못해?!,untie me right now!,untie me right now!,you’d  better untie us right now!!,목숨이 왔다 갔다 하다 : be a matter of life and death
추운 날씨에 광장에 모인 사람들을 위해서도 빨리 끝내자.,let’s finish this quickly for the people who have gathered in the cold.,let’s finish this quickly for the people who have gathered in the cold.,let’s hurry  up and get this over with. all those people are waiting in the cold.,목숨이 왔다 갔다 하다 : be a matter of life and death
…사실은 나도 아까부터 몸이 떨려.,"honestly, I’ve been shivering for a while now.","to be honest, I’ve been shivering for a while now.",I’m also starting to feel pretty chilly.,목숨이 왔다 갔다 하다 : be a matter of life and death
사람들도 왠지 조용하고.,the people are strangely quiet.,and the people have suddenly gone quiet.,"that’s odd...  the townspeople have suddenly gone quiet,",목숨이 왔다 갔다 하다 : be a matter of life and death
기분탓인지 주위 온도가 2도쯤 내려간 것 같은데….,"it might be my imagination, but it feels like the temperature has dropped by two degrees...","it might just be my imagination, but I think the temperature dropped by two degrees...",and it feels like  the temperature has dropped by a couple of degrees…,목숨이 왔다 갔다 하다 : be a matter of life and death
무엇을 선택하겠다는 거지?,what is he going to choose?,what are they going to choose?,"so, what is  your decision?",목숨이 왔다 갔다 하다 : be a matter of life and death
아….,oh...,oh...,oh…,목숨이 왔다 갔다 하다 : be a matter of life and death
아벨?!,abel?!,abel?!,abel?!,목숨이 왔다 갔다 하다 : be a matter of life and death
온도가 내려간 이유가 여기 있었군!,so this is why the temperature dropped!,so that’s why the temperature dropped!,no wonder it suddenly got so cold!,목숨이 왔다 갔다 하다 : be a matter of life and death
등장만으로도 냉기가 휘몰아치는 것 같다….,it feels like a cold wind is blowing just from his presence...,it’s like a cold wind is blowing just from his presence...,his presence alone brings chills to those around him...,목숨이 왔다 갔다 하다 : be a matter of life and death
"공작님, 왜 여기 계세요?","your grace, what are you doing here?","your grace, what are you doing here?","what are  you doing here, your grace?",목숨이 왔다 갔다 하다 : be a matter of life and death
내 영지를 돌아보는데 이유가 필요하지는 않겠지.,"I don’t need a reason to look around my own territory, do I?","I don’t need a reason to look around my own territory, do I?",do I need  a reason to come look after my own domain?,목숨이 왔다 갔다 하다 : be a matter of life and death
미안해요….,I’m sorry...,I’m sorry...,"I’m sorry, lady fiona…",목숨이 왔다 갔다 하다 : be a matter of life and death
그러신가요….,I see...,I see...,I see…,목숨이 왔다 갔다 하다 : be a matter of life and death
앗!,ah!,ah!,ah!,목숨이 왔다 갔다 하다 : be a matter of life and death
그래서 저놈들에게 어떤 선택권을 준 거지?,so what choices did you give those bastards?,so what options did you give those bastards?,what choices  did you give the perpetrators?,목숨이 왔다 갔다 하다 : be a matter of life and death
그….,um...,um...,well...,목숨이 왔다 갔다 하다 : be a matter of life and death
"혹시나 해서 묻는 건데,","just out of curiosity,","I’m just asking,","just out of curiosity,",목숨이 왔다 갔다 하다 : be a matter of life and death
어디서부터 들으신 거예요?,how much did you hear?,but how much did you hear?,how much did you overhear?,목숨이 왔다 갔다 하다 : be a matter of life and death
훗….,hah...,hmph...,"ah, yes...",목숨이 왔다 갔다 하다 : be a matter of life and death
‘이 야만적이고 미개한 북부 놈들’ 부터다.,I heard from the part where they called us “barbaric and uncivilized northerners.”,I heard from the part about “barbaric northerners.”,"from the part  where he said, “savage and ignorant northerners.”",목숨이 왔다 갔다 하다 : be a matter of life and death
아…. 쟤들은 망했네.,oh... they’re doomed.,oh... they’re done for.,yeah... they’re screwed.,목숨이 왔다 갔다 하다 : be a matter of life and death
운이 좋으면 반죽음으로 끝났을 텐데.,"if they’re lucky, they’ll only be half dead.","if they’re lucky, they’ll get away with just a beating.",they’re lucky  if they even get out of this  alive.,목숨이 왔다 갔다 하다 : be a matter of life and death
두 가지 중에 선택하라고 했어요.,I gave them two choices.,I gave them two options.,I told them to choose between two options.,목숨이 왔다 갔다 하다 : be a matter of life and death
"맨몸으로 성벽 밖으로 나가는 것과,","they can either leave the castle walls with nothing but their bodies,","they could either leave the walls with nothing but the clothes on their back,","they can either leave this place unarmed and without any supplies,",목숨이 왔다 갔다 하다 : be a matter of life and death
그…. 번식 기능이 있는 신체를 자르는 거.,or... cut off the part of their body that allows them to reproduce.,or... cut off the part of their body that allows them to reproduce.,or... have  their external reproductive organs chopped off.,목숨이 왔다 갔다 하다 : be a matter of life and death
둘 다 마음에 드는군.,I like both options.,I like both options.,I like  the sound of both.,목숨이 왔다 갔다 하다 : be a matter of life and death
그런데 왜 선택권을 준거지?,but why did you give them a choice?,but why did you give them a choice?,but why are you letting them choose?,목숨이 왔다 갔다 하다 : be a matter of life and death
"그야…. 둘 다 하는 건 가혹해 보이니까,","well... it seemed too harsh to make them do both,","well... it seemed too harsh to make them do both,","I thought it  would be a little ruthless to carry out both,",목숨이 왔다 갔다 하다 : be a matter of life and death
나름의 배려? 였죠.,so I was trying to be considerate.,so I was trying to be considerate.,so it  was my way of showing them mercy.,목숨이 왔다 갔다 하다 : be a matter of life and death
쓸데없는 배려다.,that was unnecessary.,that was unnecessary.,mercy is lost on them.,목숨이 왔다 갔다 하다 : be a matter of life and death
"피오나, 내가 늘 말했었지.","fiona, I’ve always told you...","fiona, I’ve always told you...","like I always say, fiona.",목숨이 왔다 갔다 하다 : be a matter of life and death
이 헤일론에서 감히 내 영지민에게 손을 대는 버러지들은….,...that the scum who dare to harm the people of heylon...,...that the scum who dare to lay a hand on the people of heylon...,half-witted bastards who have the gall to lay their hands on my people in heylon...,목숨이 왔다 갔다 하다 : be a matter of life and death
윽?!,ugh?!,ugh?!,ngh!!,목숨이 왔다 갔다 하다 : be a matter of life and death
…필요 없다고.,...don’t deserve any consideration.,...don’t deserve any consideration.,…don’t deserve mercy.,목숨이 왔다 갔다 하다 : be a matter of life and death
으아악…,aah...,aaah...,aaaah!!!,목숨이 왔다 갔다 하다 : be a matter of life and death
안겨있는 나도 소름이 돋을 정도의 살기야….,"I’m in his arms, but I can still feel his murderous intent...",I’m getting chills from the murderous aura he’s giving off...,even I can  feel the bloodlust rolling off of abel right now...,목숨이 왔다 갔다 하다 : be a matter of life and death
"감히 내가 다스리는 영지를 야만적이라 칭했으니,","they dared to call my territory barbaric,","they dared to call my territory barbaric,","you said northerners are savages,",목숨이 왔다 갔다 하다 : be a matter of life and death
그 기대에 응해 주는 게 예의겠지.,so it’s only right to meet their expectations.,so it’s only right that I live up to their expectations.,so I suppose  it’s only right that I meet your expectations.,목숨이 왔다 갔다 하다 : be a matter of life and death
처벌은 두 가지를 다 적용해라.,apply both punishments.,apply both punishments.,carry out both punishments.,목숨이 왔다 갔다 하다 : be a matter of life and death
"죄의 원인이 된 신체 부위는 자르고,","cut off the part of their body that caused the crime,","cut off the body part that caused the crime,",have all of them emasculated...,목숨이 왔다 갔다 하다 : be a matter of life and death
그 후에 성벽 밖으로 쫓아내도록.,and then chase them out of the castle walls.,and then chase them out of the walls.,…before  throwing them beyond the fourth rampart.,목숨이 왔다 갔다 하다 : be a matter of life and death
"그럼, 집행을 시작해라.","now, begin the execution.","now, begin the execution.",you may begin now.,목숨이 왔다 갔다 하다 : be a matter of life and death
예!,"yes, your grace!","yes, your grace!","yes, your grace!",목숨이 왔다 갔다 하다 : be a matter of life and death
피오나.,fiona.,fiona.,fiona.,목숨이 왔다 갔다 하다 : be a matter of life and death
다음부터 쓸데없는 고민은 하지 말거라.,don’t waste time worrying about unnecessary things next time.,don’t waste your time worrying about unnecessary things next time.,"next time,  don’t worry about such trifling matters.",목숨이 왔다 갔다 하다 : be a matter of life and death
일단 사람 목숨이 왔다 갔다 하는 결정이었던 것 같은데….,but it was a decision that could have cost someone’s life...,but I think that was a matter of life and death for those people...,since when  was dealing  with people’s lives a trifling matter?,목숨이 왔다 갔다 하다 : be a matter of life and death
알겠습니다.,"yes, your grace.",all right.,"okay, your grace.",목숨이 왔다 갔다 하다 : be a matter of life and death
"아벨, 이 위험한 녀석.","abel, you dangerous man.","abel, you dangerous man.",abel is  a dangerous one.,목숨이 왔다 갔다 하다 : be a matter of life and death
…어?,huh...?,huh...?,huh?,목숨이 왔다 갔다 하다 : be a matter of life and death
"그래서 결국, 이 성격 더러운 아벨이 왜 굳이 여기까지 온 거지?",so why did this ill-tempered abel come all the way here?,"so why did this ill-tempered abel come all the way here, anyway?","why did  the bad-tempered abel come all  the way here, anyway?",목숨이 왔다 갔다 하다 : be a matter of life and death
