hangle,first_translate,idiom_translate,label,idiom
하지만,but...,but...,but...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
"그러니까,",so...,so...,...that's why I'm saying...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
그런 도움은 필요 없다니까…!,...I don't need that kind of help...!,...I said I don’t need that kind of help!,...I don't need your help...!,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
억지를 써서라도 너를 잃고 싶지 않아…,I don't want to lose you even if I have to be stubborn...,"even if I have to be stubborn, I don’t want to lose you...",I don't care if I’m being stubborn as long as it means I won't lose you...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
…시그렌.,siegren...,siegren...,"siegren,","세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
"귀찮으면 빈정거리지 말고,","if you're annoyed, don't be sarcastic.","if you’re annoyed, don’t be sarcastic.","if there's something bothering you, stop beating around the bush.","세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
차라리 화를 내!,just get mad!,just get mad!,just get mad at me instead!,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
이… 바보!,you... idiot!,you... idiot!,you... idiot!,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
"잠깐, 피오나!","wait, fiona!","wait, fiona!","fiona, wait!","세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
저리 가!,go away!,go away!,go away!,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
따라오지 마!,don't follow me!,don’t follow me!,don't follow me!,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
그런 게 아니라…,that's not what I meant...,that’s not what I meant...,I didn't mean it like that...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
어… 음…,uh... um...,uh... um...,uh... um...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
…단 과자라도 가져다줄까.,should I bring her some sweets...?,should I bring her some sweets?,do you want me to get you a cookie or something...?,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
아가씨를 달래본 적이 별로 없다.,I haven't tried to comfort her much.,I’ve never really tried to comfort her before.,he's never had to console a lady before.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
날 몇 살이라고 생각하는 거야?,how old do you think I am?,how old do you think I am?,how old do you think I am?,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
그보다 그냥 가던 길 가라니까.,"anyway, just go back to what you were doing.","anyway, just go back to where you were going.",you can just be on your way.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
왜 따라온 거야.,why did you follow me?,why did you follow me?,why did you have to follow me?,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
네가 울면서 창고로 도망치는데 어떻게 그냥 가나.,how could I just leave when you ran to the storage room crying?,how could I just leave when you ran away to the storage room in tears?,how was I supposed to walk away when you were running to the storage room in tears?,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
그런 소리를 다 할 줄 아네.,I didn't know you could say something like that.,I didn’t expect you to say something like that.,I never expected to hear that coming from you.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
…나,I...,I...,I...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
시그렌이랑 싸웠어.,...fought with siegren.,...had a fight with siegren.,...had a fight with siegren.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
어둠과 관련된 일 때문이군.,it must have been about the darkness.,it must be about the darkness.,it was about the darkness.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
맞아. 내 행동은 충분히 옳았다고 생각하는데.,"yeah. I think what I did was right,",yeah. I think what I did was right.,"sure, I know what I did was the right thing,","세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
시그렌이 괜히 말을 밉게 하는 거야.,but siegren was being mean for no reason.,but siegren said something mean for no reason.,but I didn't like what siegren was getting at.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
날 걱정하는 거란 건 알겠지만…,"I know he was worried about me, but...","I know he’s worried about me, but...",I know that he's just worried about me...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
눈물을 닦아줘야…,I should wipe her tears...,I should wipe her tears...,I should wipe her tears...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
"아니,","no,","no,","no,","세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
안 될 일이지…,I shouldn't do that...,I shouldn’t...,I can't do that...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
피오나 헤일론.,"fiona heylon,","fiona heylon,","fiona heylon,","세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
너는 좋은 아가씨다.,you're a good lady.,you’re a good lady.,you’re a good lady.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
좀 무모하긴 했지만 책임감도 있고.,"you were a bit reckless, but you're responsible.","you may have been a bit reckless, but you’re responsible.","you can be a bit reckless, but you're responsible.","세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
내 생각에도 네 판단이 객관적으로 옳았다.,I also think your judgment was objectively right.,I also think your decision was objectively right.,I think your judgment was objectively right.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
그러니 시그렌이 뭐라고 했든 별로 신경 쓰지 않았으면 좋겠어.,so I hope you don't care about what siegren said.,so I hope you don’t pay attention to what siegren said.,that's why I don't think you should pay much attention to whatever siegren said.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
남자친구의 생각 하나에 이렇게 흔들리기엔…,you're too good...,you’re too precious...,it would be a shame to see a girl of your caliber get shaken...,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
네가 너무 아깝다.,...to be shaken up by what your boyfriend thinks.,...to be shaken by what your boyfriend thinks.,...by what your boyfriend thinks.,"세상이 무너지는 듯 했다 : It felt like my world was collapsing
억지를 써서라도 너를 잃고 싶지 않아 : Even if I have to be stubborn, I don't want to lose you
그런 소리를 다 할 줄 아네 : I didn't expect you to say something like that"
