hangle,first_translate,idiom_translate,label,idiom
난 너를 데리고 있기로 결정했거든.,I've decided to keep you here.,I’ve decided to keep you.,I’ve decided  to keep you here with me.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
그러니 슬슬 다른 일을 맡기는 것도 나쁘지 않겠지.,so I guess it wouldn't be bad to give you more work.,"so, it wouldn’t be bad to start giving you other tasks.",so I thought  I’d start giving you some additional duties.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
네 ! !,yes!!,yes!,really?!,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
쫓겨날 걱정은 안 해도 되겠어!,I don't have to worry about being kicked out anymore!,I don’t have to worry about getting kicked out!,I don’t have  to worry about getting kicked out anymore!,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
그러고 보면 아벨은 안 그래도 황실을 적대했던 기억인데…,"come to think of it, abel has always been hostile toward the imperial family...","come to think of it, abel was always against the imperial family...","come to think of it,  I remember abel was on very bad terms with the imperial family.","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
그런 황실에서 지원으로 보낸 기묘한 여자애가,so when a strange girl sent by the imperial family...,"so, it’s only natural that he’d be suspicious of a strange girl...",no wonder he was suspicious...,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
나이에 맞지 않게 행동하면 의심을 할 수밖에 없었겠지.,"...started acting in a way that was beyond her age, he couldn't help but be suspicious.",...who was sent by the imperial family and acts older than her age.,...when they sent  him a little girl who didn’t act her age  as backup.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
요즘 제4 성벽의 영지민에게서 탄원서가 올라온다.,there have been complaints from the people of the fourth wall.,there have been petitions from the people of the fourth wall.,I’ve been  getting petitions from residents of the town near the fourth rampart.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
"용병들이 폭력을 행사하고, 아녀자를 희롱한다는군.",they say that the mercenaries have been violent and harassing women.,"apparently, the mercenaries have been harassing the women and children.",they say the mercenaries have  been acting violently and harassing their wives and children.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
감히 내가 수호하는 땅에서 내 영주민들을 건드리다니…,how dare they harass my people on my land...,how dare they harass the people of the land I protect...,they dared  to harass the residents under my protection…,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
그 멍청한 용기만은 가상해.,I'll give them credit for their courage.,I admire their stupid courage.,"those idiots  have some nerve, don’t you  agree?","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
살벌해….,he's so scary...,he’s so scary...,"seriously, abel can be so scary sometimes...","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
"자, 읽어봐라.","here, read this.","here, read this.","here,  read this.","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
네.,"yes, sir.","yes, sir.",okay.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
이건….,this is...,this is...,this is…,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
시그렌이 소속되었던 카를 용병단!,...the karl mercenary troop that siegren was a part of!,...the karl mercenary troop that siegren was a part of!,it’s about  the mercenary group siegren was a part of!,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
아벨이 내게 이 문제를 넘겨준 이유를 알 것 같다.,I think I know why abel gave me this task.,I think I know why abel gave me this task.,I think I know why abel wanted me to take care of this.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
어떡하냐…. 시그렌은 다 나아가는데,"oh no... siegren is getting better,","oh no... siegren is getting better,",what  should I do? siegren is almost fully healed…,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
말 안 해도 내 최근 고민을 눈치챈 모양이다.,he must have noticed that I've been worried about him.,but it looks like he’s noticed what’s been on my mind lately.,he must have known what was on my mind.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
피오나.,fiona.,fiona.,"fiona,","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
네게 제4 성벽의 병사를 처리할 권한을 임시로 수여하마.,I will temporarily give you the authority to handle the soldiers of the fourth wall.,I will temporarily give you the authority to deal with the soldiers of the fourth wall.,I will give  you temporary  rights to handle  the perpetrators  at the fourth  rampart.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
그 건방진 놈들에게 대가를 치르게 해 주어라.,make those arrogant bastards pay.,make those arrogant bastards pay.,make sure  to teach those arrogant fools  a good lesson.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
"나의 자랑스러운 헤일론은 은혜는 열 배로, 원수 역시 열 배로 갚지.","we, the proud house of reilynn, repay both kindness and vengeance tenfold.","we, the proud house of heirlan, repay kindness tenfold and vengeance tenfold.",heylon will  reward you tenfold for your efforts and make your enemies pay tenfold  as well.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
참 지방색 뚜렷한 곳이야.,what a unique family motto.,what a unique family motto.,this region has such a distinct character.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
어차피 네가 신경 쓰던 그 꼬맹이.,the boy you've been worried about...,"anyway, that kid you’ve been worried about...","now, that boy you seemed so concerned about…","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
시그렌이에요….,siegren...,siegren...,siegren?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
"그래, 그 녀석.","yes, him.","yes, him.","yes, him.","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
어차피 그 애송이를 4 성벽까지 배웅할 거지?,"you're going to escort him to the fourth wall, right?","you’re going to escort him to the fourth wall, right?","you’re  escorting him  back to the fourth rampart anyway, correct?","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
겸사겸사 이 일도 처리하고 와라.,you can take care of this while you're there.,you can take care of this while you’re there.,go take  care of this while you’re there.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
네에.,"yes, sir.","yes, sir.","yes, your grace.","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
확실히 처리하고 오겠습니다.,I'll make sure to take care of it.,I will take care of it.,you can leave it to me!,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
우와….,wow...,wow...,wow...,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
눈 엄청 쌓였다.,there's so much snow.,there’s so much snow.,look at all this snow.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
어! 누가 눈사람을 만들어 놨어!,oh! someone made a snowman!,oh! someone made a snowman!,look!  someone  even made a snowman!,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
우리도 이따 만들까?,should we make one too?,should we make one later too?,should we make one too?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
참나.,geez.,"geez,","seriously,","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
그런걸 뭐 하러 만들어.,why would we make something like that?,why would you make something like that?,why would  you want to make something like that?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
넌 왜 이렇게 무뚝뚝해?,why are you so cold?,why are you so cold?,what’s  gotten into you?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
눈을 보며 즐거워하는 아이 같은 면모를 좀 보여 봐.,you should be happy to see the snow like a child.,you should try to enjoy the snow like a kid.,can’t you  at least pretend you’re happy to see the snow?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
너처럼 속도 없이 헤헤거리는 것보단 낫지.,it's better than being as clueless as you.,it’s better than being as naive as you.,I’d rather  not. I don’t want  to look like  a fool.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
"맙소사,",oh my...,"goodness,","geez,","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
아직도 내가 전장에 나간다는 걸 미리 안 말해줘서 삐져 있구나?,he's still mad that I didn't tell him I was going to the battlefield.,he’s still upset that I didn’t tell him in advance that I’m going to war.,are you still  mad I didn’t tell you that I’d been fighting in battle?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
삐져 있어? 대체 누가?,who's mad?,who’s upset?,me? mad?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
시그렌… 자꾸 틱틱거리기만 하고….,siegren... he keeps snapping at me...,siegren... he keeps being so cold...,siegren  keeps giving me attitude…,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
이따가 네가 시간이 나면 같이 만들어 줄게.,I'll make a snowman with you later if you have time.,I’ll make one with you later if I have time.,"if we have time left over later, I’ll help you make one.","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
어차피 너 공작이 시킨 일 먼저 끝내야 하잖아.,"you have to finish the duke's task first, right?",you have to finish the task the duke gave you first.,you have  to carry out  the duke’s orders first anyway.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
좋아! 약속이야.,okay! it's a promise.,okay! promise.,all right!  you promised.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
공작님이 시킨 일 빨리 끝나면 같이 놀자.,let's play together after I finish the duke's task.,"if you finish the task quickly, let’s play together.","once I’m done with the mission, let’s play together.","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
나 같은 놈이랑 노는 게 뭐가 재미있다고.,why would you want to play with someone like me?,what’s so fun about playing with someone like me?,why does  she even want  to play with someone  like me?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
난 또래 여자애들이 재밌어할 법한 건 모른단 말야.,I don't know what girls my age like to do.,I don’t know what girls my age like to do for fun.,I don’t  know how  to have fun with girls my age.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
너한테 건넬 상냥한 말 한마디조차 떠오르지 않는다고.,I can't even think of anything nice to say to you.,I can’t even think of a single kind word to say to you.,I can’t even think of a kind word to say to her.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
그리고 난 아직도….,and I still can't believe...,"also,",and I still…,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
저 녀석이 마법사란 게 믿기지 않아.,...that she's a sorcerer.,I still can’t believe she’s a mage.,...can’t believe she’s a mage.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
싸우는 걸 못 봐서 그런가.,maybe it's because I haven't seen her fight.,maybe it’s because I haven’t seen her fight.,is it because  I haven’t seen her fight yet?,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
그도 그럴게,"then again,","then again,",maybe it’s because...,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
저렇게 동화 속에 나오는 겨울 요정같이 생겼는걸.,she looks like a winter fairy from a storybook.,she looks like a winter fairy from a storybook.,"…she looks like  a winter fairy out of some fairytale,","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
쌓인 눈처럼 하얀 은발에,she has silver hair as white as the snow...,she has silver hair that’s as white as the snow...,with her snow white hair…,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
장미처럼 붉은색 눈동자,...and eyes as red as roses.,...and eyes that are as red as roses.,"…and bright, rose-colored eyes.","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
피부도 뺨 빼고는 희다 못해 창백하고,"her skin is so pale, except for her cheeks.","her skin is so pale, except for her cheeks.","aside from her cheeks, her skin is so pale...","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
…비현실적이야.,she's so unreal...,she’s unreal...,…that she looks almost unreal.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
꼭 눈 위를 뛰어다니는,she's like a white rabbit...,she’s like a white rabbit...,she’s like  a white rabbit…,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
흰 토끼 같아.,...hopping through the snow.,...hopping through the snow.,…hopping around a bed of white snow.,"양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
"그런데,",but...,but...,"yet,","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
이런 작은 애가 제일 위험한 제2 성벽을 방어하는 마법사라고?,...this little girl is the sorcerer who defends the most dangerous second wall?,...this little girl is the mage who protects the most dangerous second wall?,"this little girl  is the mage that guards the second rampart, one of the most dangerous places on the frontlines?","양날의 검 : double-edged sword
은혜는 열 배로, 원수 역시 열 배로 갚지 : repay kindness tenfold and vengeance tenfold
약육강식 : survival of the fittest
강약약강 : the strong prey on the weak"
