hangle,first_translate,idiom_translate,label,idiom
분명 아주 많은 것을 가지게 될 거야.,you’re going to have many things.,you’re going to have so many things.,…have everything you desire.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
그렇게 말해놓고서 떠나버리다니.,how could she say that and then leave?,how could she leave after saying that?,that’s what she used to tell me.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
피오나.,fiona.,fiona.,fiona.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
내가 지금까지 가지고 싶다고 생각한 건,there’s only one thing...,there’s only one thing...,there's only one thing that I want…,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
단 하나야.,...I’ve ever wanted.,...I’ve ever wanted.,just one…,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
그 한 가지를 위해서 아주 많은 것들이 필요하게 되었지만.,but I needed many things to get that one thing.,and I’ve needed so many things for that one thing.,but it requires many things in return.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
드래곤의 심장이라면,the dragon’s heart...,the dragon’s heart...,a dragon’s heart should be…,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
많은 영예를 가져다 주겠지.,...will bring me a lot of honor.,...will bring me great honor.,…enough to grab the attention of many ladies.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"기다려,","wait for me,","wait for me,","wait for me,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
피오나.,fiona.,fiona.,fiona.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
와아…,wow...,wow...,wow…,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
여기가 수도의 헤일론 저택 이라구?,so this is the haylon manor in the capital?,so this is the haylon manor in the capital?,this is the heylon estate in the capital?,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
마왕성 같았던 헤일론 성보다 훨씬 세련되었네.,"it’s much more sophisticated than the haylon castle, which looked like a demon king’s castle.","it’s much more sophisticated than the haylon castle, which looked like a demon king’s castle.",it’s a whole lot nicer than the ghastly heylon castle.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"외벽이나 훈련장도 잘 관리되었고,","the outer walls and training grounds are well-maintained,","the outer walls and the training grounds are well-maintained,",the exterior and training grounds are well-maintained.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
정원에는 계절에 맞는 꽃이 피어있어.,and the flowers in the garden are in full bloom.,and the flowers in the garden are in full bloom.,the garden has seasonal flowers in bloom.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
외관만 봤을 땐 잘 관리되고 있는 것 같아….,it looks like it’s being managed well...,"just from the outside, it looks like it’s being taken care of well...","from the outside, the place looks pristine.","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
마음 같아선 정원사를 칭찬해 주고 싶을 정도인데…,"I’d like to compliment the gardener,","I want to compliment the gardener,","I almost want to compliment the gardeners for all their fine work,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
그 사람들이 보기엔 난 윗선에서 내려온 감시자겠지.,but I’m sure they’ll see me as a spy from above.,but they’ll probably see me as a supervisor sent from above.,but they’ll probably think I was sent by abel to inspect them.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
그 무서운 아벨 공작의 부하(?),a subordinate of the scary duke abel.,a subordinate of the scary duke abel.,the underling(?) of abel the frightful duke,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
사용인들에게 별로 환영받지는 못하겠어.,I’m sure the servants won’t be happy to see me.,I probably won’t be welcomed by the servants.,I don’t think the servants will take to me kindly.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"나도 불편한 장소에 오래 있을 생각은 없으니,","I don’t want to stay in an uncomfortable place for long,","I don’t plan on staying in an uncomfortable place for long,","and I don’t want to stay too long at a place where I feel uncomfortable,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
빨리 끝내고 가지 뭐.,so I’ll just get this over with and leave.,so I’ll just finish quickly and leave.,so I better make this quick.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"문지기한테 용건은 말했으니까,","I told the gatekeeper why I’m here,","I told the gatekeeper what I was here for,",I’ve told the doorman the purpose of my visit.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
안에까지 이야기가 전달되었겠지?,so I’m sure the message has been delivered.,so the message should have been passed on.,so the housekeeper is probably aware of my presence.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"어서 오세요,","welcome,","welcome,","welcome,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
피오나 아가씨.,lady fiona.,lady fiona.,lady fiona.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
저택의 관리자인 셀린이라 합니다.,"I’m celine, the manager of the manor.","I’m celine, the caretaker of the manor.","I’m celine, the housekeeper.","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
공작님께 이야기는 많이 들었습니다.,I’ve heard a lot about you from his grace.,I’ve heard a lot about you from his grace.,the duke has told me a lot about you.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"자, 피오나 아가씨.","now, lady fiona.","now, lady fiona.","come in,  lady fiona.","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
헤일론 저택에 오신 것을 진심으로 환영합니다.,welcome to the haylon manor.,welcome to the haylon manor.,"we sincerely welcome you to the heylon estate,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"피오나 아가씨,","lady fiona,","lady fiona,","welcome,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
어서 오세요!,welcome!,welcome!,lady fiona!,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"이,",w-what...,w...,wh-,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
이게 뭐지?!,...is this?!,what is this?!,what is all this?!,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
보통 귀족가라도 이렇게 성대하게 환영해주진 않는데.,even noble families don’t give such a grand welcome.,even noble families don’t give this grand of a welcome.,even nobles aren’t given this grand of a welcome.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
오시느라 피곤하시죠?,you must be tired from your journey.,you must be tired from your journey.,you must be tired from your travels.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
방을 준비해두었습니다.,we’ve prepared a room for you.,we’ve prepared a room for you.,we have prepared your room.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
원하시는 식사가 있다면 얼마든지 말씀해 주세요.,please let us know if there’s anything you’d like to eat.,please let us know if there’s anything you’d like to eat.,let us know if there’s anything you’d like to eat.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
전부 맛있어.,everything is delicious.,everything is so delicious.,it’s so good.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
역시 인간이란 먹기 위해 사는 게 틀림없어.,humans must live to eat.,people must live to eat.,we humans surely live to eat!,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
내가 좋아하는 음식이 뭔지 어떻게 안 걸까?,how did they know what I like to eat?,how did they know what I like to eat?,I wonder how they knew what food I like.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"아니지, 그보다도…","no, more importantly,","no, more importantly,","wait,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
나에겐 여기에 온 목적이 있었어.,I have a purpose for being here.,I came here with a purpose.,I came here for a reason.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
셀린.,celine.,celine.,"celine,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
저는 아벨의 명에 따라 이 저택을 둘러보러 왔는데요.,I’m here to look around the manor on duke abel’s orders.,I came here under abel’s orders to look around the manor.,I was ordered by abel to take  a look around the estate.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
물론 준비해 두었답니다.,of course. we’ve prepared everything for you.,"of course, we’ve prepared for that.","yes, everything is ready.","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
식사 후 바로 안내해 드릴게요.,I’ll show you around after you finish eating.,I’ll show you around after your meal.,I’ll escort you after your meal.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
―해서 여기까지 저택의 주요 장소는 안내를 마쳤습니다.,that concludes the tour of the main areas of the manor.,that concludes the tour of the main areas of the manor.,so that’s all for the main areas of the estate.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
이제는…,now...,now...,now…,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"아,","oh,","oh,","oh,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
저택의 장부라도 확인해 보시겠어요?,would you like to check the ledger?,would you like to see the ledger of the manor?,would you like to see the estate’s expenses?,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
고마워요.,thank you.,thank you.,thank you.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
두꺼워.,it’s thick.,it’s thick.,it’s thick.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
더 있으니 가져다 드릴게요.,"there’s more, so I’ll bring them to you.","there’s more, so I’ll bring them to you.",there’s more. I’ll bring them to you.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
일단 태도는 무척 호의적인데….,"her attitude is very friendly,","her attitude is very friendly,","they’re incredibly forthcoming,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
사람을 겉만 보고 판단할 수는 없어.,but I can’t judge a person by their appearance.,but I can’t judge a person by their appearance.,but it’s hard to tell by appearances alone.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"…라는 생각에 꼼꼼하게 훑어보고 있는데,","that’s what I thought, so I looked through the ledger carefully,","that’s what I thought, so I’m looking through the ledgers carefully,","I’ve been combing through the ledgers,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
이중장부의 낌새는 없네…,but there’s no sign of a double ledger.,but I don’t see any signs of double bookkeeping...,"they don’t seem to be keeping a fake one around,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
아직은.,not yet.,not yet.,at least for now.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"가장 쉽게 일어날 수 있는 일이 바로 횡령이다 보니,","embezzlement is the easiest thing to do,","embezzlement is the easiest thing to do,","embezzlement is common in cases like this,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
대충 넘어갈 수도 없는 노릇인데…,so I can’t just overlook it.,so I can’t just skim through them...,"so I have to be extra careful,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"장부가 너무 세세히, 많이 적혀있다구!",but there’s too much detail in the ledger!,but there are too many details written in the ledgers!,but there’s so much written in the ledger and with such detail!,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
전부 보는 데만 몇 달이 걸릴지도 몰라!,it might take me months to go through all of it!,it might take me months to go through all of them!,it could take months for me to look through everything!,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"…혹시 아벨,","abel,",could it be that abel...,did abel send me here…,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
장부 보기 싫어서 날 보낸 거 아냐?!?,did you send me here because you didn’t want to look at the ledger?!,...sent me here because he didn’t want to look at the ledgers?!,…because he didn’t want to check the ledgers himself?,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"녀석, 한동안은 발이 묶일 거다.",she’ll be stuck there for a while.,she’ll be stuck there for a while.,she’ll be tied down for a while.,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
"이렇게 된 거,","if that’s the case,","well, in that case,","fine,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
빠르게 해치운다!!,I’ll just get it over with quickly!!,I’ll just get it over with quickly!!,let’s get this over with!,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
라고,that’s...,that’s...,"at least,","남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
생각했는데…,...what I thought...,...what I thought.,that’s what I thought…,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
왜 이렇게 된 거지?!,what happened?!,how did this happen?!,how did things end up like this?!,"남의 속도 모르고 : without understanding others' feelings
발이 묶일 거다 : be stuck (unable to leave)"
