hangle,first_translate,idiom_translate,label,idiom
시그렌은 남자 주인공답게 출생의 비밀을 가지고 있다.,"as the male protagonist, siegren has a secret about his birth.","like most male leads, siegren has a secret about his birth.","like most male protagonists, siegren had a secret surrounding his birth.","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
그는 내가 현재 있는 제국의 황자다.,he’s the prince of the empire I’m currently in.,he’s the prince of the empire I’m in right now.,he was actually an imperial prince.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"정확히는, 공표되지 않은 사생아.","to be exact, he’s an illegitimate child who hasn’t been announced to the public.","to be exact, he’s an illegitimate child who hasn’t been announced to the public.","to be exact, he was the illegitimate child of the emperor.","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
시그렌은 힘없는 평민 출신의 어머니에게서 태어났다.,siegren was born to a powerless commoner.,siegren was born to a powerless commoner.,siegren’s mother was a powerless commoner.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
그를 눈엣가시처럼 여겨 죽이고 싶어 하는 자들은 많았다.,there were many people who wanted to kill him.,there were many people who wanted to kill him because they saw him as a thorn in their side.,there were many people who thought of him as a thorn in their side and wanted him dead.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
시그렌은 어릴 적부터 늘 목숨을 위협받으며 살아왔다.,he’s lived under the threat of death since he was young.,he lived under the threat of death from a young age.,siegren feared for his life ever since he was a child.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
시그렌은 북부의 헤일론으로 도망친다.,"siegren runs away to the north, to the hallon territory.","siegren runs away to the north, to the hallon territory.",siegren then fled north to heylon.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
제국의 맨 끝이라 목숨을 노리는 자들의 영향력이 미치지 않았기 때문이다.,"it’s at the very edge of the empire, so the people who want to kill him can’t reach him there.","it’s the farthest place from the empire, so the people who wanted to kill him couldn’t reach him there.","it was located at the far end of the empire, so he thought his pursuers wouldn’t be able to find him there.","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"그 후 아벨이 시그렌이 가진 검의 재능을 알아보고,","after that, abel recognizes siegren’s talent with the sword...","after that, abel discovers siegren’s talent for swordsmanship...","there, he met abel, who recognized siegren’s talent for swordsmanship...","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
그를 제자로 두며 가르치게 된다.,...and takes him in as his student.,...and takes him in as his student.,…and became his mentor.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
여기까지가 시그렌의 유년시절 이야기.,that’s the story of siegren’s childhood.,that’s the story of siegren’s childhood.,that was the tale of siegren’s childhood.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
본편에서도 여주인공에게 짧게 말해 준 게 끝이었다.,"in the main story, that’s all he tells the female protagonist.",he only told the female lead a short version of it in the main story.,"it was only briefly mentioned to the female protagonist during the story,","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
인물의 과거는 그저 성격을 나타내 줄 ‘설정’에 불과하니까.,the past of a character is just a setting to show their personality.,a character’s past is just a “setting” to show their personality.,as it was just there for character development.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
게다가 이건 판타지에서는 흔해빠진 설정이야.,"plus, it’s a common setting in fantasy stories.","plus, it’s a common setting in fantasy stories.","the “main character with a sad childhood” is a pretty common trope in fantasy novels, after  all.","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
하지만…,but...,"however,","however,","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
이 모든 일을 이 애가 실제로 겪었다고 생각하니까….,thinking about how this boy actually went through all of that...,thinking about how this kid actually went through all of that...,"if I think about how this kid actually experienced those events, it makes me feel...","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
고생이 많았구나.,he must have had a hard time.,he must have had a hard time.,it must have been so hard on you.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
내가 많이 미안해.,I’m really sorry.,I’m so sorry.,I’m really... sorry.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
때가 되면 이곳을 떠날 예정이었지만…,"I was planning to leave this place when the time came,","I was planning to leave this place when the time came,","I was planning to leave this place when the time comes,","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
그래도 반성의 의미를 담아 여기 있을 동안은 얘한테 잘해줘야겠다.,"but I should be nice to him while I’m here, as a way of reflecting on my actions.",but I should be nice to him while I’m here to make up for what I did.,"but I should be nice to siegren while I’m here,  as my way of atonement.","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
게다가 시그렌은 나중에 날 죽일 예정이잖아?,"plus, siegren is going to kill me later on.","plus, siegren is going to kill me later.","plus, if he’s gonna kill me at the end of the story,","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
혹시 모르니까 친하게 지낼 필요가 있어!,"I should be nice to him, just in case!",I should be nice to him just in case!,"I should befriend him, just in case!","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"이 누나가 진짜 성심성의껏 돌볼 테니,","I’ll take good care of you,","I’ll take good care of you,","I’ll do my  very best to take care of you,","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"나중에 커서 잘해… 아니, 살려줘라.","so be nice to me-- I mean, spare me later.","so be nice to me-- I mean, spare me when you grow up.",so be nice to me when you grow up. please don’t chop my head off!,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
시그렌 신경 쓴다고 제대로 못 잤더니 너무 졸려…,I’m so sleepy. I couldn’t sleep because I was worried about siegren.,I’m so sleepy because I couldn’t get any shut-eye while taking care of siegren.,I’ve been up all night looking after him. I’m so tired...,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
잠깐만 눈 좀 붙일까….,maybe I’ll take a short nap...,I should take a nap...,I’ll just take a quick nap…,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
뒷일은 시그렌이 정신을 차리면 생각해 보자….,I’ll think about what to do after siegren wakes up...,I’ll think about what to do after siegren wakes up...,…and decide what to do next when siegren wakes up.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
헛.,huh?,huh?,ah!,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
얼마나 잔 거지?,how long did I sleep?,how long did I sleep?,how long was I asleep?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
응?,huh?,huh?,huh?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
웬 시선이…,I feel someone watching me...,I feel someone staring at me...,I feel like I’m being watched…,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
아.,oh.,oh.,oh.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
깨어났네?!,he’s awake!,he’s awake!,he’s awake!,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"잘, 잘 잤니?",d-did you sleep well?,d-did you sleep well?,d-did you sleep well?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
만나서 반가워!,nice to meet you!,nice to meet you!,nice to meet you!,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
와아.,wow.,wow.,wow.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
제대로 눈을 뜨니까 확실히 잘생겼네.,"now that he’s awake, I can see that he’s really handsome.",he’s really handsome now that he’s awake.,he’s so much more handsome with his eyes wide open.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
그런데 어려서 그런지 날 선 고양이 같아.,but he looks like a wary cat.,but he looks like a wary cat because he’s still young.,but he also looks like a wary kitten.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
구해줘서 고마워.,thank you for saving me.,thank you for saving me.,thank you for saving me.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
주인공이니까 뭔가 여유로울 줄 알았는데.,I thought he’d be more relaxed since he’s the male protagonist.,I thought he’d be more relaxed since he’s the main character.,"as the male protagonist, I thought he’d be more at ease.","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
…여긴 어디야?,where am I?,where am I?,where am I?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
헤일론 성이야.,you’re in castle hallon.,you’re at castle hallon.,you’re in heylon castle.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
넌 누군데?,who are you?,who are you?,who are you?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
내 이름은 피오나. 너는?,my name is fiona. what’s yours?,my name is fiona. what’s yours?,my name is fiona. what’s your name?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"시, 그렌.",s-siegren.,s-siegren.,s-siegren.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
…난 어떻게 살아있는 거지?,how am I alive?,how am I alive?,how... am I still alive?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
날 안고 구른 게 생각나지 않나?,don’t you remember rolling down the hill while holding me?,don’t you remember rolling on the ground while holding me?,doesn’t he remember dodging that monster with me in his arms?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"무의식중에 사람을 돕다니, 과연 남자 주인공.",he helped someone even while he was unconscious. he’s definitely the male protagonist.,he helped someone even when he was unconscious. he’s definitely the male lead.,"oh, he saved me instinctively, huh? as expected of the male  lead!","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
내가 데려와서 의원에게 치료해달라고 했어.,I brought you here and asked a doctor to treat you.,I brought you here and asked the doctor to treat you.,I called for a physician and had you treated.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
뭐?,what?,what?,what?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"그렇게 이상하단 표정 지어도,","you can look at me like that all you want,","you can look at me like that all you want,","you can look surprised all you want,","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
난 네 몸 상태가 더 신경 쓰인단다.,but I’m more worried about your condition.,but I’m more worried about your condition.,but I’m more worried about your health.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
"말이 남자 주인공이지, 아직 어린애다.","he may be the male protagonist, but he’s still a kid.","he may be the male lead, but he’s still a kid.","he may be the male protagonist, but he’s still a child.","눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
막연한 상상과 당장 눈앞의 현실의 차이는 엄청났다.,there’s a big difference between my imagination and reality.,there’s a huge difference between my imagination and the reality in front of me.,my fantasy of  him turned out to be drastically different from reality.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
시그렌이 다친 모습을 보니 죄책감이 장난이 아니다.,I feel really guilty seeing siegren hurt like this.,I feel overwhelming guilt seeing siegren hurt like this.,I feel incredibly guilty seeing siegren hurt like this.,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
난 왜 남주 과거를 불행하다고 설정해서….,why did I have to make his past so tragic?,why did I make the male lead’s past so tragic...?,why did I have to give the male protagonist such a miserable backstory?,"눈엣가시 : thorn in one's side
눈 좀 붙이다 : get some shut-eye
죄책감이 장난이 아니다 : feel overwhelming guilt"
