hangle,first_translate,idiom_translate,label,idiom
그 다음이 바로,...the next part...,"...after that,",that will be followed…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
여주인공 유니스의 등장 차례!,...is when the female protagonist eunice appears!,the female lead eunice will appear!,"…by the introduction of the heroine, eunice!","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
어떤 느낌일까?,I wonder what she’ll be like.,I wonder what she’ll be like.,I wonder what she’ll be like.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
솔직히 한 번 보고 싶어.,"honestly, I want to see her.","honestly, I want to see her.",I can’t wait to see her.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
자꾸 나에게 의지하는 시그렌 때문에,I’m a bit worried about how the story will go...,I’m a bit worried about the future...,"siegren has been very attached to me,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
앞으로의 전개가 심히 염려스럽긴 하지만.,...since siegren keeps relying on me.,...because siegren keeps depending on me.,so I’m a bit anxious about how it might play out…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"시그렌도 시그렌이긴 한데,","siegren is siegren,","siegren is siegren,","it’s one thing to worry about siegren,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
그보다도 지금은…,but right now...,but for now...,but there’s something even more pressing.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
마약 사업에 손을 댔다는 그린 가의 약점을,I need to think about how to use house green’s weakness...,I should think about how to use the fact...,I need to figure out a way to use the green family’s involvement…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
어떻게 써먹을지 생각해볼까.,...of being involved in the drug business.,...that house green is involved in the drug business.,…in the drug business to my advantage.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
그린 가문은 마약으로 많은 재산을 쌓았다.,house green made a fortune by selling drugs.,house green made a fortune through drugs.,the green family amassed a lot of wealth in the drug trade.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"그리고,","and of course,",and...,"also,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
당연히 제국에서 마약과 관련된 건 모두 불법이다.,anything related to drugs is illegal in the empire.,...anything related to drugs is illegal in the empire.,anything related to narcotics is illegal in the empire.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"만약 이 일에 관여할 경우,","if they’re caught,","if someone is involved in the drug business,",anyone who is caught dealing drugs…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"불법적으로 쌓은 재산은 국가에 몰수되며,","their illegally obtained wealth will be confiscated by the state,","their illegally obtained wealth will be confiscated by the state,","…will have their drug profits confiscated,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"관련자는 물론,","and not only the people involved,","and not only the person involved,",and the perpetrators…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
같은 가문 사람도 처벌을 받는다.,but also the members of the family will be punished.,but also their family will be punished.,…as well as their family members are prosecuted.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"그런데,",but...,but...,"however,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
젠과 백작 부인은,...it seems like zen and the countess...,...it seems like zen and the countess...,it seems that  zen and the countess…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
제 가문이 마약에 손댄 것에 대해 모르는 듯하다.,...don’t know that their family is involved in the drug business.,...don’t know that their family is involved in the drug business.,...have no idea that the family is involved in the drug trade.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
흐음…,hm...,hm...,hmm…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
어쩌지?,what should I do?,what should I do?,what should I do?,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
우선,"first,","first,","first,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
좀 더 궁지에 몰린 쪽을 뒤흔들어 볼까?,should I shake up the one who’s more desperate?,I should shake up the person who’s in a tight spot.,I’ll rough up the one person who’s already cornered.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
…허어?,huh?,huh...?,huh?,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"피오나,","fiona,","fiona,","fiona,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
무슨 일로 온 거지?,why are you here?,why are you here?,what are you doing here?,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"작은오빠,","uncle,","zen,","my dear brother, zen...","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
가문의 후계자 문제에 대해 드릴 말씀이 있어요.,I have something to say about the successor of the family.,I have something to say about the successor of the family.,I have something to tell you regarding the family’s succession.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
넌 거기에 참견할 권한이 없을 텐데.,you don’t have the right to meddle in that.,you don’t have the right to meddle in that.,I don’t think you have the right to an opinion on that.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
오빠.,"zen,",zen.,"zen,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
전 오빠가 백작 직위를 물려받으면 좋겠어요.,I want you to inherit the title of count.,I want you to inherit the title of count.,I want you to inherit the seat of the count.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
그린 가문은 마법사 가문이에요.,house green is a family of mages.,house green is a family of mages.,house green is a family of mages.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
가장 훌륭한 마법사가 작위를 가지는 게 좋다고 생각해요.,I think the most talented mage should inherit the title.,I think the best mage should have the title.,I think the best should be the one to become the next count.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
그런데,but...,but...,"but the thing is,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
카인델 오빠는 장남이라는 이유로 후계자 자리를 꿰차고 있죠…,...caindel is taking the position of successor just because he’s the eldest son.,...caindel is the successor just because he’s the eldest son.,caindel is next in line for succession solely because he is the eldest.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"사실, 이 젠에게도 문제가 있다.","actually, there’s a problem with zen too.","actually, there’s a problem with zen too.","actually, zen also has a problem.","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
아벨의 말에 따르면,"according to abel,","according to abel,","according to abel,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
젠은 도박 빚을 졌다.,zen has a gambling debt.,zen is in debt due to gambling.,zen is knee deep…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
그것도 꽤 크게.,and it’s a pretty big one.,and it’s a large amount.,…in debt due to gambling.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
그러니 젠은,so zen...,so zen...,"therefore, zen would try to use…","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
가문의 재산을 물려받아 빚을 갚으려 할 것이다.,...will try to inherit the family’s wealth to pay off his debt.,...will try to inherit the family’s wealth to pay off his debt.,…the family wealth to pay back his debt.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"사실 그 빚은 아벨이 이미 예전에 매입했고,","actually, abel already bought that debt a long time ago,","actually, abel already bought that debt a long time ago,","however, abel had already paid the debt…","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"헤일론을 떠나기 전, 내게 처리할 권한을 넘겨준 상태이지만.","and before he left, he gave me the right to handle it.",and he gave me the right to handle it before I left house hylon.,…and gave me the right of disposition before I left heylon.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
그건 아직 비밀.,but that’s a secret for now.,but that’s a secret for now.,but that’s a secret.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
"자, 오빠.","so, zen.","so, zen.","you agree with me,","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
오빠도 제 말에 동의하시죠?,"you agree with me, right?","you agree with me, right?","don’t you, zen?","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
…그래.,yeah...,yes...,yes…,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
네 말이 전부 맞아.,you’re right about everything.,you’re right.,everything you’re saying is right.,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
재능이 없는 형님이 가문을 이어받는 건 말도 안 되는 일이지!,it’s ridiculous for someone without talent to inherit the family!,it doesn’t make sense for someone without talent to inherit the family!,we can’t  have someone  as incompetent as caindel take on the family name!,"손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
하지만 당장에 문제가 많아.,but there are a lot of problems right now.,but there are many problems right now.,"however, that’s not going to be easy.","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
넌 잘 모르겠지만 형님은 오래 후계자였고…,"you might not know, but caindel has been the successor for a long time...","you don’t know, but caindel has been the successor for a long time...","you wouldn’t know this, but he’s been the successor for a very long time.","손을 대다 : Get involved in (something bad)
궁지에 몰리다 : Be cornered / Be in a tight spot
손가락질받다 : Be criticized / Be looked down on
폐를 끼치다 : Be a burden / Cause trouble
눈덩이처럼 번지다 : Snowball / Spread rapidly
마지막 블록을 빼다 : Pull the final block (to collapse everything)"
