hangle,first_translate,idiom_translate,label,idiom
그러실 수밖에 없겠죠…,I understand why you feel that way...,I’m sure you’re not...,that can be expected...,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
피오나 영애.,lady fiona.,lady fiona.,"lady fiona,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
상대를 나락에 빠뜨리려면 어떻게 해야 할까요?,how can I ruin someone’s life?,how do you bring someone to ruin?,do you know a good way to bring ruin upon my enemy?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"누, 누구를요?",w-whose life?,w-who?,wh-who might your enemy be?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
누구인지야 뻔하죠.,"it’s obvious, isn’t it?",who else?,isn't it obvious?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
깜짝 놀래라.,she scared me.,"oh, that scared me.",I almost had a heart attack.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
원작대로 유니스를 괴롭히려는 줄.,I thought she was going to bully eunice like in the original story.,I thought she was going to bully eunice like in the original story.,I thought she was trying to scheme against eunice like in the original novel.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"하지만 상대가 유니스가 아니라 황태자라면,","but if she’s talking about the crown prince,","but if her target is the crown prince,",but if her enemy is the crown prince and not eunice...,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"그, 있기는 해요.",there is a way.,I-I do know...,"well, I do know one way...","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
황태자 전하를 나락으로 떨어트릴 방법.,there is a way to ruin the crown prince’s life.,...how to bring the crown prince to ruin.,...to ruin the crown prince.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
불법 투기장 사건.,the illegal arena incident.,the illegal arena incident.,the illegal fighting ring...,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
원작에선 시그렌과 유니스가 해결하는 사건이다.,"in the original story, siegren and eunice solve the case.","in the original story, siegren and eunice solve the incident.",...is a case that was solved by eunice and siegren in the original novel.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"원래대로라면 두 사람이 조사 끝에 투기장을 발견하게 되고,","they find the arena after investigating the case,","they find the arena after investigating,","after a series of investigations, they discover the fighting ring,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
사건을 호쾌하게 해결해서 명성을 높여야 한다.,and they become famous after solving it.,and they gain fame by solving the incident.,and they make a name for themselves by solving the case smoothly.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
하지만 급한 건 황태자를 제지하는 일이니,"but right now, I need to stop the crown prince.","but right now, stopping the crown prince is more important,","but since we need to stop the crown prince first and foremost,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
중간 과정은 생략하고 내가 나서야겠어.,I’ll have to skip the process and do it myself.,so I’ll have to skip the process and do it myself.,I'll have to take action and skip the middle part.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
마물을 생포를 의뢰한 사람들은 투기장의 운영자였을 거야.,the people who requested the capture of the demons must have been the owners of the arena.,the people who requested the capture of the monsters must have been the arena’s operators.,the people who requested the capture of live demonic beasts are probably the ones running the ring.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
마물끼리 싸움을 붙이고 돈내기를 한단 말이야?,they’re making demons fight each other and betting money on them?,they’re making monsters fight each other and betting on them?,they’re betting on fights between demonic beasts?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"맞아, 경마장이랑 비슷하지.","yes, it’s similar to a horse race.","yes, it’s similar to a horse race.","yes, like betting at a horse track.","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
멍청한 짓이야.,how stupid.,how foolish.,how foolish.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그 운영자들이 언제까지 마물을 잘 관리할 수 있을지도 의문이군.,I wonder how long the owners will be able to control the demons.,I wonder how long those operators will be able to control the monsters.,I highly doubt that they’ll be able to manage the beasts for long.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
동감이야.,I agree.,I agree.,I agree.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
투기장도 빨리 쓸어버려야 해.,we need to get rid of the arena as soon as possible.,we must get rid of the arena quickly.,we must close down the fighting ring as soon as possible.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"그런데, 피오나.","by the way, fiona.","but fiona,","but fiona,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
불법 투기장에 관한 건 어떻게 안 거야?,how did you know about the illegal arena?,how did you know about the illegal arena?,how did you find out about the illegal fighting ring?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그건,well...,well...,well...,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
으악.,ack.,ack.,aah.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
얼굴이 너무 가까워.,he’s too close.,he’s too close.,he's too close.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
우리 둘이 정보를 수집하는 경로는 꽤 겹친다고 생각하는데.,I think we have similar ways of gathering information.,I thought we had the same sources of information.,the information we've been gathering separately seems to have a lot of overlap.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
…지금 나 의심받는 거야?,are you suspecting me?,is he suspecting me?,are you suspecting me of something?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그럴 리가.,of course not.,of course not.,of course not.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
내가 널 어떻게 의심하겠어.,how could I suspect you?,how could I suspect you?,I could never suspect you of anything.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
가끔…,it’s just that...,it’s just that...,"but sometimes,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
넌 다른 사람보다 훨씬 더 많은 걸 파악할 때가 있으니까.,...sometimes you know more than other people.,...sometimes you know more than other people.,you have so much more information than anyone else.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"그, 그래.","oh, yes.",w-well...,"w-well,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
선견지명이라고 할까.,I guess I have foresight.,I guess I have foresight.,I guess you can call it foresight.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
맞아.,yes.,yes.,you're right.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
아벨도 네 그런 점을 높게 평가했으니까.,abel also thought highly of that.,abel also thought highly of that.,abel also holds your foresight in high regard.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
역시 좀 부자연스럽게 보였을까.,I must have seemed suspicious.,I guess I looked suspicious.,if it seems that unusual...,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
앞으로는 주의해야지.,I’ll have to be more careful.,I’ll have to be careful from now on.,...I'll have to be more careful from now on.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"원작을 아는 내게는 당연한 일이라도,","it’s obvious to me because I know the original story,","it’s obvious to me because I know the original story,","it comes naturally to me since I know the original story,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
다른 사람이 보기엔 그렇지 않을 수 있으니까.,but it might not be to other people.,but it might not be to other people.,but that's not what others might think.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
쓸데없는 걱정하지 마.,don’t worry about it.,don’t worry about it.,you don't need to worry about anything.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
네가 너는 내 편이라고 말해줬듯,"you said you’re on my side,","you said you were on my side,","just as you said, you're on my side,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
나도 네 편이야.,and I’m on your side too.,and I’m on your side too.,and I'm on your side too.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
무슨 일이 있더라도.,no matter what happens.,no matter what happens.,and that will never change.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그러니까 맘 놓고 본론을 말해.,so tell me what you want to say.,so just say what you want to say.,so stop dillydallying and get to the point.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
뭔가 하고 싶은 말이 있어서 서두가 길었던 거 아냐?,"you were trying to say something, right?","you were trying to say something, right?","you were getting ready to tell me something, weren't you?","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"아,","oh,","oh,","oh,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"어, 응.",yes.,yes.,right.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
실은 불법 투기장을 운영하는 자들을 잡음과 동시에,I want to catch the people running the illegal arena...,I want to catch the people running the illegal arena...,"to be honest, I don’t just want to capture the ones running the illegal fighting ring.","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
황태자의 평판도 바닥에 떨어뜨리고 싶어.,...and ruin the crown prince’s reputation at the same time.,...and ruin the crown prince’s reputation.,I also wanted to ruin the crown prince's reputation.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
아직 발그레한 얼굴로 잘도 저런 말을…,"her face is still red, but she’s saying that...","her face is still red, but she’s saying things like that...",look at her saying that with such rosy cheeks...,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"그러기 위해서 일단,","first,","first,","in order to do that,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
황태자가 불법 투기장에 출입하게 할 거야.,I’m going to make the crown prince go to the illegal arena.,I’m going to make the crown prince go to the illegal arena.,we'll need to have the crown prince enter the illegal fighting ring.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그게 가능한 일인가?,is that possible?,is that possible?,is that possible?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
사실 해봐야 아는 일이긴 해.,I’ll have to try and see.,I’ll have to try and see.,we won't know unless we try.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그래도 이쪽엔 강력한 조력자가 있어.,but I have a strong helper.,but I have a strong ally.,it’s a good thing we have a powerful ally on our side.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
조력자?,a helper?,an ally?,who?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"후후,","haha,","haha,","hehe,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그쯤이야 자신 있지.,I can do that.,I’m confident about that.,that’ll be a piece of cake.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
제국의 작은 태양을 뵙습니다.,"hello, your highness.","greetings, your highness.","hello, your highness, lesser sun of the empire.","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
인사는 됐어. 날이 좋으니 테라스로 와라.,you don’t have to greet me. come to the terrace. the weather is nice.,"that’s enough. it’s a nice day, so come to the terrace.","save the formalities. it's a nice day, so come to the terrace.","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
네에.,"yes, your highness.","yes, your highness.","yes, your highness.","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
요즘 꽤나 고분고분하단 말이야.,she’s been very obedient these days.,she’s been very obedient lately.,she's been very docile lately.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
역시 여태까지는 튕기는 거였어.,she was just playing hard to get.,she was just playing hard to get.,I knew she was just playing hard to get.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"태자 전하,","your highness,","your highness,","your highness,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그 소문 들으셨나요?,have you heard the rumor?,have you heard the rumor?,have you heard the rumors?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
무슨 소문?,what rumor?,what rumor?,what rumors?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
"글쎄, 수도 한가운데에 마물을 볼 수 있는 곳이 있다더군요.",they say there’s a place in the capital where you can see demons.,"apparently, there’s a place in the capital where you can see monsters.",they say there's a place where you can see demonic beasts right inside the capital.,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
마물 같은걸 볼 수 있게 해 놓은 곳이 있다고?,there’s a place where you can see demons?,there’s a place where you can see monsters?,there's a place where demonic beasts can be viewed by spectators?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
굳이?,why?,really?,for what reason?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
그런 걸 보러 가는 놈들이 있단 말인가.,are there people who want to see that?,are there people who would go to see that?,are you saying people actually want to see them?,"나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
어머.,oh my.,oh my.,"well,","나락에 빠뜨리다 : Bring someone to ruin
나락으로 떨어트리다 : Drag someone down to ruin
평판도 바닥에 떨어뜨리다 : Ruin someone's reputation
미끼를 물어라 : Take the bait
사교계의 꽃 : The star of the social scene"
