hangle,first_translate,idiom_translate,label,idiom
하지만 최근 어둠의 등장이 잦아져 다들 위기의식을 느낀 거겠지.,"but the darkness has been appearing more frequently, so people are feeling a sense of crisis.","however, the recent increase in darkness has made people feel a sense of crisis.",but people are feeling ill at ease because the darkness has been appearing more often lately.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
제인처럼 어둠이 기승을 부리는 이유가 궁금한 사람이 많을 거다.,there will be a lot of people like jane who are curious about why the darkness is becoming more powerful.,"many people, like jane, are probably curious about why the darkness is becoming more rampant.","like jane, I'm sure many people are wondering why the darkness has been so active lately.",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
사람들 중 일부는 이렇게 말하더군요.,some people say...,some people say...,some people have been saying...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
근래 어둠이 자주 나타나게 된 건,...that the darkness has been appearing more often...,...that the reason darkness has been appearing so often lately...,...that the darkness has been appearing more often...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
분명,...because...,...is because...,...because...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
신이 분노하였기 때문이라고.,...god is angry.,...god is angry.,...god is angry.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
듣자 하니 관련된 종교도 생겼다는 모양이에요.,I heard there’s a religion related to it.,I heard that a religion related to this has also emerged.,they say there's even a religion that has formed from this notion.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
종교까지요.,a religion?,a religion?,a religion?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
"성녀님, 여기가 마을 북부입니다.","saint fiona, this is the northern part of the village.","saint, this is the northern part of the village.","your holiness, we're  in the northern part of the village now.",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
숲과 마을… 어느 쪽을 먼저 정화하는 게 좋을까요?,"which would be better to purify first, the forest or the village?","which should we purify first, the forest or the village?","between the forest and the village, which should we purify first?",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
으음…,hm...,um...,um...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
역시 숲 쪽이 좋겠어요.,I think the forest would be better.,I think we should start with the forest.,I think we should work on the forest first.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
신의 분노…,god’s anger...,god’s anger...,did I write about...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
그리고 종교.,and a religion.,and a religion.,...god's wrath...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
이런 내용을 내가 썼던가.,did I write about this?,did I write about this?,...and religion?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
이 일들은,are these things...,are these events...,have these things...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
정말로 신이 화가 난 탓에 일어난 걸까?,...really happening because god is angry?,...really happening because god is angry?,...been happening because of the wrath of god?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
"아니,","no,","no,","no,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
애초에 신이란 건 있는지 없는지도 모르는걸.,I don’t even know if god exists.,I don’t even know if god exists in the first place.,god may not even exist to begin with.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
그럼,then...,then...,then...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
"…만약 신이 한 짓이 아니라면,","if god isn’t doing this,","if it’s not the work of god,","...if this isn't an act of god,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
인간의 짓일 수는 있는 걸까?,could it be the work of humans?,could it be the work of humans?,could this be the work of a human?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
너 말이다.,you.,you.,I'm onto you.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
"조사 끝나고 돌아올 때는 무언가 복잡한 얼굴이었다가,","you looked complicated after the investigation,","you had a complicated look on your face when you returned from the investigation,","you came back from the search looking like you had a lot on your mind,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
날 발견하고선 빤히 바라본 끝에,but you saw me and stared at me...,"but after you saw me and stared at me,",but then you saw me and stared for a while...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
지금의 그 히죽거리는 표정으로 변했는데.,...and then started smiling.,your expression changed to that smirk you have now.,...and suddenly broke out into a smile.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
대체 뭐냐?,what is it?,what’s going on?,what's that about?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
내가 웃고 있었어?,was I smiling?,was I smiling?,was I smiling?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
똥개 중에서 가장 잘생긴 똥개라고 생각하니 그만.,I just thought you were the most handsome mutt out of all the mutts.,I couldn’t help it when I thought of you as the best-looking among the mutts.,I couldn't help it because I thought you were the cutest mutt I'd ever seen.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
별거 아냐.,it’s nothing.,it’s nothing.,it's nothing.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
…내 얼굴에 뭐 묻었어?,is there something on my face?,is there something on my face?,do I have something on my face...?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
뭘 웃는 거야.,what are you smiling about?,what are you laughing at?,what's he laughing at?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
새삼 놀라워서.,I’m just amazed.,I’m just amazed.,I'm just surprised.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
"겨울의 수호자라길래, 처음에는 몸집이 태산만 한 사람일 거라 생각했거든…",I thought the protector of winter would be a huge person...,"when I first heard you were the protector of winter, I thought you’d be a giant...","when they said you're the winter guardian, I thought you'd be the size of a mountain...",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
평범한 사람이라 미안하네.,sorry I’m just a normal person.,"sorry to disappoint you, but I’m just an ordinary person.","I'm sorry, but I'm just a normal girl.",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
평범하다니.,normal?,ordinary?,"on the contrary,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
너만큼 특이한 인간도 없을…,there’s no one as unique as you--,there’s no one as unique as you--,you're the farthest from normal I've ever seen...,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
아가씨.,my lady.,my lady.,"fiona,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
어둠이 같은 곳에 두 번 올 수도 있나?,can the darkness come to the same place twice?,can the darkness come to the same place twice?,is it possible for the darkness to come to the same place twice?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
"도, 도망쳐!",r-run!,r-run!,r-run!,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
어둠이 오고 있어!,the darkness is coming!,the darkness is coming!,the darkness is coming!,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
짐 챙길 시간 없어!,there’s no time to pack!,there’s no time to pack!,there's no time to pack your things!,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
말을 타고 최대한 빨리 움직여!,get on your horses and move as fast as you can!,get on your horses and move as quickly as possible!,find a horse and ride away as fast as you can!,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
엑스트라 기사들은 비전투 인원에게 최대한 붙는다!,"knights, stay with the non-combatants!","knights, stay close to the non-combat personnel!","soldiers and knights, try to stay as close to civilians as possible!",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
예!,yes!,"yes, sir!","yes, ma'am!",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
어둠이 다가오는 속도가 너무 빨라.,the darkness is coming too fast.,the darkness is approaching too quickly.,the darkness is approaching too fast.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
어쩌지…,what should I do?,what should I do?,what should I do...?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
이봐!,hey!,hey!,hey!,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
말을 가져왔다.,I brought your horse.,I brought your horse.,I brought you a horse.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
고마워!,thanks!,thank you!,thank you!,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
시그렌은?,where’s siegren?,where’s siegren?,what about siegren?,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
북부 쪽에서 피난을 돕고 있어.,he’s helping people evacuate in the north.,he’s helping with the evacuation in the north.,he's helping people escape in the north.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
혹시 만나게 되면 몸조심하라고 전해줘!,"if you see him, tell him to be careful!","if you see him, tell him to be careful!","if you see him, tell him to take care of himself!",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
잠깐.,wait.,wait.,wait.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
여기 남을 생각은 아니겠지.,"you’re not thinking of staying here, are you?","you’re not thinking of staying here, are you?","you're not thinking of staying behind, are you?",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
아가씨도 바로 숲으로 대피하도록 해.,you should evacuate to the forest too.,"you should evacuate to the forest too, my lady.","you need to evacuate into the forest as fast as you can too, don’t you?",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
걱정은 됐어.,I’m worried.,don’t worry about me.,don't worry about me.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
권터야말로 돌아가!,"you should go back, gunter!","you should go back, gunter!","take cover, gunter!",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
남는 건 자살이나 마찬가지야.,staying here is suicide.,staying here is as good as suicide.,staying behind is suicide.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
정말 죽을 수도 있다.,you could really die.,you could really die.,you could seriously end up dead.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
"위험한 상황에서 윗대가리가 가장 먼저 내빼면,","if the leader runs away first in a dangerous situation,","if the leader is the first to run away in a dangerous situation,","if the one in command backs down in a dangerous situation,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
혼란은 더 커질 뿐이야.,it’ll only cause more chaos.,it will only cause more chaos.,it will only create more chaos.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
미안하군.,I’m sorry.,"I’m sorry,","I'm sorry,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
공작한테 부탁을 받은 게 있어서 말이다.,I made a promise to the duke.,but I made a promise to the duke.,but I was given orders by the duke.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
"“딸아이가 바보같이 죽음을 향해 뛰어든다면,","he said, “if my daughter runs toward death like a fool,","he said, “if my daughter foolishly runs toward death,","""if my daughter rushes to her death like a fool,""",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
어떤 수를 써서라도 구해 내라.”,save her no matter what.”,do whatever it takes to save her.”,"""you must do whatever it takes to save her.""",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
라더군.,that’s what he said.,so...,that’s what he said.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
공격할 거면 마음대로 해.,attack me if you want.,you can attack if you want.,"fight me if you must,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
이길 자신 있으니까.,I’m confident I’ll win.,I’m confident I can win.,but we  both know I'm gonna win.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
뭐,"well,","well,","well,",똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
너무 걱정하지 마.,don’t worry too much.,don’t worry too much.,don't worry about me too much.,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
사람들을 전부 데리고 무사히 돌아갈게!,I’ll bring everyone back safely!,I’ll bring everyone back safely!,I'll make sure everyone I find is safe and sound!,똥개 중에서 가장 잘생긴 똥개 : the best-looking among the mutts
