hangle,first_translate
본래는 헤일론 쪽이 아니라고 들었어요.,"apparently, you weren’t born into their family."
"제가 알기로는,","from what I know,"
사생아라던데.,you’re actually illegitimate.
"네, 맞는 말이에요.","yes, that’s correct."
전 사생아입니다.,I am indeed illegitimate.
정확히 알고 계시네요.,how surprising that you knew exactly where I came from.
웃어?,why is she smiling?
게다가 그 본가는…,and isn’t it also true that your original family...
네. 마약 사업 혐의로 재산을 몰수당했죠.,"yes, they lost everything after being accused of running illegal drug businesses."
제가 직접 고발한 일이고요.,"in fact, I reported them myself."
"세상에, 저라면 도저히 못할 거예요.","my goodness, I could never bring myself to do something like that."
무슨 이유에서든 가족을 자기 손으로 배신하는 건…,to betray one’s own family regardless of the circumstances...
짐승이나 할 짓이죠.,only beasts act like that.
"자, 잠깐만요!",j-just hold on now!
피오나 영애…,lady fiona...
"그래서,","so,"
하고 싶은 말이 뭔가요?,what point are you trying to make?
적당히 하라는 소리예요!,I just wanted to tell you not to cross any lines!
"운 좋게 양녀가 되었다고 해도,","even if you got lucky enough to become someone else’s adopted daughter,"
귀족 영애라면 정도를 지켜야죠.,a noblewoman still needs to maintain certain standards.
"…해서, …","therefore,"
영애도……,you need to learn--
시그렌.,siegren.
피오나 영애 왜 딴 곳을 보시죠.,"are you even listening to me, lady fiona?"
지금 제가 말하고 있는 게 안 보이나요?,or are you looking somewhere else?
아직 할 말이 더 있답니다.,I still have more things to say.
"영애,","for instance,"
남의 저택에서 신세를 지고 있는 와중에 전하께 꼬리를 치셨죠?,"while you stayed under another person’s roof, didn’t you try seducing his highness?"
제 하녀가 말해주었단 말이에요. 어젯밤에-,my maid told me last night--
잠깐.,excuse me.
"아덴 영애, 말이 심하세요!","lady aden, watch your mouth!"
심하긴 뭐가 심해요.,what part of what I said wasn’t true?
저는 그저 사실을 말하는 것뿐…,I merely stated facts...
"꺄,",oops!
꺄아아악!,aaahh!!
영애의 말은 다 맞아요.,everything you said is absolutely right.
"전 사생아고, 제가 태어난 가문도 직접 부수었죠.","I’m illegitimate, and I destroyed the household I was originally born into."
하지만 똑똑한 아덴 영애가 하나 파악하지 못한 게 있네요.,"but there’s one thing you failed to notice despite being smart, lady aden."
"저는 그 덕분에 권력과 힘,","as a result of doing so, I possess power and authority."
두 개 다 가지고 있답니다.,"as a result of doing so, I possess power and authority."
지금 이 자리에서 제가 영애의 머리카락을 불태워도,"right now, I can burn off every strand of hair on your head,"
아덴 자작님은 제 아버지께 항의서 몇 장 보내는 게 고작일 거란 뜻이죠.,and lord aden will only send a few letters protesting against my actions to my father.
망아지처럼 구는 것도 상대를 보면서 하세요.,"when acting like a foal, consider whom you’re dealing with first."
그러다 목 잘려요.,"otherwise, you might lose your neck someday."
"그리고,",and...
"화,",p-prince...
황자 전하….,prince bernhart...!
티파티가 꽤나 즐거워 보이는군.,"looks like you’re having quite a fun time at the tea party,"
헤더 아덴 영애.,lady heather aden.
"그, 그게…",th-that’s because...
어제 그런 일이 있었으니 고개를 못 들겠지.,"of course, you wouldn’t dare look up after what happened yesterday."
마지막으로 충고 하나 할게요.,let me give you one final piece of advice before leaving.
남의 남자 탐내지 마세요.,stop coveting other women’s men.
이건 지금 내 거거든.,"after all, he belongs to me now."
