hangle,first_translate
그러니 슬슬 다른 일을 맡기는 것도 나쁘지 않겠지.,"and since we have come to that decision, why don’t we give you some new tasks to do?"
네 ! !,okay!!
쫓겨날 걱정은 안 해도 되겠어!,then I guess I won’t get kicked out after all!
그러고 보면 아벨은 안 그래도 황실을 적대했던 기억인데…,"now that I think about it, abel has always had bad memories of the imperial family..."
그런 황실에서 지원으로 보낸 기묘한 여자애가,"if they sent him a strange little girl who acts way beyond her years,"
나이에 맞지 않게 행동하면 의심을 할 수밖에 없었겠지.,it makes sense that he’d suspect something.
요즘 제4 성벽의 영지민에게서 탄원서가 올라온다.,"recently, complaints have been filed by residents living near the fourth wall."
"용병들이 폭력을 행사하고, 아녀자를 희롱한다는군.","apparently, the mercenaries stationed there have been using violence against them and harassing their womenfolk."
감히 내가 수호하는 땅에서 내 영주민들을 건드리다니…,how dare those bastards touch people under my protection within our territory...?
그 멍청한 용기만은 가상해.,"their bravery is admirable, though stupid."
살벌해….,scary...
"자, 읽어봐라.",read this.
네.,alright.
이건….,this is...
시그렌이 소속되었던 카를 용병단!,"karl’s mercenary group, where siegren worked before coming here!"
아벨이 내게 이 문제를 넘겨준 이유를 알 것 같다.,I think I understand why abel gave me this task.
어떡하냐…. 시그렌은 다 나아가는데,"damn it... siegren seems to be getting better day by day,"
말 안 해도 내 최근 고민을 눈치챈 모양이다.,"but apparently, abel noticed how worried I've been lately even when I didn't say anything."
피오나.,fiona.
네게 제4 성벽의 병사를 처리할 권한을 임시로 수여하마.,"from today onward, I grant you temporary authority to deal with the soldiers at the fourth wall."
그 건방진 놈들에게 대가를 치르게 해 주어라.,make those arrogant fools pay for everything they did.
"나의 자랑스러운 헤일론은 은혜는 열 배로, 원수 역시 열 배로 갚지.","my proud hailon repays kindness tenfold, but grudges twice that amount."
참 지방색 뚜렷한 곳이야.,it looks very rural around here.
어차피 네가 신경 쓰던 그 꼬맹이.,"you were worrying about that kid anyway, weren’t you?"
시그렌이에요….,siegren...
"그래, 그 녀석.","right, him."
어차피 그 애송이를 4 성벽까지 배웅할 거지?,aren’t you planning to escort him back home once he recovers completely?
겸사겸사 이 일도 처리하고 와라.,take care of this while you’re at it then.
네에.,"yes, sir."
확실히 처리하고 오겠습니다.,I’ll handle things properly.
우와….,wow...
눈 엄청 쌓였다.,a lot of snow fell last night.
어! 누가 눈사람을 만들어 놨어!,ooh! look at that snowman!
우리도 이따 만들까?,do you want us to build one too later?
참나.,goodness.
그런걸 뭐 하러 만들어.,why waste your energy doing that?
넌 왜 이렇게 무뚝뚝해?,what made you become so serious?
눈을 보며 즐거워하는 아이 같은 면모를 좀 보여 봐.,can’t you show me your childlike side every once in a while?
너처럼 속도 없이 헤헤거리는 것보단 낫지.,it'd suit you better than acting emotionless all the time.
"맙소사,","dear lord,"
아직도 내가 전장에 나간다는 걸 미리 안 말해줘서 삐져 있구나?,he still hasn’t forgiven me yet because I didn’t tell him beforehand that I was heading into battle.
삐져 있어? 대체 누가?,who isn’t forgiving whom again?
시그렌… 자꾸 틱틱거리기만 하고….,"stop nagging me, siegren..."
이따가 네가 시간이 나면 같이 만들어 줄게.,let’s build one together if you have time later.
어차피 너 공작이 시킨 일 먼저 끝내야 하잖아.,"anyway, shouldn’t you finish duke abel’s request first?"
좋아! 약속이야.,okay! promise?
공작님이 시킨 일 빨리 끝나면 같이 놀자.,I'll play with you once I complete my mission.
나 같은 놈이랑 노는 게 뭐가 재미있다고.,there’s nothing fun about playing with someone like me.
난 또래 여자애들이 재밌어할 법한 건 모른단 말야.,I don’t know what girls my age enjoy these days either.
너한테 건넬 상냥한 말 한마디조차 떠오르지 않는다고.,I wouldn’t even know what words to use to comfort you.
그리고 난 아직도….,"not to mention,"
저 녀석이 마법사란 게 믿기지 않아.,I still find it hard to believe she’s a magician.
싸우는 걸 못 봐서 그런가.,is it because I haven’t seen her fight yet?
그도 그럴게,maybe it’s because...
저렇게 동화 속에 나오는 겨울 요정같이 생겼는걸.,...she resembles a winter fairy straight out of a children’s storybook.
쌓인 눈처럼 하얀 은발에,"with silver hair white as freshly fallen snow,"
장미처럼 붉은색 눈동자,"eyes red as roses,"
피부도 뺨 빼고는 희다 못해 창백하고,"and skin pale enough to rival alabaster except for her cheeks,"
…비현실적이야.,she feels almost unreal.
꼭 눈 위를 뛰어다니는,she reminds me of a rabbit hopping across the snowy fields.
흰 토끼 같아.,she reminds me of a rabbit hopping across the snowy fields.
"그런데,","still,"
이런 작은 애가 제일 위험한 제2 성벽을 방어하는 마법사라고?,"I can hardly imagine that tiny thing defending the second wall, the most dangerous place of all."
저런 애를 사지까지 내몰아버린 놈들한테 화가 나!,I hate whoever pushed her to risk her life like that!
그리고,"as for myself,"
서로 필요했을 뿐인 관곈데 왜 화가 나겠어?,I shouldn’t feel angry toward her since we needed each other.
그런 현실을 순순히 받아들이는 저 녀석에게도.,nor should I resent her for accepting reality as it is.
날 걱정할 시간에 본인 안위나 챙길 것이지.,"rather than worry about me, maybe she should focus on herself instead."
응?,huh?
피오나는 왜 나 따위를 걱정하는 걸까?,why does fiona bother caring about someone like me?
용병단의 고아 소년 따위를 챙겨 봤자인데.,I’m just another orphaned boy working for a bunch of mercenaries.
혹시 피오나는 내가 황가의 핏줄이라는 걸 알고 있는 걸까?,or could it be that she knows I belong to the royal bloodline?
"나를 죽이거나, 이용하기 위해서",is she approaching me strategically...
계획적으로 접근하고 있는 게 아닐까?,...so that she can kill me off or exploit me someday?
피오나를 믿고 싶지만,"I wish I could trust fiona,"
동시에 믿을 수 없다.,"but at the same time, I can’t bring myself to do so."
배신당하면 견딜 수 없을테니까….,I couldn’t bear it if she betrayed me...
시그렌.,siegren.
왜?,yeah?
용병들 사이에서 규율은 어떤 식으로 정해져?,how do mercenaries maintain order among themselves?
그러니까 그들을 통제하는 방법 말이야.,"in other words, how do you control them?"
단순해. 약육강식이야.,it’s simple. survival of the fittest.
"자신보다 강한 자에게는 비굴해지고,","when faced with stronger opponents, they grovel down."
약한 상대에게는 당당해져.,"on the contrary, they stand tall against weaker ones."
용병들을 통제하고 싶다면….,"if you want to discipline them,"
목숨이 간당간당한 위협을 보여주는 수밖에 없지.,showing them a threat close to death will suffice.
그렇구나.,I see.
전형적인 강약약강이다.,they follow typical bully logic.
역시 처벌은 좀 센 게 좋겠네.,I guess harsher punishment works best.
알겠어.,gotcha.
그 어떤 모자란 자도 단번에 알아들을 수 있도록!,I’ll teach them a lesson they’ll remember forever!
"고마워, 시그렌.","thanks, siegren."
도움이 됐어.,you helped me a lot.
