hangle,first_translate
"그놈이 어찌나 서두르는지, 죽는 줄 알았다.",the way he rushed after it made me worry about whether he would die trying.
그런데…,but anyway...
클로비스 후작은 얘한테 무슨 볼일인지 모르겠군.,I wonder what brings you to see ms. celine.
셀린 양과는 아주 중요한 이야기를 하는 중이었습니다.,I was having a very important conversation with her.
셀린이라고?,celine?
(의 눈빛),gaze
대충 맞춰주세요.,get the hint already.
그런가… 하지만 그 이야기는 나중으로 미뤄야겠군.,"alright... well, whatever it may be, it’ll have to wait till later."
안타깝게도 그러기는 힘들 것 같군요.,"unfortunately, I doubt that will be possible."
전 아직 셀린 양에게 마저 할 말이 남아 있거든요.,I still need to finish speaking with ms. celine first.
아… 저건 ‘너나 꺼져’ 란 뜻이잖아!,"th-that basically means ""get lost""!"
아벨에게 그런 말을?!,telling that to abel?!
실례지만 셀린 양과 공작님이 무슨 사이인지 물어도 괜찮을까요.,"pardon me, but might I ask what relationship you share with ms. celine?"
이건 ‘상관없으면 꺼지라고.’ 잖아!,"that means, “if you don’t care, go away!”"
"어쩌실 거예요, 공작님!","what are you going to do now, your grace?!"
전 상사와 부하라고 하면 공작님이 밀린다고요!,"even if I told you we were boss and subordinate, you wouldn’t stand down!"
클로비스 후작.,marquess clovis.
이 녀석은 사실-,"in fact,"
내 딸이다.,she’s my daughter.
네에에에?!,whaaat?!
이게 뭔소리야!!,what nonsense is this?!
공작께 따님이 있었습니까?,when did you ever have a daughter?
양녀거든.,she’s adopted.
방금 생겼다.,as of today.
셀린 양은 처음 듣는 이야기란 표정인데요.,but ms. celine looks confused herself.
얘도 방금 알았으니까.,"of course, since she found out just now."
억지 좀 그만 부려요!,enough with these lies!
"그러니 부녀간의 오붓한 시간을 위해 빨리 가주면 좋겠군,","now, please excuse yourselves so father and daughter can spend some quality time together,"
클로비스 후작.,marquess clovis.
좋습니다.,fine.
이만 물러나도록 하죠.,let us take our leave.
그런데 헤일론 공작님.,but your grace.
정말 왜 돌아온 겁니까?,why did you return?
겨울을 끝내러 왔다.,to end winter.
네?,excuse me?
재취업이요?!,end winter?!
제가요?!,me?!
저는 휴가가 아니라 퇴사한 건데요.,"I quit my job, not took a vacation."
그게 그거지.,it’s practically the same thing.
어떻게 그게 그거예요?!,practically the same thing?!
"그보다, 다음부터는 날파리가 꼬이면 무시하거라.","next time, ignore those pesky flies buzzing around you."
시그렌이 있었으면 꽤나 재밌어졌을걸.,it could've been fun had siegern been here.
날파리…?,pesky fly...?
…그거 혹시 클로비스 후작님을 말하는 거예요?,"by chance, are you referring to lord clovis?"
"으, 으아아악!!",arghhk!!!
저게 대체 뭐야?!,what in the world is that?!
마물인가?!,is it a monster?!
꺄아아악!!,kraaagh!!!
도망쳐!!,run!!!
모두 안전한 곳으로 대피하세요!,"everyone, evacuate immediately!"
사람들을 보호해야 해!,I must protect everyone!
아서라.,arthur.
공작님?,your grace?
마물이라고 하잖아요!,they said it’s a monster!
이럴 시간 없어요!,there isn’t enough time for this!
"괜찮아, 네가 생각하는 그런 게 아니니까.",it’s alright. it’s not what you think it is.
"여러분,","everybody,"
도망가지 마세요!,don’t run away!
도망가지 말고 구경 오세요!,come watch instead!
"자, 피오나.","okay, fiona."
봐라.,see?
저건 사람들을 괴롭히기 위해 온 마물이 아니라―,that creature hasn’t come to harm anyone.
널 쫓아온 녀석이다.,it came chasing after you.
시그렌…?,siegren...?
