hangle,first_translate
여차해서 일이 꼬이면 내가 먼저 쟤를 암살해 버려야겠다.,"if things go wrong, maybe I’ll assassinate him first."
날 최종보스로 만들려는 모든 캐릭터를 죽이면,"if I kill off every character trying to make me become the final boss,"
나는 선량한 피오나로 살아갈 수 있겠지.,then I can live happily ever after as good ol’ fiona.
하하핫!,muahaha!
피오나 아가씨…?,lady fiona...?
…잽싸게 도망쳤네.,that was quick.
나이는 기껏해야 10대 후반 쯤 될까.,she must only be around 17 or 18 years old.
나를 알아보는 것 같던데.,but it seems like she recognized me.
"작위를 밝힌 적은 없지만,","I never revealed my title,"
내가 누군지 아는 건 그리 이상한 일은 아니다.,but it wouldn’t be strange for anyone to know who I am.
난 수도 사교계에 꽤 알려져 있으니까.,"after all, I'm pretty well-known among high society circles."
다만…,still...
그 반응.,that reaction...
여태껏 내 얼굴을 보며 그런 표정을 지은 여자는 처음이었어.,no woman has ever looked at me like that when they saw my face.
게다가 가볍게 손댄 것만으로 마석이 그렇게 변하다니.,"not to mention, she changed those magic stones by simply touching them lightly."
굉장한 고위 마법사가 분명해.,she must definitely be a powerful magician.
그런데 이상한 건…,but something weird is...
"그 정도 솜씨라면 진즉 사교계에도 알려졌을 게 분명한데,","a skillful magician like herself would’ve already gained fame within socialite circles,"
분명 처음 보는 얼굴이었어.,yet I've never seen her before.
셀린이라고 했나…,did she say her name was celine...?
그 수준의 마법사라면 내가 하려는 일에 필시 도움이 될 거야.,a skilled magician like her will surely help me achieve my goal.
그 귀족 영애를 찾아봐야겠군.,I need to find out more information about that noble lady.
가지 마세요~,don’t leave me behind!
아~ 정말~!,gosh! come back!
끝이 없어도 너무 없어!,this is taking forever!
역시 아벨은 이 짓을 하기 싫어서 나한테 떠민 게 분명해.,"as expected, abel clearly pushed this task onto me since he doesn’t wanna do it himself."
"당장이라도 만나서 따지고 싶지만,","I wish I could confront him right now,"
아직 아벨과 시그렌이 수도에 도착할 시점까지는 좀 남았지….,but abel and siegren still haven’t arrived in the capital yet...
"시그렌이 귀족들 앞에 등장하는건,",siegren won’t appear in front of the nobles until...
분명 꽃 축제의 꽃이 전부 질 무렵이니까.,...the flowers start wilting during the flower festival.
대략 한 달쯤 남았겠네.,so there’s roughly one month left.
들어오세요.,come in.
"아, 셀린!","oh, celine!"
"아가씨, 지금 시간 되실까요?","my lady, may I see you for a moment?"
"잘됐다, 잠깐 쉴까?","okay, let me take a break then."
무슨 일인데요?,what is it?
셀린…,celine...
이거 평범한 외출용 드레스가 아니죠?,isn’t this dress too fancy for casual outings?
"무도회용이랍니다, 아가씨.","it’s for balls, my lady."
역시…,of course...
"드레스를 이미 잔뜩 맞췄는데 또 맞추자고 해서 뭔가 싶었는데,","I thought it was odd that she wanted another custom-made dress despite having plenty already,"
게다가 여긴…,and besides...
마리안 의상실이잖아?,"this is marian tailors, isn’t it?"
마리안 의상실.,marian tailors.
말 그대로 수도 귀족 영애들에게 동경의 대상인 곳이다.,it’s literally the most sought-after tailor shop amongst young ladies in the capital.
왜 소설 속에서 그런 곳 있지 않은가.,why does such a place exist in novels?
"모든 귀족 영애들이 원하는 곳이자,","all the young ladies dream of going there,"
드레스 한 벌 받으려면 몇 달은 기다려야 한다고 설명하는 그런 의상실.,"but apparently, you have to wait months to receive your order."
"하지만 여주인공은 예외라서,","but the main characters are always exceptions,"
밥 먹듯이 드레스를 맞추는 그런 장소.,so they’re able to visit whenever they please.
불공평해!,talk about unfairness!
여주인 유니스도 이 의상실에서 드레스를 맞추곤 했다.,"even the protagonist, eunice, used to buy dresses from this store."
아마 아렌트가 그녀를 유혹할 때 그런 장면이 있었던 걸로 기억한다.,I remember reading scenes where arendt tried seducing her while shopping together.
그런 의상실을 이토록 쉽게 이용할 수 있다니.,now I can use this tailor shop however I want.
과연 헤일론 가문이라고 감탄해야 할 지.,I guess being part of house haylon comes with its perks.
"아니 근데,",wait though...
이 전개 뭔가 이상하지 않나?,doesn’t this feel kinda suspicious?
뭔가 마음에 걸려.,something feels off.
아아… 피오나 아가씨…,ah... lady fiona...
아가씨와 이렇게 옷을 보고 있으니 손녀와 드레스를 보던게 생각나네요.,seeing you try on these clothes reminds me of picking out dresses with my granddaughter.
이젠 손녀와 그러는 건 힘든 일이지만…,it’s hard to spend quality time with her nowadays...
그치만 셀린 때문에 이상해도 끽 소리 하나 낼 수가 없어~!!,"but thanks to celine, I couldn’t complain even if I wanted to!"
…아가씨.,"my lady,"
"의상실 직원들과 할 이야기가 조금 남았는데,",I still have some matters to discuss with the employees here.
맞은 편의 카페에서 기다려 주실 수 있을까요?,can you wait for us across the street at the cafe?
"네, 알겠어요.","alright, got it."
시원해라~,refreshing!
"이렇게 차가운 걸 마시다니,",I never imagined drinking anything cold like this...
헤일론에선 상상도 못 했는데.,...while living in haylon manor.
이렇게 맨날 추운 법이 어디 있어~!!,where else would it be freezing year-round?!
"날씨도 좋고,","the weather’s nice today,"
시원한 것도 마셨고…,and I drank something refreshing...
기분 전환 제대로 하네~,I needed this change of pace.
나오길 잘했…,glad I came o-
"이런,","oh dear,"
또 만났군요.,we meet again.
이 목소리는…,that voice sounds familiar...
아렌트… 후작님.,duke... arendt.
"반갑습니다,","nice seeing you,"
셀린 영애.,lady celine.
