hangle,first_translate
"거기다 강탈, 폭행, 아녀자 희롱….","on top of that, you committed robbery, assault, and sexually harassed women..."
살인 외에 저지를 수 있는 건 다 저질렀다지.,"other than murder, you've done everything wrong imaginable."
나쁜 자식들….,those terrible bastards...
아벨 헤일론 공작님의 명으로 왔습니다.,I come under orders from duke abel helyon.
부디 무의미한 저항은 그만둬 주세요.,please stop resisting unnecessarily.
허어?,hm?
으억!!,argh!!
네까짓 애새끼가 뭔데 명령 질이야?!,"who the hell are you to tell us what to do, huh?!"
"우리를 이런 식으로 대했다가, 어?",you think you can treat us however you want because you’re the daughter of some noble family or something?
용병단이 전부 마을을 떠나면 너희들도 다 끝장이야.,"as soon as all the mercenary groups leave this place, you'll be finished."
마물이 쳐들어올 때 막아준 게 누군데!,who saved you lot from monsters anyway?!
맞아!,right!
은혜를 모르는 놈들!,ungrateful wretches!
…저 나쁜 자식!,these jerks!
맞다…. 대화는 말이 통해야 하는 거지?,ah yes... communication works both ways.
"히, 히익…!",gaah!
말로 했을 때 들으면 얼마나 좋아.,now listen carefully to what I say next.
좋아요. 모두 이렇게 자리에 착석….,"okay, sit down nicely--"
은 아니구나.,or not.
히이이익!!!,aaargh!!!
자….,enough...
여기까지만 할게요.,that’s enough for today.
"얌전히, 무릎 꿇고 있으세요.",kneel down and stay quiet.
