hangle,first_translate
의외로 귀족들에게는 인기가 많은 모양이에요.,"to my surprise, many aristocrats seem to support her cause."
전 싫어하지만.,"although personally speaking, I despise her."
오늘부로 저도 싫어하게 됐다면요?,wouldn’t you agree with me after today?
…그렇다면 동지네요.,"indeed, I would."
"그래서,",so...
피오나가 이렇게까지 취한 이유가…,is the reason why fiona got drunk tonight...
다른 '남자' 때문이라는 말인가 지금?,...because of another man?
인사불성,completely wasted
"말씀드렸지만,","as I said,"
영 별로인 남자를 만나서 영애의 기분이 상하셨거든요.,"she met a terrible guy, which put her in a bad mood."
그러니까 그게 누구지?,who was he?
무슨 일이래요?,what happened?
그게…,well...
그건 영애께 직접 물어보시는 게 어떨까요?,why don’t you ask her yourself?
"아, 하지만 그렇게 술에 취한 건 황자 전하 때문이에요.","oh, but getting drunk had nothing to do with count curtis. it was actually your fault, your highness."
무슨…,how did I--?
…내가 왜?,how did I--?
그것도…,well...
직접 물어보시는 게 어떨까요?,you should probably ask her directly.
역시 이상한 여자다.,fiona has always been strange.
피오나가 그 여자와 놀지 않았으면 좋겠는데….,I wish she wouldn’t hang out with that girl anymore...
마음에 들어 하니까 어쩔 수 없나.,"but since she likes her, I suppose there’s nothing else I can do."
어디서 바람을 피우고 있어요?,where have you been cheating behind my back?
…누구 덕분에 지금도 머리 아파 죽겠는데.,"thanks to you, I still have a pounding headache right now."
지금 누구와 사귀고 있는데…,"while you’re seeing someone else,"
…저와 약혼해야죠.,I expect you to marry me.
전하는 제 거잖아요.,"after all, you belong to me."
