hangle,first_translate
예를 들면 얼른 피오나와…,I would rather spend my time with fiona...
시그렌.,siegren.
…피오나…,fiona...
오랜만이야.,long time no see.
당분간 여기서 묵는 거 맞지?,are you living here for the time being?
저녁 식사 시간에 없어서 걱정했어.,I got worried when I couldn’t find you during dinner earlier today.
…맞아.,yep.
진짜 피오나다.,it’s really her.
꿈이 아니야.,this isn’t a dream anymore.
젖은 것 같은데.,her hair looks wet.
밖에 비 와?,has it started raining outside already?
꽉 껴안고 싶어.,I wanna hold her tight.
널 다시 보기 위해 어떤 노력을 했는지,I wonder if she knows...
넌 알고 있을까.,...what lengths I went to in order to meet her again.
"받아, 시그렌.","let go, siegren."
아무리 봄이라도 계속 젖은 채로 있으면 감기 걸려.,"even though it’s springtime, you might still catch a cold if you stay soaked like that."
확실히 말려야 해?,shouldn’t you dry yourself properly?
앗!,ah!
에잇.,oops.
의자에 앉아봐.,go sit over there.
그냥 두면 대충 말라.,just leave it alone. it'll air-dry eventually.
가만있어.,stay put.
혼자 두면 또 대충할 거 알아.,I know you won’t bother drying off unless I make you.
정말 가만 놔둘 수가 없어.,why can’t you listen to me for once?
괜히 내가 매일 따라다닌 게 아니라니까.,this is exactly why I had to follow you around everywhere.
이 녀석…,geez...
…일부러 이러는 건가?,is he trying to act cute or something?
그 시각 피오나,"meanwhile, fiona"
"그러고 보니 시그렌,","come to think of it,"
나 떠나기 전에 말도 안 걸고 그러지 않았나?,siegren barely spoke to me right before I left.
아직도 화난 건 아니겠지?,is he still mad at me?
"…그러고 보니까 화난 것 말고도,","wait, aside from being angry,"
그런 일도 있었지…….,he also said those words to me...
막상 떠올리니 좀 어색한데.,it does feel kind of awkward thinking about it now.
그냥 없었던 일로 했으면 좋겠다.,I hope he forgot about everything by now.
―그러고 보니까 시그렌~,"by the way, siegren."
"용, 잡는 거 힘들지 않았어?",wasn’t catching that dragon difficult?
별로.,not particularly.
다행이네.,that’s good.
사실 넌 앞으로 그거보다 강한 용과도 더 싸울 예정이란다…,"to tell you the truth, you’re supposed to fight against stronger dragons soon enough..."
이야기가 내가 쓴 대로 흘러간다면 말이지.,at least according to the original storyline.
"자, 이제 됐어.","okay, that’s it."
"일어나도 돼… 는데,",you can stand up now...
잠깐만?,wait a minute.
"아, 새삼 좀 기특하네.","oh wow, I'm impressed."
그 조그맣던 애가 커서 용을 다 잡다니.,can’t believe that tiny kid grew up to hunt dragons.
그 표정은 뭐야?,what’s wrong?
시그렌.,siegren.
"좀 늦은 감이 있지만,","I know it’s late,"
정말 수고했어.,but great job.
대단해.,you truly amaze me.
헤헷. 그럼 너도 피곤할 텐데 이만…,heh. then let’s call it a night since you must be tired t--
응?,hm?
"시그렌, 이러면 갈 수가 없-","siegren, I need to g--"
―는데…?,get going...?
