hangle,first_translate
당분간은 가여운 영애 노릇을 좀 해볼까요.,let’s play along with their sympathy for a while longer.
정말 시원한 성격이야…,that girl really knows how to take advantage of situations...
아렌트는 아렌트대로 크게 만족한 듯하다.,arendt also seems very satisfied with himself.
하긴 그 많은 귀족에게서 재산을 뜯어냈으니.,"well, he managed to get money from those nobles."
"고맙습니다, 영애.","thank you, my lady."
이걸로 한동안 재정에 걱정은 없군요.,"with this amount,  we won’t have to worry about finances anymore."
"그런데 영애, 괜찮으신가요?","my lady, are you alright?"
네? 뭐가요?,pardon? why do you ask?
그 일 이후로 황자 전하의 인기가 더욱 올라갔잖아요.,"didn’t you know? since then, his highness gained even greater popularity among the ladies."
"보세요, 지금도…",look over here...
"두 분께서는 교제 중이신 것 같은데, 괜찮으신가요?","from what I see,  it looks like the two of you are dating each other. does that bother you?"
음…,uh...
아마도요…?,not really...?
어머…,good heavens...
관대하시네요…,what a generous soul...
…시그렌.,siegren.
그 ‘문어 다리 걸친 연인에게 첫사랑이 농락당한 젊은이의 얼굴’은 뭐야?,what exactly is “the face of a young man whose first love cheated on him with another guy” look like?
"저기, 방금까지 예쁜 아가씨들 사이에 있던 건 너거든?","hey, weren’t you just surrounded by pretty girls earlier?"
그런 표정을 지어도 내가 지어야지.,"if anyone deserves to make that expression, it would be me."
…안 짓고 있잖아.,"yet clearly,  I’m not making it right now."
…윽.,argh...
나라고 뭐 마음 편하기만 한 줄 아나.,do you think I'm happy seeing them together too?
애도 아니고 일일이 질투할 순 없으니까 그렇지.,of course not. but I can’t act jealous every single time either.
"그보다,","anyway,"
아벨한테 연락은 없어?,has abel contacted us yet?
"아, 바로 어제 편지가 왔어.","oh yeah,  I got a letter yesterday."
"피오나,","dear fiona,"
"죽음을 조사한다니, 아무리 너라도 힘들 것 같구나.","I know you said you wanted to investigate death itself, but even someone as skilled as yourself might find it difficult."
헤일론의 일이 바빠져서 당분간 돌아갈 수 없을 것 같다.,"things seem busy back home, so I probably won’t return anytime soon."
"말리지는 않겠지만,","I won’t stop you if you wish to continue investigating,"
대신 죽은 땅에서 도움이 될 만한 똥개를 하나 보내마.,"but instead,  I’ll send you a little puppy dog that may help you during your journey through dead lands."
똥개…,a puppy dog...
나도 무슨 뜻인지는 잘 모르겠는데…,"to tell you the truth,  I’m still unsure what he meant by that..."
그보다 놀라운 게 다음 줄에 쓰여 있지 뭐야.,but something else surprised me even more.
"…그리고,","additionally,"
이번 일은 잘했다.,nicely done regarding recent matters.
네가 자랑스럽구나.,I am proud of you.
빨리 왔으면 좋겠는데.,I hope he comes back sooner rather than later.
"세상에, 스승님이 그리운 거야?",is miss fiona missing her teacher already?
…아벨이 있어야 네 근처에 이상한 놈들이 안 오지.,we need abel around to keep weirdos away from you.
…그건 그렇지.,true enough.
아무튼 투기장 일은 이렇게 잘 끝났고…,at least everything turned out well concerning the matter at the arena...
"당분간은 평온할 거라 생각했는데,","I thought life would go smoothly for some time,"
이게 대체 무슨 상황이지?,but what in the world is going on now?
전 리비아 영애에게 볼일이 있는 게 아닙니다만?,I didn’t come looking for lady livia though.
"안 돼요, 안 돼.","no, no."
피오나 영애는 바빠요.,lady fiona is quite busy today.
"저… 저는 괜찮아요, 리비아 영애.","i-it’s fine, lady livia."
그리고 지금 도망쳐봤자 후작은 어떻게든 다시 찾아올걸요…,"besides, running away isn’t gonna solve anything anyway. he’ll eventually catch up to me again..."
그렇다면…,then...
"조심해요, 영애.","be careful, my lady."
네.,alright.
단도직입적으로 말하겠습니다.,I shall cut straight to the point.
"영애, 사람이 맞긴 합니까?","tell me, are you human or not?"
사실 저는 어둠과 관련된 문제로 영애의 정체를 의심하고 있습니다.,"truthfully speaking,  I suspect you aren’t based on certain issues related to darkness."
뭐지?,what?
왜 갑자기 어둠과의 상관관계를 따지는 거지?,why bring up darkness all of a sudden?
대답이 없으시군요.,so you refuse to answer.
제게 왜 그런 질문을 하시는지 모르겠는데요.,I fail to understand why you’d ask me such questions.
의심하고 있는 상대에게 이유를 말할 수는 없겠죠.,I cannot reveal my reasons to the person I suspect.
…지금은 그 침묵을 대답으로 알겠습니다.,"for now,  I'll interpret your silence as my answer."
"아니,","wait,"
뭘 혼자 납득해요?,hold on a second!
제 질문이 불쾌하셨다면 죄송합니다.,"if my question offended you, please forgive me."
그럴 의도는 아니었으니 용서하시길…,that wasn’t my intention--
"뭐야, 대체…",just what...
내가 진짜 피오나가 아니라는 걸 알게 된 건가?,does he realize I’m actually not fiona?
"아니, 그걸 대체 어떻게 알아내는데?",but how did he figure that out?
답 안 나올걸 생각해봤자 어쩔 수 없어.,thinking about it won’t give me answers.
일이나 하자.,time to focus on work.
"슬슬 공문이 올 거라 생각했는데,","I knew they'd contact me soon,"
딱 타이밍에 맞았네.,but talk about perfect timing.
하지만 내 생각보다 사태가 심각해…,"still, the situation appears worse than expected..."
최근 죽은 땅이 생겼다.,"recently, new areas of land died off."
규모는 전의 수 배.,the scale is several times larger compared to previous cases.
게다가 일부는 마을이었던 터라 인명 피해까지 났다...,"on top of that,  many villages were affected, resulting in loss of lives..."
심지어 영지 주변에 광폭화된 마물이 많아져 다른 영지도 애를 먹고 있음…,"there are also reports of monsters becoming violent near territories, causing trouble elsewhere..."
이라니.,seriously?
"황실에서 요청했으니 거절할 수도 없고,","since the request came directly from the imperial family, I can’t say no."
이렇게 된 거 열심히 해서 사람들을 돕자.,I guess I better try hard to save as many people as possible.
유니스도 오는 것 같던데 창조주로서 모범을 보여야지.,"apparently,  eunice is coming too. as creator, I must set a good example."
아가씨.,my lady.
쉬시는데 죄송합니다.,I apologize for disturbing you.
"괜찮아요, 무슨 일이죠?",it’s okay. what brings you here?
"손…님인지 무뢰한인지 모를 인간이 나타났는데,",an unknown guest arrived at the door.
아무래도 아가씨가 구분을 해주셔야 될 것 같습니다.,I believe you should decide whether he’s friend or foe.
네?,excuse me?
주인님의 전언이십니다.,here’s a message from master.
공작님이요?,from duke bernhart?
『잘 모르겠으면 시그렌에게 물어볼 것.』,"“if you’re unsure, ask siegren.”"
대체 뭔 소리야…,what does that mean...?
황자궁에도 사람이 왔다는 소식을 일러둬요.,make sure to inform the prince’s palace about this visitor.
예.,"yes, my lady."
대체 어떤 사람이길래…,who could it possibly be...?
응?,huh?
음.,hm.
네가 피오나 헤일론인가?,are you fiona halyeon?
"누구야, 이 사람?",who are you?!
