hangle,first_translate
그렇다면…,then...
휘익,swish
아가씨?,my lady?
"이자크경,","sir isaac,"
마차를 준비해달라고 일러주시겠어요?,can you prepare a carriage for me?
잠깐 들를 곳이 있어요!,there's somewhere I need to go right now!
"저, 저희는 약속한 대로 조용히 있었고…","uh, w-we kept quiet like promised..."
경고 알림 편지도 보냈습니다만…,we even sent you a warning message...
그런데 어째서 오신 건지…,why are you here today...?
겸사겸사-,"while I'm at it,"
우리 집에 무단으로 들어온 앙큼한 토끼들을 찾을 수 있을까 하여.,I thought I’d ask whether you know anything about sneaky rabbits breaking into my house recently.
"그, 그건 저희 쪽이 아닙니다.",th-that wasn’t us.
정말로?,really?
"네, 저희는 이미 한 번 실패해서 노여움을 산 데다가 —","n-no, not only did we already fail once before--"
"………… ……크, 크흠.",ahem...
이 이상은 말할 수 없나 보군.,I guess you can’t talk anymore about that subject.
"좋아, 그럼 오늘 새벽에 나타난 마물에 관해서는 아는 게 있어?","alright, fine. how much do you know about the demon that showed up earlier today?"
"아, 그 마물의 사체도 저희 쪽이 처리한 일은 아닙니다.",i-it wasn’t us who took care of its body either.
나는 마물의 사체에 대해서는 묻지는 않았는데?,when did I ever mention the corpse?
안 그래도 그 마물의 사체가 어디로 갔는지 조사하려 했는데 잘됐네.,"actuallly, I wanted to look into that myself, so thanks for letting me know."
"그 마물, 어디서 온 거야?",where exactly did that demon come from?
여차하면 저희를 지켜 주실 겁니까?,w-will you protect us if necessary?
그래.,of course.
당신은 이미 한 번 약속을 지켰으니까.,you've already proven yourselves trustworthy once before.
사실 그 일은 저희 길드와 직접 관련된 건 아닙니다만…,"truthfully, none of this directly involves our guild,"
최근 다른 길드 용병들이 특이한 일을 하더군요.,"but lately, members from other groups have been acting strangely."
무려 마물을 생포하지 않겠습니까.,"for instance, they started capturing demons alive."
그 생포한 마물은 어떻게 했는데?,what happens to the ones they capture?
"용병이야 돈만 받으니 되니, 그것까지는 모르겠습니다.","all we know is that they receive money for each job. beyond that, no idea."
듣자 하니 의뢰금도 엄청나다고 하더군요.,"from what I heard, they pay quite handsomely per request."
"마물이 수도의 관문을 뚫은 게 아니라,","instead of breaching the gates themselves,"
사람이 데리고 왔다…,people brought the demons here...
이제야 어떻게 된 일인지 알겠네.,now I understand what’s happening.
"몇 가지 변수가 있어서 잊고 있었지만,","with everything else going on, I forgot..."
여기는 결국 소설 속이다.,...that this world follows the plot of a novel.
정해진 스토리가 있다고.,which means certain events are set to happen.
사람에 의해 마물이 등장했다면,"if humans are behind bringing in the demons,"
이 시기에 그런 사건은 하나뿐.,then there’s only one event during this period which fits that description.
불법 투기장 사건이다.,the illegal arena affair.
투기장에서 놀다가 걸린 귀족들이 줄줄이 걸려,several nobles caught gambling there end up losing face publicly.
사교계에서 크게 명예를 잃게 되는 일이기도 하지.,it becomes a huge social issue among aristocrats.
"가만,",wait a minute...
이거 유용하게 이용해 먹을 수 있을 것 같은데?,I may be able to use this information to my advantage.
