hangle,first_translate
뽑혔음에도 박동하는 검게 물든 심장 깊숙이 검을 박는다.,then stabs deep into her heart which continues to beat despite having been ripped out.
그렇게 피오나의 목은 성벽에 효시 되고,"fiona's severed head gets hung over the castle walls,"
남은 신체는 불태워졌으며,while the rest of her body is burned away.
피오나의 영혼은 어둠 속에 빠져 영원히 끝나지 않을 고통을 받는다…,"finally, her soul sinks into darkness and suffers eternal pain forevermore..."
이것이 나의 미래가 될지 모르는 ‘피오나’의 운명.,"this could very well be my fate as ""fiona."""
차라리 지금 죽으면 편히 갈 수 있으려나.,maybe dying now would make things easier.
"잠깐, 지금은 일단 그만 생각하자.","wait, let me think about all this later."
이러다 또 한눈팔았다고 지팡이로 얻어맞을라.,"if I keep getting distracted, I'll probably get hit again with that cane."
요즘 전쟁의 상황이 좋지 않다는 건 다들 알고 있을 게다.,I’m sure everyone knows that we’re losing the war these days.
황궁에서 북방 전선에 보낼 마법사를 차출하라는 명이 떨어졌다.,an order came down from the imperial palace asking us to send magicians to fight on the northern front lines.
우리 가문에 말이다.,from our household.
지금은 아직 원작이 시작하기 6년 전.,"currently, we are six years before the start of the original story."
마물들과의 싸움에 밀려 제국이 한참 불리할 시기다.,"at this point in time, the empire is struggling against monsters."
그저 남녀 주인공이 악룡과 마물로부터 세상을 구원하기 위해 설정된 배경이지만…,"all of this is merely background information leading up to when the male and female leads save the world from evil dragons and other beasts,"
지금 당장은 내게 닥친 현실.,"but for now, this is reality."
때문에 너희들 중 한 명은 북방의 전선에 참전해야 한다.,"for that reason, one of you three needs to go join the battlefronts in the north."
"아버지, 참전이라니요,","going to war? really, father?"
저희가요?,is he talking about us?
세상에…,my goodness...
"그린 가문은 제국의 마법사 가문 중 하나이고,",house green is one of many households within the empire made up entirely of mages.
황궁에서 지원을 명하는 것은 당연하다.,"so naturally, they were ordered to provide support."
"문제는,","the problem is,"
여기서 대체 누가 전쟁에 나가냐는 것이다.,exactly who among them goes to war.
내 자식 중에 이 영광스러운 일에 자원할 사람이 있는지 궁금하구나.,"now, I wonder if any of my children wish to volunteer themselves for such glorious work."
앗!,oh!
"네가 가라, 밥버러지.","let her do it, freeloader."
나를 제외한 모두가 백작 부인의 소생.,"with the exception of myself, everyone else present is the offspring of the countess."
다들 쓸모없는 사생아인 내가 전쟁에 나가기를 바랄 테다.,they'd all prefer that the worthless bastard daughter went to war instead.
그 사생아가 겨우 열세 살 된 어린아이 일지라도.,even if that bastard daughter happens to be a mere thirteen-year-old kid.
"아버지, 기특하게도 우리 막내가 지원하겠다는군요.","dear husband, look! our youngest wants to volunteer herself."
"수줍어서 크게 말은 못하는 것 같지만,","she seems too shy to say anything aloud,"
잠,w-wait...!
잠시만요…!,w-wait...!
이 자식…,you wretched child...
"오오, 그래. 네가 가겠다는 거구나.","ooh, okay then. so you’ll go."
부자가 쿵짝이 아주 잘 맞는데?,"a perfect match made in heaven, huh?"
둘이 짜고 있던 거 아냐?,are those two working together or something?
가문을 대표하는 영광스러운 자리다.,this is a prestigious position representing our household.
천한 네가 이런 기회를 얻을 수 있는 것에 감사하도록.,be grateful that someone as lowly as yourself received such an opportunity.
"그래, 피오나.","okay, fiona."
"카인델은 가문을 이어야 하고, 난 곧 결혼할 예정이란다.","kaindel must inherit the title, and I plan on marrying soon."
셋째인 젠도 약혼을 앞두고 있지.,zane also plans on proposing to his fiancée shortly.
상황이 이러니 네가 가는 게 좋겠구나.,"given the circumstances, it’d best if you went."
사생아는 자격이 없다고 마법도 가르쳐 준 적 없으면서!,how dare him?! he never taught me any magic because he thought bastards weren't worthy enough!
매일 다락방에 가둬놓고 구박만 했잖아.,"instead, he locked me up in the attic every day and abused me."
마법을 쓰는 기본적인 방법은 알고 있지만.,"I know the basics behind using magic,"
저는…,but I--
그러니까 …전…,I mean...
"그래, 이건 애초에 선택지가 없는 문제였다.","alright, alright. this wasn’t a choice to begin with anyway."
이 저택에 내 편 따위는 없다.,"inside this mansion, nobody takes my side."
주연도 아니었던 피오나에게 주어진 과거 설정은 단 한 줄.,"the backstory given to fiona, who wasn’t originally part of the main cast, consisted of a single line:"
‘사생아로서 가족들에게 핍박을 받으며 자라왔다.’,“she suffered abuse growing up as a bastard child.”
…… 알겠습니다.,al-alright.
캬,haa
아,ahh
제가 나갈게요.,I-I'll go.
만약 가족들을 없앤다고 해도 감옥에나 갇히겠지,"even if I killed my entire family, I'd still wind up in prison."
가야 한다면 차라리 내 두 발로 나가자.,"if I need to leave, might as well walk out voluntarily."
"그래, 아주 좋은 선택이야.",good job making the right decision.
네가 자랑스럽다.,I couldn’t be prouder of you.
드디어 키워준 몫을 하는구나.,"finally, you've decided to pay back everything we’ve done for you."
사람 취급도 안 하고 다락방에 가둬놓다 웬일로 가족 모임에 부르나 했다.,I wondered why they called me downstairs since they always kept me trapped in the attic without treating me like a human being.
1년 전 이 몸에 빙의했다는 걸 알았을 때도 이렇게 슬프진 않았어.,"when I found out last year that I possessed this body, I didn't feel anywhere near as sad as I do now."
본래 이 자리에 있었을 최종 악역 피오나도,I wonder if the villainous fiona who was supposed to be sitting here felt...
이런 기분을 느꼈을까?,...the same emotions as I did.
일평생 누구에게도 사랑받지 못한 피오나는 세상을 원망했고,fiona resented the whole world after living a life unloved by anyone.
결국 잘못된 선택으로 돌이킬 수 없는 늪에 빠지게 된다.,"eventually, she makes poor choices and ends up stuck in a situation beyond repair."
하지만 그녀와 달리 그 누구도 원망할 생각이 안 든다.,"unlike her however, I don't resent anybody."
"여기는, 내가 써 내린 세계니까.","after all, this place is simply a world created by me."
