hangle,first_translate
"시그렌,","siegren,"
예전에 권터랑 무슨 일 있었지?,what happened between you and gunter back in the day?
별거 없었어.,nothin' special.
있었구만!!!,lies!!
"그보다 용건이 끝나자마자 바로 떨어져서 여기까지 달려오다니,","anyway, running away from me like that was uncalled for."
너무한 거 아닌가?,especially since you came looking for me as soon as you finished talking to those men.
"내 품에서 다른 남자 이름을 외치질 않나,","not only did you call another man’s name while in my arms,"
몸 주고 마음 줬는데,but now I also feel like an abandoned mistress.
내버려진 첩의 기분이야.,"I mean, I already gave you both my body and heart."
궈…,kwo--
권터 때문이 아니라 아벨이 중요해서 그런 거야!,this isn’t about gunter! it’s about finding abel!
알고 있어.,I know.
"거기 돈 많고 높으신 분들, 연애는 나가서 해라.","take your romance elsewhere, miss moneybags."
아가씨!,your grace!
"제론, 기다렸죠. 눈보라가 치기 시작해서 마차를 두고 먼저 올라왔어요.",jeron! thank goodness you made it. I left the carriage behind due to the sudden snowstorm.
건강해 보이셔서 다행입니다.,thank god you appear healthy.
오래 인사할 시간이 없으니 우선 안으로 들어갈까요?,"now, shall we go inside first? time is ticking."
"예, 아가씨.","as you wish, your grace."
헤일론으로 돌아오신 것을 환영합니다.,welcome back to hailon.
분명 싫게만 느끼던 추위와,"even though I used to hate the cold,"
익숙한 겨울의 냄새가 코끝을 스친다.,the familiar scent of winter tickled my nose.
"…지금은 아벨조차 없는 곳인데,","abel may no longer be here,"
고향으로 돌아온 기분이야.,but coming back feels like returning home.
"그럼, 바로 상황을 설명드리겠습니다.","okay, please tell me everything."
용이 나타났습니다.,a dragon appeared.
남은 세 마리 중 한 마리가요?,one of the three remaining dragons?
"…아뇨,",no...
나타난 건 두 마리입니다.,there were two.
뭐라고…?,what...?
그렇다면 설마 아벨이…,"wait, does that mean abel went hunting again--?"
설마 아벨이 잡으러 간 건 아니겠지.,please tell me he didn’t try to hunt two dragons by himself.
아무리 아벨이라도 동시에 두 마리는 절대 무리라는 것을 몰랐을 리 없는데?,even abel wouldn’t dare attempt such a feat alone.
"아뇨, 잡으러 가신 것은 아닙니다.","no, he wasn’t trying to slay them."
정확히는 조사를 하러 간 거죠.,"more precisely speaking, he wanted to investigate further."
용들이 나타난 것은 헤일론을 둘러싼 산맥입니다.,the dragons appeared near the mountains surrounding hailon.
그 때문인지 산맥에서부터 마물의 습격도 기하급수적으로 늘었고요.,"and ever since then, demonic attacks have increased exponentially."
공작님께서는 물론 헤일론의 방어에 온 힘을 다하셨습니다만…,"duke abel tried his best to defend the city,"
이런 식으로는 끝이 없겠다고 판단하신 것 같습니다.,but he probably realized that things couldn’t continue this way forever.
게다가 척후조에게 두 용이 싸우고 있다는 보고가 왔거든요.,"on top of that, scouts reported seeing the two dragons fighting each other."
"시그렌, 네가 잡은 용은 혹시 지성과 이성을 가지고 있었어?","siegren, did the dragon you killed possess intelligence and reason?"
"아니, 마물을 상대하는 것과 크게 다르지 않았어.","nope, it was basically like dealing with monsters."
피오나? 왜 그래?,"fiona, what’s wrong?"
짚이는 구석이 있긴 하지만…,I think I understand somewhat...
"…아니, 아무것도 아니야.","no, nevermind."
"제론, 성벽 방어는 어때요?","jeron, how’s the defense wall holding up?"
저와 시그렌이 공작님을 찾아 올 때까지 버틸 수 있겠어요?,can it withstand until siegern and I find father?
아슬아슬하지만 버텨야죠.,"it'll barely hold, but yes."
일단 제가 데려온 용병단을 투입해 주세요.,"first, send the mercenaries I brought along to help fortify the walls."
수색대에 필요한 보급품들도 함께 준비했으니 적재적소에 사용해 주시고요.,"I prepared supplies needed for the search party too, so use them wisely."
"예, 아가씨!","right away, your grace!"
이미 아벨이 실종된 지 며칠이 지났다.,several days have passed since abel disappeared.
식량조차 부족할 이곳에,bringing food and supplies...
준비 없이 무작정 오지 않은 것은 잘한 일이야.,...was definitely the right thing to do.
한숨 돌렸습니다.,at least everyone won’t starve anymore.
하지만 이제 조사단이 가져간 식량의 남은 양도 얼마 되지 않겠지.,"still, I bet whatever rations the investigation team took aren’t enough either."
"물론, 이것은 어디까지나","in fact, this whole situation..."
