hangle,first_translate
네. 준비를 부탁드려도 될까요?,"yes, may I ask you to help me get ready?"
저는 그동안 일에 집중하고 있을게요.,"while you’re doing so, I will focus on work."
알겠습니다.,of course!
"그러고 보니, 부탁한 서류들을 전부 정리해 주셨네요.","come to think of it, you finished organizing those documents I asked you to sort through."
늘 감사해요.,"as always, thank you very much."
"후후, 당연히 해야 하는 일인걸요.","haha, it’s only part of my job."
얼마든지 더 부탁하셔도 괜찮답니다.,you needn’t hesitate to request anything more as well.
셀린은 정말 천사야.,celine is such an angel.
하긴 천사가 아니었다면 아벨의 유모를 할 수 없었겠지.,"then again, she wouldn’t have been able to become abel’s nanny otherwise."
그런데 아벨은 어떻게 저 온화함을 하나도 배우지 못했을까…,"still, why didn’t any of her kindness rub off onto him...?"
공작님… 그곳에선 잘 지내시죠?,your grace... how has your stay been thus far?
어?,pardon?
죽은 땅이 또 나타났다고?,a dead land appeared once more?
"본래라면 이렇게 자주, 무작위로 나타나지는 않았을 텐데.","normally, they shouldn’t appear this frequently or randomly."
"지도에 죽은 땅이 나타난 장소를 표시해 본 적도 있었지만,","I tried marking down where each dead land showed up on a map before,"
역시 특별한 규칙성은 보이지 않았었어.,but no particular pattern stood out.
시그렌이 원작과 달리 날 좋아하게 된 건 백번 양보해서 납득한다 쳐.,"if I were to give him the benefit of the doubt, perhaps he fell for me because we became close friends first."
친하게 지냈으니까.,because we became close friends first.
하지만 어둠은 이렇게 된 이유를 알 수가 없다.,but I still cannot understand why darkness turned out like this.
사냥 대회 때 생긴 죽은 땅에선 별다른 단서를 못 잡았다고들 하고.,"apparently, people weren’t able to find any clues regarding the dead lands created during the hunting competition."
일단 어둠을 어떻게 할지 대책을 생각해두는 것도 좋겠어.,"for now, it’d probably be best to come up with a plan on how to deal with darkness."
어둠을 없애는 것에 필요한 사람은 셋.,"to eliminate darkness, three people are needed:"
"유니스,","eunice,"
"시그렌,","siegren,"
그리고 피오나.,and fiona.
어둠은 형체가 없다.,darkness doesn’t possess a physical form.
"그래서 그를 퇴치하기 위해서는,","thus, in order to defeat him,"
어둠을 몸에 가둘 수 있는 그릇이 필요하다.,a vessel capable of containing his body within theirs is required.
하지만 그릇은 아무나 될 수 있는 게 아니다.,"not anyone can serve as a vessel, however."
어둠과 몸이 닿고도 몸을 유지할 만한 사람이어야 한다.,they would have to be someone whose body won’t fall apart even upon contact with darkness.
"그러니까, 피오나처럼.","in other words, someone like fiona."
"원작에서는 유니스의 힘으로 날뛰는 피오나의 몸에 어둠을 밀어 넣고,","in the original story, using eunice’s powers, fiona forced darkness inside her body which was being controlled by him."
시그렌이 그 몸과 싸워서 간신히 승리를 쟁취했다.,siegren fought against that body and barely managed to emerge victorious.
…이번에도 ‘피오나’가 그릇이 되면 만사 해결이긴 한데.,"if “fiona” becomes the vessel here too, everything will be solved."
그러면 내가 죽어야 하잖아.,but that means I’ll die.
…솔직히 그러긴 싫어.,"honestly speaking, I don’t wish to meet that end."
난 살아남고 싶어.,I want to live.
"유니스의 능력이 어느 수준까지 올라왔는지 파악해야 하고,","I need to figure out exactly how powerful eunice’s abilities currently are,"
"어둠도 조사해봐야 하지만,",and investigate darkness further.
어둠을 몸에 담을 사람을 구하는 것도 큰일이야.,"on top of that, finding another person to contain darkness within their body is also going to be difficult."
게다가 어쩐지 나 대신 죽는 것처럼 느껴져서 마음이 안 좋아.,"plus, it feels like I’m sending them to death in place of myself, so I'm not comfortable with it."
원작의 피오나에게도 죄를 지은 기분이 들어.,I almost feel guilty toward the fiona from the novel.
"그러고 보니, 원작의 피오나는 어디로 간 걸까?","come to think of it, where did the fiona from the novel disappear to anyway?"
내가 이 몸에 있으니 자연스레 사라졌을까?,did she naturally vanish since I took over this body?
"불행한 삶이었으니,","given that hers was an unhappy life,"
차라리 이 자리에 없는 게 그녀에게는 다행일지도…,it might be fortunate for her that she’s gone...
아가씨…,lady fiona...
오늘 머리는 내리는 게 좋으려나요?,do you think it'd be better to let your hair down today?
응?,huh?
왜?,why?
"어머, 모르셨어요?","oh dear, you hadn’t noticed?"
아가씨 목에 벌레 물린 자국이 있어요.,there’s a bug bite mark on your neck.
"시,",s-siegren...!
