hangle,first_translate
이렇게 숨 막히는 공포가 느껴지는 걸까?!,I get this suffocating sensation of fear!
"이,",y-young mistress...
이러면 곤란해지는 건 피오나 아가씨 일걸요?,aren’t you going to regret doing this later?
당장 백작 부인께 보고드리겠어요!,I shall report everything to lady green immediately!
부인께서 이 사실을 아시면,"when she finds out,"
절대로 가만히 있지 않-,she won’t sit idl--
아악!,argh!
나는 네 잘못을 물었어.,I asked you what you did wrong.
"메이, 네가 가져온 게 뭘까.","allen, what exactly did you bring me?"
"그, 그거야",i-it’s...
피오나 아가씨의……,"...your washing w-water, young mistress..."
꺄악!,aaaghk!
아아…,oof...
"이, 이게 대체…?!",wh-what kind of sorcery is this?! i-is this magic?!
"뭐하니, 메이.","what are you waiting for, allen?"
어서 대답하지 않고.,answer me already.
네 잘못이 뭐냐니까?,I asked you what you did wrong.
"제대로 답할 의사가 없다면,","if you refuse to answer properly,"
내가 지내온 헤일론의 방식으로 대화를 나눠볼까.,maybe we could try having our conversation the hailon way instead.
헤일론에선 함부로 주인에게 입을 놀리는 사용인의 혀를 자르고는 해.,"back in hailon, servants who speak rudely to their masters often lose their tongues."
수도에서는 어떤 처벌을 내리니?,how does punishment work in the capital?
아……,uhh...
"이런,",dear me...
말이 없으니 어쩔 수 없이 헤일론의 방식대로 혀를 자를까?,"since you aren’t saying anything, perhaps I should cut off your tongue the hailon way?"
"죄, 죄송합...",my-my apologies...
끅!,ngh!
"메이,",allen.
내가 누구지?,who am I?
"그, 그린 백작가의 피오나 아가씨 이십니다…….",y-you are lady fiona of house green...
그럼 넌 어떻게 해야 할까?,then tell me what you need to do.
"두, 두 번 다시 주제넘은 짓은 하지 않겠습니다.",I-I promise to behave appropriately from now on.
부디 용서를…,please forgive m-me...
"그래, 그렇게 해야지.",exactly. good job remembering.
기분을 풀었나?,do you feel better now?
당장 가서 이 사실을 마님께 보고하자.,go ahead and run along to inform lady green about this incident.
그러면,I’m sure...
마님께서 단단히 손써주실게 분명해!,...she’ll take action upon hearing about it!
어디 가니?,where are you going?
이건 처리해야지.,I need to clean this mess up first.
명심해둬.,listen carefully.
또다시 재미없는 수작질을 한다면…,"next time you decide to play another trick on me,"
그땐 정말 대가를 치러야 할 거야.,be prepared to face the consequences.
잘 알아들었길 바라.,I hope you understood that clearly.
