hangle,first_translate
비위 맞추는 것 정도는 해줄 수 있지!,of course I’d want to keep him happy!
한시라도 빨리 더 재밌는 걸 준비하겠습니다.,I'll prepare something better immediately.
생각보다 사업의 규모가 너무 큰 것 같아.,the scale of this operation seems larger than we anticipated.
동감이야.,I agree.
황태자를 끌어들이면서 사업의 규모가 원작보다 더 커져 버렸어.,"now that the crown prince has gotten himself involved, it’s become worse than it was in the original story."
여기까진 생각 못 했네. 실수다.,I didn’t expect this. I made a mistake.
이쯤 되면 정말로 다른 귀족가의 힘을 빌려야겠는데.,"at this point, we’re definitely gonna need help from other noble families."
그렇다고해서 리비아의 힘을 빌릴순 없고.,but we obviously can’t ask livia for her assistance.
그렇다면…,in that case...
역시 그 놈 뿐인가.,is he truly our best option?
이런.,good afternoon.
피오나 영애가 절 부른 건 실로 의외군요.,I never imagined lady fiona would call upon me herself.
예에…,yes...
진짜로 도움이 될 수 있는게 이놈 뿐이라니…,"unfortunately, he’s the only person who can actually help us..."
후작님이 흥미를 가질 만한 사안이 있어서요.,"I came because I had a matter which I believe would interest you, lord pearl."
전 딱히 황자 전하의 편을 들 생각은 없습니다.,let me make myself clear first. I am not taking sides with the crown prince.
저도 그런 부탁을 할 생각으로 온 건 아닙니다.,that wasn’t why I called you either.
그러면 무엇때문에 오신 걸까요…,"then tell me, why exactly did you come here today...?"
부디 흥미로운 시간이 되기를 바라야겠군요.,I hope this meeting turns out interesting.
그냥 시간 낭비하기 싫다고 말 하지 그러니.,can’t you just say you hate wasting time instead of beating around the bush?
"후작님, 요즘 재무부를 운영하시는 게 힘들지 않으신가요?","has managing the ministry of finance been difficult lately, lord pearl?"
황제나 황후가 사치가 꽤 심한 편이지.,the emperor and empress seem quite extravagant.
세상에 쉬운 일은 없는 법이죠.,everything in life comes with its challenges.
옳은 말씀이세요.,a wise saying indeed.
하지만 요즘 후작님을 더 피곤하게 하는 자들이 있는 모양이더군요.,"but recently, I heard there were others making matters more tiresome for you."
피오나 영애…,lady fiona...
피오나 영애만큼 사교계 화법이 안 어울리는 영애는 처음 봅니다.,never before have I seen someone as unskilled at small talk as you.
어색하니 그냥 본론을 말씀하시는 걸 추천합니다.,"since you find it so awkward, I suggest getting straight to the point."
어차피 빙빙 돌려 말하는 건 저도 시간 낭비라는 생각이 들고.,taking detours feels like a waste of time anyway.
나중에 딴말하지 마세요.,don’t regret this later.
자요.,go ahead.
뭡니까?,pardon?
어때요.,so...
같이 세금 안 내는 놈들 잡으러 갈래요?,want to join forces and catch tax evaders together?
전 귀족 영애들에게 정말로 많은 제안을 받았습니다.,I’ve received many offers from various ladies until now.
"같이 연극을 보러 가자거나,",they asked me to watch plays or drink tea with them.
같이 차를 마시자는 제안 등을요.,they asked me to watch plays or drink tea with them.
하지만.,but...
지금까지 받았던 제안 중에 제일 마음에 드는 건 이거군요.,"out of every offer I've ever received, this one is by far my favorite."
