hangle,first_translate
뭐가요?,what are you talking about?
"첫 번째, 고백을 들었다.",first option: someone made a confession to you.
"두 번째,",second option:
시그렌이 네가 불쾌할 만한 짓을 했다.,sieg did something inappropriate to make you uncomfortable.
"전자면 살려는 주고,","if it’s the former, we’ll let him live."
후자면 자연사로 위장하마.,"but if it’s the latter, his death will look like a natural cause."
누구를?,who are you referring to?
시그렌을?,siegren?
"전, 전자 쪽이에요!","o-oh, it’s the first option!"
그래?,really?
"이봐, 왜 아쉬운 얼굴인데.",why does your face say otherwise?
"그렇다곤 해도,","even though that may be the case,"
너라면 고백을 들어도 평소처럼 웃으면서 차버릴 줄 알았는데.,I thought you would reject him as usual while smiling.
제가 그 정도로 못되지는 않거든요?,I'm not heartless enough to do such a thing.
그러면 고백 정도는 알아서 해결해 봐라.,"in any case, figure it out yourself."
그 이상이면 내가 처리해 줄 테니.,"if there’s anything else, I'll handle it myself."
"그러니까, 시그렌을 처리하면 안 되잖아요…","right, but that doesn’t include killing off siegren..."
망했다…,shoot...
이게 다 시그렌 때문이야.,all of this is because of siegren.
자연사 위장 운운하는 아벨에게 상담할 수도 없고.,now I won’t even be able to ask abel for advice when he talks about making deaths appear as accidents.
지금쯤이면 유니스와 서서히 연인이 되어야 하는 시점일 텐데.,I should slowly start developing romantic feelings toward eunice by now too.
시그렌은 정작 나한테 고백이나 하고.,"but instead, siegren goes ahead and confesses to me."
내가 그렇게 열심히 운명적인 사랑을 써 놨는데!,I worked so hard writing our destined love story together!
‘왜 유니스를 안 좋아해’ 라고 물을 수도 없고!,not to mention how I can’t tell her “why aren’t you falling for eunice” anymore!
시그렌은 대체 왜 날 좋아하는 거지?,just why does siegren like me anyway?
우리는 나름 좋은 친구였는데.,we were good friends before.
"아니, 더 정확히는 내가 시그렌의 좋은 친구로 있고 싶었어.","no, actually... I wanted us to become close friends."
그게 어린 시그렌에게 정서적으로 도움이 될 거라 생각했으니까.,I figured being friendly with young siegren back then could help emotionally support him.
…돌이켜 보면 결국 모든 게 내 알량한 만족을 채우기 위한 것이었을지도.,"looking back, maybe I did all those things to satisfy myself."
"시그렌에게 잘 대해 주면서 정도 들고, 나름대로 내 죄책감도 덜었었지.","while treating sieg well, I felt less guilty about my actions."
"솔직히 시그렌의 행복을 바라고 있지만,","of course, I wish for siegren’s happiness,"
딱히 그를 온전하게 진심 어린 우정으로 대하고 있던 건 아니었어.,but I never treated him wholeheartedly or sincerely befriended him.
이런 내 위선을 모르고 시그렌이 반했다면 미안한 일이야.,"if sieg fell for me without knowing about my hypocrisy, I feel sorry for him."
그리고 상황 자체도 고민할 여지가 있어.,"on top of that, I also gotta worry about the situation itself."
"내 입장에서는 원작의 흐름대로 가도 문제고, 안 가도 문제잖아.","from where I stand, whether I follow the original plotline or not, both options pose problems."
전자라면 당연히 내 결말은 영혼까지 고통받는 베드 엔딩이지.,"obviously, following the novel leads to a bad ending where I suffer until my soul disappears completely."
후자도 몇 가지 문제가 있는데…,"as for the other choice, several issues arise here too..."
"후에 어둠은 계속 나타나고, 마물의 흉포화는 더욱 많이 진행될 거란 거지.","for starters, darkness continues to emerge later on, causing monsters to grow stronger."
결국 시간이 지나면 막을 수 없을 게 분명해.,"085eventually, no matter what happens, they’re bound to win over everyone."
"어둠을 없애려면 유니스가 가진 힘이 필수인데,","in order to eliminate the darkness, eunice’s power is essential."
그 유니스의 힘을 본격적으로 각성시키는 계기가 바로 시그렌과의 사랑이라고~!,but the catalyst behind awakening eunice’s powers is none other than her romance with sieg!
시그렌과 이어지지 않은 유니스가 영영 자신의 힘을 각성하지 못한다면…,"if eunice fails to awaken her own strength due to not getting involved with sieg,"
잘못하면 세계가 멸망할지도.,the world might end up perishing.
"유니스와 시그렌의 힘으로 어둠을 어느 정도 몰아내지만,","with their combined forces, eunice and sieg manage to push the darkness away somewhat."
내가 죽지는 않는 결말… 같은 건 불가능할까.,but is it possible to create an alternate ending where I survive...?
"아니, 그보다도 당장 눈앞에 닥친 일이 문제야~!","wait, forget that. the problem lies elsewhere!"
시그렌한테 고백받은 거 어떻게 할 거냐구~,what am I gonna do about siegren’s confession?!
"생각해보면 결혼하자는 이야기를 들은 것도 아니고,","technically speaking, he didn’t propose marriage yet."
그냥 고백이잖아?,he simply confessed.
그냥 눈물을 머금고 뻥! 차버릴까?,should I swallow my tears and flat-out turn him down?
"피오나, 있어?","fiona, are you home?"
