hangle,first_translate
예전에는 이렇게 변했으면 좋겠다고 생각한 적도 있는데…,but even though I used to hope you’d change like this someday...
막상 네가 일희일비하니 별로인 것 같기도 하고.,"now that you actually have, I find it unpleasant somehow."
그래서 더 신경이 쓰여.,that’s why I worry about you.
"피오나, 너는 내가 필요할 거야.","fiona, you’ll need me."
나는 그렇게 생각하는데.,"at least, that’s what I think."
네가 말했던 최선의 선택.,"as you said earlier, the best option..."
이제는 결론을 말해줘야 하지 않아?,don’t you think it’s time to give me your answer?
적어도 지금 곁에 붙어 계신 황자 전하보다,I’m far more worthy than the prince standing beside you right now.
분명 제가 훨씬 가치 있을 테니까요.,I’m far more worthy than the prince standing aside you right now.
"나는,",did I...
네게도 같은 이야기를 하게 만든 걸까?,...make you say the same thing to me?
너는 존재만으로도 나뿐만 아니라,"with your presence alone, you’ll help not only me,"
그곳의 사람들에게도 힘이 될 테니까.,but the people living there as well.
최선의 선택 중에서 널 두고 간다는 선택지는,leaving you behind wasn’t part of choosing the best option.
처음부터 없었을 거야.,it never was.
하지만 그 선택의 이유가,but I hoped the reason for that choice...
네가 이 일에 '필요'하기 때문은 아니었으면 했어.,...wasn’t because you’re necessary for this mission.
이런 마음으로 시그렌과 함께하려는 게 아니었는데.,I didn’t mean to stay with siegren for this reason.
…너와 함께하고 싶은 다른 이유를 생각해 보려고 했어.,I tried thinking of another reason to accompany you...
빌 커티스의 그 말이 더 거슬렸던 건.,106bill curtis’ words annoyed me even more.
그걸 인정하고 싶지 않아서 였을지도 몰라.,perhaps it was because I refused to acknowledge them.
"…피오나,","fiona,"
그럼 나는 네게 옆에 있고 싶지만 필요는 없는 사람이야?,does that mean I’m someone you want by your side but don’t necessarily need?
"아니, 지금 그런 뜻이 아니라…!","no, that’s not what I meant...!"
아….,ah...
"필요가,",being needed...
왜 나쁜 말이라고 생각해?,why do you consider that bad?
나도 네가 내 곁에 필요해. 피오나.,"I need you by my side too, fiona."
아벨에게 지금 네가 필요한 것처럼.,just like abel needs you right now.
그리고…,and...
애초에 선택지 중에 나를 두고 가는 게 없었다면…,"if leaving me behind wasn’t among your options,"
우리는 같이 가는 거 맞지?,"that means we’re heading together, correct?"
또 휘말렸다….,I got swept away again...
취하지도 않았는데 왜 이렇게 되는 거야…,why does this always happen even when I’m sober...?
이 정도면 미인계가 아니라 무력…,"rather than using beauty tactics, this feels more like force..."
권터….,gunter...
…권터가 있었어.,gunter was there.
권터가 나중에 의뢰하면 뭐든 다 들어주겠다고…!,he promised to grant whatever request I made later on...!
"빨리 찾으러 가자, 시그렌!","let’s hurry and go find him, siegren!"
