hangle,first_translate
인간의 짓일 수는 있는 걸까?,could humans possibly be responsible?
너 말이다.,"hey, you."
"조사 끝나고 돌아올 때는 무언가 복잡한 얼굴이었다가,","when you came back from investigating earlier, you looked troubled."
날 발견하고선 빤히 바라본 끝에,"as soon as you saw me, you stared straight at me..."
지금의 그 히죽거리는 표정으로 변했는데.,...and suddenly had that smirk on your face again.
대체 뭐냐?,"so tell me, what happened?"
내가 웃고 있었어?,was I smiling?
똥개 중에서 가장 잘생긴 똥개라고 생각하니 그만.,stop thinking you’re the best-looking mutt around.
별거 아냐.,it’s not much.
…내 얼굴에 뭐 묻었어?,is there something on my face?
뭘 웃는 거야.,why are you laughing?
새삼 놀라워서.,"I'm surprised, that's all."
"겨울의 수호자라길래, 처음에는 몸집이 태산만 한 사람일 거라 생각했거든…","at first, when I heard ""winter guardian,"" I thought you'd be huge--"
평범한 사람이라 미안하네.,sorry I disappointed you.
평범하다니.,disappointed?
너만큼 특이한 인간도 없을…,"you’re one-of-a-kind, aren’t y--?"
아가씨.,your ladyship.
어둠이 같은 곳에 두 번 올 수도 있나?,can darkness appear in the same place twice?
"도, 도망쳐!",r-run away!
어둠이 오고 있어!,darkness is coming!!
짐 챙길 시간 없어!,leave your belongings behind!
말을 타고 최대한 빨리 움직여!,get on horseback and move quickly!
엑스트라 기사들은 비전투 인원에게 최대한 붙는다!,extra knights stay close to non-combatants!
예!,"yes, sir!"
어둠이 다가오는 속도가 너무 빨라.,it’s moving toward us fast.
어쩌지…,oh dear...
이봐!,hey!
말을 가져왔다.,I brought horses over.
고마워!,thanks!
시그렌은?,where’s siegren?
북부 쪽에서 피난을 돕고 있어.,he’s helping evacuate people up north.
혹시 만나게 되면 몸조심하라고 전해줘!,tell him to watch himself if you see him later!
잠깐.,wait.
여기 남을 생각은 아니겠지.,please don’t tell me you plan to stay here.
아가씨도 바로 숲으로 대피하도록 해.,go take shelter in the woods right away.
걱정은 됐어.,don’t worry about me.
권터야말로 돌아가!,"you need to go back yourself, gunther!"
남는 건 자살이나 마찬가지야.,staying here could mean death.
정말 죽을 수도 있다.,you could actually die.
"위험한 상황에서 윗대가리가 가장 먼저 내빼면,","if leaders run away during times of danger,"
혼란은 더 커질 뿐이야.,it only causes greater chaos among everyone else.
미안하군.,"I apologize,"
공작한테 부탁을 받은 게 있어서 말이다.,but I promised duke bernhart something.
"“딸아이가 바보같이 죽음을 향해 뛰어든다면,","“if my daughter runs foolishly towards her death,”"
어떤 수를 써서라도 구해 내라.”,“I want you to save her no matter what happens.”
라더군.,that’s what he told me.
공격할 거면 마음대로 해.,attack whenever you wish.
이길 자신 있으니까.,I’ll win either way.
뭐,"now,"
너무 걱정하지 마.,don’t worry too much.
사람들을 전부 데리고 무사히 돌아갈게!,I'll make sure everyone gets home safely!
