hangle,first_translate
겸사겸사-,"while I’m at it,"
우리 집에 무단으로 들어온 앙큼한 토끼들을 찾을 수 있을까 하여.,I thought I might find the sneaky rabbits who trespassed onto my property.
"그, 그건 저희 쪽이 아닙니다.",th-that wasn’t us.
정말로?,really?
"네, 저희는 이미 한 번 실패해서 노여움을 산 데다가 —",of course! we already failed once before and incurred her wrath--
"………… ……크, 크흠.",ahem...
이 이상은 말할 수 없나 보군.,I guess you won’t be saying much else now.
"좋아, 그럼 오늘 새벽에 나타난 마물에 관해서는 아는 게 있어?","alright, then. do you know anything about the demon that showed up earlier today?"
"아, 그 마물의 사체도 저희 쪽이 처리한 일은 아닙니다.","n-no, we didn’t deal with its corpse either."
나는 마물의 사체에 대해서는 묻지는 않았는데?,when did I ask about the body?
안 그래도 그 마물의 사체가 어디로 갔는지 조사하려 했는데 잘됐네.,"actuallly, I wanted to investigate where the body went, so thanks for telling me."
"그 마물, 어디서 온 거야?",where did that thing come from?
여차하면 저희를 지켜 주실 겁니까?,would you protect us if necessary?
그래.,yes.
당신은 이미 한 번 약속을 지켰으니까.,you upheld your promise once before.
사실 그 일은 저희 길드와 직접 관련된 건 아닙니다만…,"truthfully, it isn’t related to our guild whatsoever,"
최근 다른 길드 용병들이 특이한 일을 하더군요.,"but recently, members of other mercenary guilds started doing strange jobs."
무려 마물을 생포하지 않겠습니까.,"for instance, capturing live demons."
그 생포한 마물은 어떻게 했는데?,what happens to the captured ones?
"용병이야 돈만 받으니 되니, 그것까지는 모르겠습니다.","mercenaries don’t care as long as they receive payment, so I couldn’t tell you."
듣자 하니 의뢰금도 엄청나다고 하더군요.,"from what I heard though, the client paid quite generously."
"마물이 수도의 관문을 뚫은 게 아니라,","instead of breaking through the gates themselves,"
사람이 데리고 왔다…,someone brought the demon here...
이제야 어떻게 된 일인지 알겠네.,now everything makes sense.
"몇 가지 변수가 있어서 잊고 있었지만,","with all the variables involved, I forgot..."
여기는 결국 소설 속이다.,...that this world belongs to a novel.
정해진 스토리가 있다고.,everything follows a predetermined storyline.
사람에 의해 마물이 등장했다면,"if humans brought the demon here,"
이 시기에 그런 사건은 하나뿐.,then there’s only one incident during this period which fits that description.
불법 투기장 사건이다.,the illegal arena affair.
투기장에서 놀다가 걸린 귀족들이 줄줄이 걸려,"several nobles got caught playing games there too,"
사교계에서 크게 명예를 잃게 되는 일이기도 하지.,resulting in great loss of honor among aristocratic circles.
"가만,",wait a minute...
이거 유용하게 이용해 먹을 수 있을 것 같은데?,I might be able to take advantage of this situation...!
