hangle,first_translate
인간의 짓일 수는 있는 걸까?,can humans cause such events?
너 말이다.,"hey, you."
"조사 끝나고 돌아올 때는 무언가 복잡한 얼굴이었다가,","when you came back after your investigation, you looked troubled."
날 발견하고선 빤히 바라본 끝에,"as soon as you saw me, you stared at me blankly..."
지금의 그 히죽거리는 표정으로 변했는데.,...and changed into that smirking face just now.
대체 뭐냐?,what happened?
내가 웃고 있었어?,was I smiling?
똥개 중에서 가장 잘생긴 똥개라고 생각하니 그만.,stop thinking you’re the most handsome dog around.
별거 아냐.,it’s nothing.
…내 얼굴에 뭐 묻었어?,is there something on my face?
뭘 웃는 거야.,why are you laughing?
새삼 놀라워서.,I'm surprised again.
"겨울의 수호자라길래, 처음에는 몸집이 태산만 한 사람일 거라 생각했거든…","at first, when I heard winter guardian, I thought you’d be huge..."
평범한 사람이라 미안하네.,sorry I disappointed you.
평범하다니.,disappointed?
너만큼 특이한 인간도 없을…,there isn’t anyone else as special--
아가씨.,my lady.
어둠이 같은 곳에 두 번 올 수도 있나?,can darkness appear in the same place twice?
"도, 도망쳐!",r-run away!
어둠이 오고 있어!,darkness is coming!
짐 챙길 시간 없어!,grab whatever you need quickly!
말을 타고 최대한 빨리 움직여!,get on horseback and move fast!
엑스트라 기사들은 비전투 인원에게 최대한 붙는다!,extra knights stay close to non-combatants!
예!,"yes, sir!"
어둠이 다가오는 속도가 너무 빨라.,it’s approaching faster than expected.
어쩌지…,oh dear...
이봐!,hey!
말을 가져왔다.,I brought horses.
고마워!,thanks!
시그렌은?,where’s siegren?
북부 쪽에서 피난을 돕고 있어.,helping evacuate the north side.
혹시 만나게 되면 몸조심하라고 전해줘!,tell him to watch himself if you see him!
잠깐.,wait.
여기 남을 생각은 아니겠지.,please tell me you don’t plan on staying behind.
아가씨도 바로 숲으로 대피하도록 해.,"make sure to take cover in the woods right away, my lady."
걱정은 됐어.,don’t worry about me.
권터야말로 돌아가!,"go back yourself, gunther!"
남는 건 자살이나 마찬가지야.,staying here could mean death.
정말 죽을 수도 있다.,you could actually die.
"위험한 상황에서 윗대가리가 가장 먼저 내빼면,","if leaders run off during dangerous situations,"
혼란은 더 커질 뿐이야.,it’ll lead to greater chaos.
미안하군.,I apologize.
공작한테 부탁을 받은 게 있어서 말이다.,I made a promise to duke bernhart.
"“딸아이가 바보같이 죽음을 향해 뛰어든다면,","“if my daughter runs foolishly toward danger,"
어떤 수를 써서라도 구해 내라.”,save her using any method possible.”
라더군.,that’s what he told me.
공격할 거면 마음대로 해.,attack me however you want.
이길 자신 있으니까.,I’m confident I'll win.
뭐,"well,"
너무 걱정하지 마.,don’t worry too much.
사람들을 전부 데리고 무사히 돌아갈게!,I’ll make sure everyone returns safely!
