hangle,first_translate
원작 주인공들끼리의 러브러브 씬?!,isn’t this supposed to be where the two main characters fall in love?!
구해주셔서 감사합니다…,thanks again for rescuing me...
그럼 이만.,"well, see ya later."
"환자 분들, 많이 놀라셨죠?","you must’ve been terrified, miss."
그게 끝이야?!,that’s it?! why didn’t anything happen?!
로맨스는 어딨어~!,where’s the romance?!
뭐가?,romance?
그치만 아쉬운 가운데 어쩐지 조금 기쁜 기분도 들어.,"I am disappointed, but somehow I also feel happy."
왜일까…,I wonder why...
너 또 이상한 생각하고 있지.,"you’re thinking weird things again, aren’t you?"
"이상한 생각은 생각은 아니지만, 좋은 생각은 있어.","not exactly “weird,” but I do have good ideas sometimes."
뭔데?,like what?
생각해 보니까 마물을 굳이 다 죽일 필요는 없잖아?,"now that I think about it, maybe we don’t need to kill every single monster."
일단 여기 사람들의 안전이 최우선이니까.,all we really want is to keep the villagers safe.
아무리 너랑 공작님의 솜씨가 훌륭해도 사람들을 전부 보호할 순 없고.,"no matter how skilled you and his grace are, you both can’t possibly protect everyone."
그러니 그냥 쫓아내기만 해도 괜찮을 거 아니야.,so wouldn’t chasing them away suffice?
그래서?,then what?
마물들은 육체적인 능력에 비해 지능이 그렇게 높진 않아.,monsters lack intelligence compared to their physical abilities.
본능적으로 행동하고 있어.,they act based on instinct.
이제는 통하지 않을게 분명한 약한 불꽃도 꺼리지.,"if even weak flames scare them, imagine if we use bigger ones."
"경험이 풍부한 네가 그렇게 판단했다면, 그게 옳겠지.","if you say so, I trust your judgment since you have experience dealing with such situations."
"그러니까 시그렌,","right, siegren."
이곳을 아주 큰 횃불로 만들어 버리자!,let’s turn this place into a giant torch!
"저기,",excuse me!
실례합니다!,pardon me!
"이 마법을 피오나 영애가 시전하셨다고 들었는데,","I heard that lady fiona cast this spell,"
피오나 영애는 괜찮으신건가요?,but is she okay?
큭큭…,chuckle
후후훗…,haha...
저도 약간은 걱정했습니다만…,"I was worried myself,"
생각보다 압도적인 힘을 가진 분이군요.,"but apparently, lady fiona has overwhelming powers."
피오나 영애는.,"overwhelming power, huh..."
당신 말이 맞아요.,you’re absolutely right.
압도적이네요.,it truly is overwhelming.
불꽃 한가운데서 저렇게나 고고하게…,how does she stand so proudly amidst the flames...?
"사람이라면 불에 타는게 당연할 텐데,","any human would burn to death under normal circumstances,"
두려울만큼 비인간적인 모습이야…,yet she looks terrifyingly nonhuman...
정말 무식한 계획이야.,this plan sounds utterly foolish.
하지만 단순히 두렵지만은 않아.,but it isn’t simply frightening.
오히려 그 이상으로…,"rather than being scared,"
압도적으로 매혹적이야.,I find it overwhelmingly captivating.
"때때로 사람들은 이질적인 것을 배척하면서도,","sometimes people reject what is different,"
모순적으로 끌릴 때가 있다.,yet paradoxically feel drawn to it.
"긴 은발과 함께 휘날리는 주홍빛 불티,","with long silver hair swaying alongside crimson sparks,"
그러나 머리카락 한 올 조차 타지않는,not a strand of her hair caught fire.
경이롭고 기묘한 사람.,she looked wondrous and strange.
이 자리에 있던 사람들은 훗날 이렇게 회상한다.,"years later, the witnesses recalled this moment."
"타오르는 불꽃이 머리카락에 보석처럼 장식되던 그 광경은,","as the blazing flames adorned her locks like jewels,"
매우 압도적이면서도,"it felt incredibly overwhelming,"
동시에 두려울 정도로 매혹적이었다고.,yet mesmerizing enough to instill fear within themselves.
"저 사람이, 피오나 헤일론!",that person is none other than fiona halyon!
