hangle,first_translate
"저, 저도 신참이지만 열심히 하면 뽑힐까요?!","I know I’m a newbie myself, but can I apply for the position if I work hard?!"
뜻밖의 질문이네…!,how unexpected...!
아!,oh!
"나랑 같이 다니는 병사들은 베테랑이니까,","as the soldiers accompanying me are veterans,"
신참 입장에서는 동경하게 되는 것도 무리는 아니지.,it makes sense that newcomers might admire them.
물론이에요.,of course.
기다리고 있을게요.,I’ll wait for you.
빠,flash
득,flash
감히 눈에 빤히 보이는 수작질을…,why does she keep flirting with everyone else except me...?
진짜 그만해~~,stop whining already.
병사들 또 기죽으면 어떻게 하려고~!,or else you’ll discourage the others again!
어쩐지 날이 갈수록,"for some reason, I feel like siegren is slowly turning into abel..."
시그렌이 아벨을 닮아 가는 느낌이 든단 말이야…,it’s already been five years since I arrived in hailon.
내가 헤일론에 온 후 벌써 5년이란 시간이 지났다.,that means the story from the original novel isn’t far away anymore.
원작의 시작까지 얼마 남지 않았다는 뜻이다.,"right now, I’m eighteen years old."
벌써 내 나이는 열여덟 살.,siegren turned nineteen recently.
시그렌은 열 아홉살이다.,"naturally, both of us will turn another year older within several months."
물론 몇 개월 뒤면 둘 다 한 살씩 더 먹을 예정이고.,"until now, siegren kept his childhood promise."
그동안 시그렌은 어린 시절의 다짐을 지켰다.,"not only did he continue learning swordsmanship under abel according to the plot,"
"원작의 흐름대로 아벨에게 검을 배우는 중이고,",but he rose through the ranks until he could enter and leave hailon castle freely.
헤일론 성을 자유롭게 드나들 수 있는 위치에 올랐다.,"no one dared treat him poorly anymore,"
"이제 이곳에서 시그렌의 강함을 무서워할지언정,",even though many feared his strength.
그를 함부로 대하는 사람은 아무도 없었다.,"in my own ways, I worked very hard to achieve my initial goal..."
"나는 나름대로 초기의 인생 계획,",...of living a peaceful life.
즉 평화로운 삶을 이루기 위해 열심히 노력했다.,"I received considerable compensation for protecting the city walls,"
나는 성벽을 지키는 대가로 상당한 보수를 받았다.,and selling materials obtained from monsters earned me a lot of money as well.
마물의 재료를 판 돈도 꽤 많고.,"to put it bluntly, I won’t ever have to worry about making ends meet."
솔직히 평생 먹고살 걱정이 없을 정도다.,all I wanted to do now was watch siegren meet eunice...
이제 난 시그렌이 유니스와 만나서,...and begin walking the golden path as the protagonist.
"주인공답게 황금 길을 걸어가는 모습만 확인하고,",be happy forevermore!
행복하렴~,"with that done, I’d spend the rest of my days enjoying a leisurely lifestyle."
한가로운 생활을 보내면 땡이었다.,but...
그런데,there happened to be someone who ruined my plans...
이 안락한 계획을 방해하는 사람이 있었으니…,"fiona,"
"피오나,",have you given any further consideration regarding my previous suggestion?
이전에 내가 한 제안에 대해서는 생각해봤느냐.,about that...
…그거 말이죠.,that proposal is the biggest obstacle blocking my future plan...
이 제안이 내 미래 계획을 방해하는 가장 큰 요소다….,go ahead and call me father.
어서 아버지라 불러보거라.,ugh...
…하아.,that’s right. abel’s recent offer to me was none other than...
그랬다. 아벨이 내게 최근에 한 제안은 바로,...for me “to become his adoptive daughter.”
‘양녀가 되어라’.,I refuse.
거절하겠습니다.,can’t you pretend to consider it before answering?
고민하는 기색이라도 좀 보여라.,but I planned out my entire life after arriving in hailon.
하지만 제 인생 계획은 헤일론에 왔을 때부터 짜 놓은걸요.,I need to marry off siegren and enjoy my retirement somewhere quiet.
시그렌을 결혼시키고 평화로운 곳에서 노후 생활을 보내야 해요.,poor little siegren...
불쌍한 시그렌 녀석...,pity poor siegren...
