hangle,first_translate
나중에 제대로 복수도 할 거긴 하지만.,I plan on getting revenge later anyway.
그렇다고 리비아에게 도움이 되는 수준인지는…,"still, whether or not that helps you any..."
알아요.,I understand what you mean.
이번 경우에는 제가 영애의 가능성에 기대를 건다는 것에 가깝겠네요.,"for now,  I suppose I am putting more faith into your potential than anyone else's."
저보다는 시그렌 전하에게 거는 게 낫지 않겠어요?,but wouldn’t it be better to put your trust in his highness rather than myself?
전 강한 사람이 좋거든요.,I prefer strong people over others.
황자 전하도 강하실 테지만…,"while I believe his highness must also be strong,"
"제 두 눈으로 똑똑히 확인한 건 전하 쪽이 아니라,","from what I’ve seen firsthand,"
영애의 솜씨니까요.,it was actually you who showed greater skill.
그것도 두 번이나 확인했고요.,"twice, might I add."
"실은,","to be frank,"
황자 전하를 나쁘게 생각하진 않아요.,I don’t dislike his highness either.
하지만.,but...
하지만?,but?
"제 얼굴을 기억 못 하고,","he doesn’t seem to recognize my face,"
하물며 다른 여자과 연관시켜서 떠올리는 분은 싫거든요.,let alone associate other women with me.
"전에 시그렌 전하와 부딪힌 적이 있는데,","when I ran into his highness before,"
제 얼굴을 보시곤…,"upon seeing my face,"
아. 피오나와 친분이 있는…,"ah, you’re friends with fiona..."
라는 이야기부터 하시는 거예요.,those were the first words he spoke to me.
이제껏 저를 한 번 보고 나서,"until now, every man I met remembered me immediately after meeting just once."
첫 번째로 떠올리지 못한 남자는 없었는데!,"until now, every man I met remembered me immediately after meeting just once."
"저런 이야기를 하는데도 밉게 보이지가 않다니, 이것도 능력이야…","even though you talk about things like that, you never come across as rude... perhaps that’s another talent of yours..."
"아무튼,","anyway,"
제 미래의 ‘가능성’에 기대를 걸고 도움을 주겠다는 뜻이죠?,so does that mean you want to invest in my future by helping me?
아쉽게도 프리실라 가문이 아닌 리비아의 도움이지만요.,"unfortunately,  it won’t be house priscilla lending their support, but rather myself personally."
아버지는 어디까지나 중립의 위치를 지키려 하시니까요.,my father wishes to remain neutral above everything else.
"그럼, 리비아 영애가 줄 수 있는 도움은 무엇인가요?","then what kind of assistance could you offer me, lady livia?"
피오나 영애와 제가 사교계에서 더 친밀한 사이가 되는 거겠죠.,I guess becoming closer friends with lady fiona in public.
그렇다면 그건…,"if that’s the case,"
그냥 친구가 되는 거 아닌가요?,then isn’t that simply being friends?
"뭐지, 이 어색한 침묵은!!",how awkwardly silent they both became!!!
"그, 그렇게 됐으니…",i-in that case...
앞으로 잘 부탁합니다?,nice making friends with you?
친구.,friend.
"저도 잘 부탁해요,","nice meeting you too,"
피오나 영애.,lady fiona.
"시그, 아,","sieg-- ah,"
전하.,your highness.
오래 기다리셨나요?,did I keep you waiting long?
아니.,nope.
"들어봐, 시그렌.","listen up, sieg."
리비아 영애가…,lady livia asked me...
나랑 붙어 다니자고 했어.,...to hang around together.
"정치적으로는 중립이지만,","politically,  she remains neutral,"
그거랑 별개로 황태자가 너무 싫어서 내 쪽에 힘을 실어주고픈 모양이야.,"but aside from that,  she seems to hate the crown prince enough to lend me her strength."
누가 들을 수도 있으니 밖으로 가자.,let’s go outside since someone might hear us talking.
나도 그놈은 싫어.,I despise him too.
"하지만,",but...
너와 보낼 시간을 그 영애에게 빼앗기는 것도 싫은데.,...I don’t want to spend less time with you because of her.
뭐?,what?
에이. 뭐 그런 농담을 하고 그래?,"haa, stop joking around."
농담 아니야.,I wasn’t kidding.
리비아 영애보다 나와 노는 게 더 재밌을 거야.,I bet hanging out with me will be way more fun than spending time with lady livia.
내가 그러도록 노력할 테니까.,I promise to work harder toward that end.
…응?,huh...?
피오나.,fiona.
