hangle,first_translate
황태자와 리비아 프리실라잖아?,isn’t that the crown prince and lady livia priscilla?
내 맘에 들면 황태자비가 될 수도 있는데~,"if she catches his eye, maybe she’ll even become the future crown princess!"
"전하,","your highness,"
저는 이만 돌아가 보겠습니다.,I’d best return home now.
이게…,what do you mean--
황태자인 내 허락도 없이 멋대로 어디를 가?,"do you dare leave without permission from me, the crown prince?"
하여간 그동안 예쁘다고 봐줬더니!,after all the times I complimented on your beauty!
아까 프리실라 공작님께서 영애를 급히 찾으셨어요.,"earlier, duke priscilla had been looking everywhere for you, my lady."
저도 공작님을 도와 같이 영애를 찾고 있던 참이었답니다.,I was helping him search for you.
어디서 감히 끼어드는―,who dares interrupt--?
어머!,ah!
황태자 전하도 같이 계셨군요!,"I didn’t notice you were also here, your highness!"
제국의 작은 태양을 뵙습니다.,"greetings, little sun of the empire."
전 피오나 헤일론이라 합니다.,I am fiona haylorne.
헤일론…?,haylorne...?
아무리 황태자라도 헤일론 가문을 건들긴 쉽지 않지.,not even the crown prince would want to mess around with house haylorne.
"고마워요, 공작님!","thank you, father!"
"그러고 보니, 아버지가 제게 할 말이 있다고 하셨죠.","by the way, you said earlier that you wanted to talk to me about something."
깜빡 잊고 있었네요.,I almost forgot.
"찾으러 와줘서 고마워요,","thanks for coming after me,"
피오나 영애.,lady fiona.
예쁘긴 진짜 예쁘다.,she really is pretty.
백 번이고 천 번이고 찾으러 올게요!,I'd come find you again and again!
그러면…,then...
"이런 연유로 실례하겠습니다, 전하","with that excuse, allow me to bid farewell, your highness."
뭐?,what?
젠장!!,sh*t!!
"전하께서 따라올지도 모르니까, 조금만 더 팔짱 끼고 걸어요.",let’s walk arm-in-arm a bit longer since his highness might follow us.
그리고…,also...
아까 몰래 주웠어요.,I picked this up earlier while nobody noticed.
고마워요.,thank you.
예쁘다~!!,they’re beautiful!
그럼 갈까요?,shall we go?
네.,okay.
흐음…,hmm...
황태자는 정말 곤란했지만 예상 밖의 인연을 얻었네.,"although the crown prince failed miserably today, he gained himself an unexpected ally."
헤일론의 잔혹한 마법사라.,the brutal magician of house haylorne.
