hangle,first_translate
때문에 황명에 따라 지금 이 시각부터 모든 가문의 재산을 동결하고…,"according to the emperor’s order, starting from this moment forward, every asset belonging to this family shall be frozen--"
재무부가 아주 열심히 일하는구나.,seems like the finance ministry works pretty fast.
응?,hmm?
그러고 보니 등장인물 중 한 명이 재무부에 있었던 것 같은데…,"come to think of it, wasn’t one of the characters involved in the story working at the finance ministry?"
돈… 죠아아…,money... love...
으으음… 이런 느낌이었던가…,uugh... I remember now...
"에이, 모르겠다.",whatever. doesn’t matter.
헤일론 저택에 갈 생각이나 하자.,let’s focus on getting ready to move into hailon manor instead.
안돼!!,nooo!!
겨우 형을 내쫓고 가주가 되었는데!!,I finally became head of the family after kicking out my own brother!!
이것들!!,get your hands off of me!!
이것 놓아라!!,get your hands off of me!!
정말-,unbelievable...
괜히 북쪽 산맥의 마물들을 지배하는 놈이 아니군.,no wonder he rules over monsters in the northern mountains.
여태 상대한 놈 중 가장 성가셨어…,"out of all the guys I fought against until now, he was probably the most annoying one...!"
