hangle,first_translate
난 널 소중히 여기고 있어.,you mean a lot to me.
알고 있지?,"you know that, right?"
고통.,pain.
분노.,rage.
증오.,hatred.
비탄…,grief...
피오나는 그 모든 파괴적인 감정을 옅게 한다.,all of those destructive emotions fade into insignificance thanks to fiona.
피오나가 없어지면 내가 과연 계속 평온할 수 있을까?,"if she disappears,  will I ever be able to remain calm again?"
"피오나, 난 지금 타지에 혼자 와 있어.","fiona,  I’m currently alone in a foreign land."
게다가 사방이 적이야.,"on top of that, everyone here seems hostile towards me."
오랜 친구가 곁에 있길 원하는 게 당연한 것 아냐?,isn’t it only normal that I wish to have a close friend nearby?
그치만…,but...
공작님도 있잖아.,there’s also his grace.
너 진짜로 내가 아벨한테 정신적인 위안을 받을 거라 생각하는 건 아니지?,"wait, you weren’t actually expecting me to receive emotional support from abel, were you?"
……으음…,uh...
"나에게 안겨라, 사랑하는 제자야…!","come rest against me, my beloved pupil...!"
스승님!!,master!!!
와~ 상상만해도 이상해.,"wow, even imagining that feels weird."
아! 맞다.,oh! wait.
여주인공이 있었지.,he already has a heroine.
"그치만 시그렌,","still, sieg,"
이제 곧 예쁘고 상냥한 운명의 소녀를 만날 수도 있잖아.,who knows?  you may meet a beautiful girl destined to become yours soon.
운명의 소녀… 라고?,076(destined) girl...?
응!,exactly!
"시그렌도 참, 둔하긴~","geez, siegren. sometimes you can be pretty slow-witted."
사.랑. 말이야.,l-o-v-e.
"그래,","alright,"
네 입장에서는 이제 내가 귀찮을 수도 있겠지.,"from your perspective, I guess having me around must be annoying."
그럴리가!,not at all!
"아니야, 이해해.","no, I understand."
대부분의 사람이 날 그렇게 여겼으니까.,most people saw me as troublesome.
아무래도 내가 무리한 부탁을 했나 보네.,seems like I made an unreasonable request.
그냥 잊어.,let’s forget I mentioned it.
으아악!!,argh!!
상처받았나 봐!!,I hurt his feelings!!
갈게.,I’m leaving.
"잠깐만, 기다려.","wait, hold on."
내가 너무 심했나?,was I being too harsh?
시그렌은 이제 갓 고등학교를 졸업한 나이나 마찬가지인데?,siegren’s basically fresh out of high school.
"에라, 모르겠다.","whatever, I don’t care anymore."
"시,",s-siegren!
시그렌!,s-siegren!
"그럼,",then...
옆에 있을게.,...I’ll stick around.
내 존재가 너한테 도움이 된다면.,if my presence helps you somehow.
"그래, 난 딱히 손해 볼 것도 없…없을테니까?","okay, I won’t lose much either... r-right?"
넌 역시 무르구나.,"like I said, you’re very soft-hearted."
그리고 여전히 나를 아끼고 있어.,and you still cherish our friendship.
응.,yeah.
알겠어.,I see.
다행이다~,thank goodness.
아는 사람이 남아 줘서 안심이 되나 봐.,I suppose it makes sense that I'd feel relieved knowing someone familiar will be sticking around.
그렇게 시간은 평화롭게 흘러,"time passed peacefully,"
어느덧 원작의 시작 시점,"until finally, the original story began unfolding."
황실 무도회 날이 다가왔다.,the royal ball approached.
"피오나,","fiona,"
아벨이 슬슬 내려오라는데.,abel says it's almost time to go downstairs.
"아, 응.","oh, okay."
벌써 시간이 이렇게 됐네.,has it gotten late already?
곧 내려간다고 전해줘.,tell him I'll be coming down shortly.
