hangle,first_translate
피오나는 그 모든 파괴적인 감정을 옅게 한다.,all of those destructive emotions fade when I'm with fiona.
피오나가 없어지면 내가 과연 계속 평온할 수 있을까?,could I continue living peacefully without her?
"피오나, 난 지금 타지에 혼자 와 있어.","fiona, I’m alone in a foreign land right now."
게다가 사방이 적이야.,"on top of that, enemies surround me everywhere."
오랜 친구가 곁에 있길 원하는 게 당연한 것 아냐?,of course I'd want a close friend by my side during times like this.
그치만…,but...
공작님도 있잖아.,there's also his grace.
너 진짜로 내가 아벨한테 정신적인 위안을 받을 거라 생각하는 건 아니지?,"wait, you weren’t seriously thinking that I get emotional support from abel, were you?"
……으음…,uh...
"나에게 안겨라, 사랑하는 제자야…!","let me hold you tight, my beloved student...!"
스승님!!,master!!!
와~ 상상만해도 이상해.,this feels weird already.
아! 맞다.,"oh, wait!"
여주인공이 있었지.,he has a heroine too.
"그치만 시그렌,","still, siegren,"
이제 곧 예쁘고 상냥한 운명의 소녀를 만날 수도 있잖아.,who knows? you may meet a beautiful girl destined to fall in love with you soon.
운명의 소녀… 라고?,destined to fall in love...?
응!,exactly!
"시그렌도 참, 둔하긴~","geez, siegren. sometimes you can be slow-witted."
사.랑. 말이야.,l-o-v-e.
"그래,",okay.
네 입장에서는 이제 내가 귀찮을 수도 있겠지.,"from your perspective, I guess having me around must be annoying."
그럴리가!,no way!
"아니야, 이해해.","no, I understand."
대부분의 사람이 날 그렇게 여겼으니까.,most people see me that way.
아무래도 내가 무리한 부탁을 했나 보네.,I suppose I made an unreasonable request.
그냥 잊어.,forget I ever asked anything.
으아악!!,arghhk!!
상처받았나 봐!!,I hurt him!!
갈게.,I'll go.
"잠깐만, 기다려.","wait, please stop."
내가 너무 심했나?,was I being harsh?
시그렌은 이제 갓 고등학교를 졸업한 나이나 마찬가지인데?,siegren is basically fresh out of high school.
"에라, 모르겠다.","whatever, forget it."
"시,",s-siegren!
시그렌!,s-siegren!
"그럼,",then...
옆에 있을게.,...I’ll stay next to you.
내 존재가 너한테 도움이 된다면.,as long as my presence helps you somehow.
"그래, 난 딱히 손해 볼 것도 없…없을테니까?","alright, I won’t lose much-- I mean, I won’t lose anything either."
넌 역시 무르구나.,"like I said, you’re very soft-hearted."
그리고 여전히 나를 아끼고 있어.,and you still care deeply about me.
응.,yup.
알겠어.,I got it.
다행이다~,thank goodness.
아는 사람이 남아 줘서 안심이 되나 봐.,I feel relieved knowing that someone familiar will remain by my side.
그렇게 시간은 평화롭게 흘러,"time passed smoothly,"
어느덧 원작의 시작 시점,"until eventually, the start date of the original story approached us."
황실 무도회 날이 다가왔다.,the imperial ball was coming up fast.
"피오나,","fiona,"
아벨이 슬슬 내려오라는데.,abel says it’s almost time to head downstairs.
"아, 응.","oh, okay."
벌써 시간이 이렇게 됐네.,has it gotten late already?
곧 내려간다고 전해줘.,tell him I’ll be heading down shortly.
