hangle,first_translate
"왜, 왜 대답이 없지?!",why aren’t you saying anything?! did I say something wrong?
내가 이상한 소리를 했나?,why aren’t you saying anything?! did I say something wrong?
아~ 어색해. 양이나 세자.,aah... this feels awkward. sheep or prince?
양 한 마리…. 양 두 마리….,one little lamb... two little lambs...
피오나.,fiona.
당분간은…. 네가 날 만나러 와야 하겠지.,from now on... you’ll have to come see me every time.
당연하지.,of course.
그거야 시그렌이 헤일론 성으로 올 수는 없으니까.,that goes without saying since you can’t leave airelle castle.
하지만 언젠가는,"but someday,"
내가 널 만나러 갈 수 있도록 노력할게.,I’ll try harder so that I can come see you myself.
"그, 우린 친구인데 항상 너만 날 보러 오는 건 불공평하잖아.",i-it wouldn’t be fair if you were the only one visiting me all the time since we’re supposed to be friends.
힘들기도 할 테고.,"and besides, traveling back and forth could also be tiring for you."
…내가 머무르고 있는 헤일론 성은,"haelon castle,"
아무나 함부로 들어올 수 없는 장소다.,"where I reside, is not somewhere anyone can enter freely."
"그곳에 오겠다는 건,",going there would mean...
적어도 헤일론 영지에서 일정한 위치로 올라가겠다는 뜻.,...that you've risen through the ranks within haelon territory.
그것도,all of which...
날 만나러 오기 위해서.,...would be done solely to visit me.
"물론 난 아무것도 가진 게 없는 고아니까,","of course, I realize those are empty promises considering I’m nothing but an orphan girl with nothing to offer,"
이런 말을 해도 믿을 수는 없겠지만-.,which makes them impossible to believe.
"아니야, 그 말을 믿어.","no, I believe you."
시그렌 너는 충분히 할 수 있을 거야.,"I truly believe you can achieve whatever you set your heart to, siegren."
그뿐만 아니라…,"on top of that,"
너는 언젠가….,I’m positive that one day...
분명 아주 많은 것을 가지게 될 거야.,...you’ll gain many things.
성장한 그는 훗날 눈부신 미래를 맞이하게 될 것이다.,"as he grows older, he shall greet a dazzling future ahead of him."
"부, 명예, 권력,","he will live a life filled with wealth, honor, power,"
그리고….,and most importantly...
마음의 상처를 치유해 줄 사랑스러운 연인이 있는 행복한 삶을.,...a loving partner who heals the wounds of his past.
내가 약속할게.,I promise you that.
"아니, 내가 그렇게 될 수 있도록 도울게.","or rather, I vow to help you reach that goal."
너의 상처를 본 순간 그렇게 다짐했으니까.,this is something I swore upon seeing your scars.
이건,promise.
그럼 마저 눈사람 만들자!,"now, let’s hurry up and finish our snowmen!"
그래….,right...
내가 진정으로 시그렌의 친구가 된 어느 겨울날의 일이었다.,"it happened during winter, on the very same night I became siegren’s friend."
-그리고 여러 날이 지나….,several days passed by...
5년 뒤.,five years later
아으으….,arghh...
내가 미쳤지.,I must have been crazy.
왜 헤일론을 추운 지방으로 설정해서는.,who sets their story in a place as freezing as haelon?
"끝나지 않는 겨울이라니, 말이 돼?",an endless winter? seriously?
추워!,it’s so cold!
"헤일론에 온 지 5년이 지났는데,","it’s been five whole years since I arrived in haelon,"
여전히 추위와 사투를 벌이게 된다니까.,and yet I still struggle to fight off the biting chill.
나는 18살이 되었다.,I turned 18 recently.
