hangle,first_translate
내가 달리 갈 곳이 없어서 시그렌에게 너무 자주 찾아왔나?,have I visited siegern too often because I have nowhere else to go?
아니면 친구를 사귀라고 잔소리해서 그런 걸까?!,or maybe it’s because I lectured him about finding friends?!
이상한 상상 하지 말고.,stop letting your imagination run wild.
전부 아니니까.,none of them are correct.
그럼 왜?,then why?
이번에 내 궁에 새로운 기사가 배정되었거든.,a new knight was assigned to serve under me recently.
그 기사가 에레즈 가문 사람이야.,that knight happens to belong to house ereze.
"에레즈 후작가면, 대표적인 황태자 지지 가문이군.",house ereze is known to support the crown prince wholeheartedly.
거기 가문 사람이 네 궁으로 들어왔다고?,so someone from that family joined your service?
의도가 너무 노골적이야.,their intentions couldn’t be more obvious.
날 감시하려는 요량이겠지.,they probably intend to spy on me.
사실 쫓아내려 했지만… 유감스럽게도 꼬투리 잡을 거리가 없어서.,"truthfully, I wanted to chase him away, but unfortunately, there’s nothing wrong with him."
그러니 당분간은 내 궁에 출입하지 마.,"thus, please refrain from visiting my palace for the time being."
혹시 모르니까.,just in case anything goes awry.
적어도 내가 그자를 쫓아내 버릴 때까지 말이야.,at least until I manage to kick him out.
알겠어.,alright.
시그렌이니 알아서 잘 하겠지만.,"I’m sure you’ll handle it properly, seeing as you’re siegren."
헤일론 식으로 쫓아내질 그 사람이 불쌍하다…,poor guy getting kicked out the hailon way...
"오, 리비아.","oh, lady livia."
어서 오너라.,please come in.
오늘도 어찌 이리 우아할까.,how elegant you always appear.
과찬이십니다.,"thank you for your kind words,"
황후 폐하.,your majesty.
매력적인 네가 혼기가 다 차도록 홀몸이라니 믿을 수 없구나.,it’s unbelievable such a charming young lady remains unmarried despite reaching marriageable age.
우리 어머니도 아닌데 무슨 혼기 이야기를…,why would you bring up marriage if you’re not my mother...?
"나이만 찼지, 아직 한참 부족한 점이 많은 몸입니다.","I may be old enough, but I am far from perfect yet."
그 겸손함마저 보기 어여쁘구나.,your humility makes you even lovelier.
하지만 사람이란 게 다 때가 있는 법이지.,but timing plays a crucial role in life.
어디 보자…,let’s see...
내 아들 에녹은 어떠니.,"what do you think of my son, enoch?"
조금 욱하는 경향이 있어서 그렇지 심성은 좋단다.,"although he tends to lose his temper occasionally, he’s good-natured."
황태자가 조금 욱한다고?,enoch loses his temper every now and then?
에녹도 널 마음에 들어 하는 눈치던데?,I believe enoch likes you as well.
너도 잘 알잖니.,you understand better than most...
한창때의 남녀가 같이 서면 얼마나 잘 어울릴까.,...that men and women reach their prime together.
"예, 맞는 말씀입니다.","yes, you’re absolutely right."
하지만 아직 미숙한 점이 많은 저는 아버지의 뜻을 따를 뿐이죠.,"but I shall follow father’s wishes, considering I still lack experience in various areas."
하아.,haah...
"내가 황태자비가 된다면, 줄곧 중립을 지키던 프리실라 가문도","if I marry the crown prince, the priscilla clan-- which maintained its neutrality thus far--"
황자의 편이 될 거라 생각하는 거겠지.,would likely ally itself with the prince.
아버지는 내가 싫다는 남자와의 혼사를 무리하게 강요하지는 않지만…,"father won’t force me to wed against my will,"
언제까지 아버지의 뜻을 따르겠단 말로 둘러댈 수 있을지.,but I wonder how long I can continue using that as an excuse.
슬슬 방도를 찾아야 해.,it’s time to find a way.
우리 가문과 격이 맞는 미혼의 남자라면…,unmarried men suitable for our status include...
클로비스 후작과 시그렌 황자 정도인데.,...marquess clovis and prince siegern.
하지만 시그렌 황자가 상대가 된다면 아버지는 중립의 자리를 버려야 하니 안 돼.,"but if I choose prince siegren, father would have to give up his neutral stance, so that option is off-limits."
그리고 클로비스 후작은…,and as for marquess clovis...
리비아 영애.,lady livia.
어머.,oh dear.
"황자 전하, 피오나 영애.","prince siegwald, lady fiona."
궁에 들르셨군요.,I didn’t realize you two were visiting the palace today.
"이 여자, 누구더라?",who is this girl again?
"황후 폐하께서 주최하는 무도회에서나 볼 줄 알았는데,","I thought I’d meet you both at the ball hosted by her majesty,"
여기서 뵙는군요.,but I suppose fate brought us together sooner.
아~ 그 젊은 사람들이 많이 온다는 무도회 말인가요?,oh! you mean the event popular among younger folks?
네.,exactly.
그곳에서 연이 깊어진 분들도 많답니다.,many couples met each other there.
그렇군요~,really?
영애께서는 혹 파트너를 생각해 두셨는지…,has lady livia considered choosing a partner for herself...?
어라.,oh?
역시 이 녀석보다 귀여운 영애는 이 궁에 없는 건가.,isn’t she the prettiest lady in the entire palace?
열렬해라.,be passionate.
영애에서 눈을 못 떼네.,he can’t tear himself away from her.
우후후.,uhoho.
"부럽네요, 영애는 혼처를 고민할 일이 없어서.","I envy you, lady livia. you don’t have to worry about whom to marry."
혼처요?,get married?
이번 무도회에서 즐거운 일이 생기실지도 모르겠는 걸요.,perhaps something wonderful awaits you at the upcoming ball.
누군가가 무언가를 열심히 준비하고 있을지 누가 알아요.,"after all, nobody knows whether somebody is preparing something special for you."
준비요?,preparing something?
무슨 준비…,like what...?
황후 폐하의 초대장은 받으셨지요?,"you did receive her majesty’s invitation, yes?"
"어? 네, 네.",huh? y-yes.
"리비아 영애, 죄송하지만 다음에 뵐게요.","lady livia, I apologize, but I’ll catch up with you later."
"황후의 초대장,",an imperial invitation...
황후가 주최하는 연례 무도회 중 하나에 초대되었다는 증서.,proof that I’ve been invited to attend one of the annual balls held by the empress.
사교계 시즌 초반에 열리는 연례 무도회는 주로 젊은 사람들이 많이 참가한다던데.,the annual ball held early in the season apparently attracts mostly young participants.
여기서 ‘젊음’의 기준은 성인이 막 된 10대 후반에서 20대 후반 정도로 다들 어리단다.,“young” refers to teenagers who barely reached adulthood and adults in their mid-twenties.
리비아의 말대로 그곳에서 연이 깊어진 사람도 많다는 듯해…,"as livia mentioned earlier, numerous couples formed relationships there..."
그렇지만 나와는 관계없는 얘기겠지.,but none of that concerns me.
공작님.,your grace.
황후의 초대장이군.,"an imperial invitation, huh?"
벌써 이게 올 때가 됐나.,has the time arrived already?
"그래서,","so tell me,"
파트너는 시그렌이냐?,will sigwald accompany you?
