hangle,first_translate
"잠깐, 이 넓은 세계에서 고작 열 명?","wait, only ten?! in such a vast universe?"
생각보다 엄청나게 적…,that’s less than I thought...
악…!,oh no...!
너무 넋 놓고 있다가 부딪혔어!,I wasn’t paying attention and bumped into someone!
평소 같으면 이런 실수는 절대 안 했을 텐데…,I normally never get distracted like this...
"이런,","oh dear,"
괜찮으십니까?,are you alright?
괜찮…,y-yes...
"아니, 죄송합니다…","no, please forgive me..."
나이는 대략 20대 초중반.,he looks like he’s somewhere in his early twenties.
고급스럽고 단정한 옷에,"not only does he wear elegant clothes,"
몸에 밴 예의범절.,but he also seems very polite.
딱 봐도 높은 신분으로 보이는 모습.,"at first glance, he appears to be of high status."
거기에…,"on top of that,"
짙은 붉은 머리에 금색 눈동자.,he has deep red hair and golden eyes.
미려한 이목구비.,his features are stunningly handsome.
이 심상찮은 외모…….,with such striking good looks...
여긴 결국에 소설 속 세계.,"in the end, this is a novel."
외모가 범상치 않음 = 주요 인물,outstanding appearance = major character
이 공식이 적용된다!,that formula applies here!
"얼굴에 광이 나는 걸 보니 이 작자, 주연이 확실하다!","judging by his face alone, I bet he plays a leading role!"
그런데 대체 누구지?!,but exactly who might he be?!
괜찮으신 겁니까?,are you okay?
눈 피함,avoids eye contact
"네, 괜찮아요,","yes, I'm fine."
저야말로 죄송합니다…,I apologize for bumping into you...
…앗?,ah...?
"이 넥타이핀,",this tie pin...
저 때문에 떨어진 모양이네요.,it fell off because of me.
이게 무슨…,what is th--?
신경 쓰지 않으셔도 됩니다.,you don’t have to worry about it.
이건 단순한 보석이 아니라…,this isn’t simply any jewel...
마석이니까요.,it’s a mana stone.
마석.,mana stones.
"일반 사람이나 마력 운용이 불안정한 마법사들을 돕는 보조기구로서,",they’re tools designed to help ordinary people or mages whose control over their powers aren’t stable yet.
마법사에게 반응한다는 설정이 있다.,"according to the setting, they react when near magicians."
난 마력 운용에 능숙한 편이라 마석을 사용해 본 적이 없었다.,"since I’m skilled at controlling my power, I’d never actually used a mana stone before."
이게 반응하는 걸 보니…,"given its reaction toward me,"
아가씨는 마법사이신 모양이군요.,"then you must be a magician, miss."
…마법사라고 칭하기에도 부끄러운 솜씨지만요.,I suppose calling myself a magician may be stretching it since I lack skill.
겸손하시군요.,you seem rather humble.
가볍게 손댄 것만으로 이 정도라면 평범한 실력이 아니실 터인데.,for it to respond merely through light touch suggests you possess more talent than you let on.
게다가 이토록 선명한 붉은빛이라니…,"furthermore, the color turned bright red..."
그러고보니 마석의 색이 뚜렷하게 변할수록,"come to think of it, I did set it up so that the stronger the magician,"
그 마법사가 강하다는 설정도 했었지 참…,the clearer the change in color becomes...
굉장히 훌륭한 재능을 지니신 분이군요.,so you truly hold exceptional abilities.
네… 감사합니다…,thank you...
그럼 저는 이만…,"well, then..."
잠시만요.,wait.
제 이름은,my name is...
아렌트 클로비스라고 합니다.,arendt clovis.
기억났다.,right.
네가 누구인지.,I remember who you are.
실례지만 아가씨의 이름을 물어도 괜찮을까요?,"excuse me, but may I ask for your name?"
"…누군지 알게 된 이상, 내 이름을 알려줄 순 없겠어.","now that he knows who I am, I can’t tell him mine."
"세, 셀린이라고 합니다.",i-it’s celine.
"…만나 뵈어서 영광이었습니다, 셀린 양.","it was nice meeting you, ms. celine."
또 뵐 기회가 있었으면 좋겠군요.,I hope our paths cross again someday.
"네, 저도…",me too...
클로비스 후작님을 뵐 수 있어서 영광이었습니다.,it was an honor to meet marquess clovis.
그럼 이만.,"well, goodbye."
내가 저 녀석을 잊고 있었다니.,to think I forgot about him...
"미쳤지, 미쳤어.",I must've lost my mind.
장부 때문에 바빠서 잊고 있었어.,I guess I got caught up in sorting through the accounts.
이전에 떠올린 재무부에 있는 유능한 인물이 바로 저놈이잖아!,aren’t you the talented person working under the ministry of finance whom I previously recalled?!
아렌트 클로비스.,arendt clovis.
"키워드는 나쁜 남자, 계략남.",keywords include “bad guy” and “schemer.”
포지션은 서브 남주.,he takes on the position of sub-male lead.
물론 여주인공인 유니스 앞에서는,"of course, whenever he’s in front of the heroine, eunice,"
한없이 다정하고 정중하게 굴지.,he acts extremely kind and courteous.
그러나,"however,"
중요한 건 이런 것들이 아니다.,none of that matters right now.
현재 내가 빙의해버린 몸의 주인은 피오나.,the body I currently inhabit belongs to fiona.
아렌트…,arendt...
아렌트는 작중 피오나가 최종 보스에 이르게 된 결정적인 요인이었다.,arendt played a crucial part in making fiona become the final boss of the story.
