hangle,first_translate
피곤해 죽겠다...,I’m exhausted...
그 술은 의외로 도수가 센 편이니 천천히 마셔요.,be careful when drinking that wine. its alcohol content is stronger than expected.
안 그래도 요새 얼굴이…,your face looks pale these days...
요즘 술이 달아서요…,it tastes sweet today...
이 술 맛있네요….,this wine is delicious...
오늘도 초대장 처리 중,taking care of invitations again today
최근 유행하는 고급스러운 향수…,a high-end perfume that’s popular lately...
괜찮아요?,isn’t she lovely?
마음이 편해진다…,my heart feels lighter now...
오늘도 리비아는 예쁘구나.,livia always looks beautiful.
프리실라 가문은,could house priscilla truly support her highness?
정말 1 황녀 쪽을 지지하려는 걸까?,could house priscella truly support her highness?
"아주 만약에, 그녀와 적이 되면 몹시 아쉽겠지.","if they were ever to become enemies, how unfortunate that would be."
시그렌이 황녀에 대해 했던 말도,I keep thinking about what siegren told me regarding the princess...
끙…,hgh...
계속 고민해 봐야 하는데.,I need to continue pondering over this matter.
무슨 일이죠?,can I help you?
"이런,","oh dear,"
숙녀분들이 계신데 실례합니다.,"pardon me for interrupting your conversation, ladies."
"실례인 줄 알면 그만 가시죠,","if you knew it was rude, then perhaps you shouldn’t have come over in the first place,"
빌 커티스 백작.,count bill curtis.
누구지? 인상은 뭔가 친밀감 있는데….,where did I see him before? he seems familiar somehow...
이름도 어디선가…,I remember hearing his name somewhere too...
죄송하지만 함께 계신 분께 볼일이 있어서요.,"forgive me, but I actually wanted to speak with the person next to you."
"처음 뵙는 것 같은데, 무슨 일이시죠?",I believe we've never met before. what brings you here?
만나서 영광입니다. 피오나 헤일론 영애.,"nice meeting you, lady fiona halyon."
부디 이름으로 불러 주시죠.,please call me by my first name.
뭐야… 이 되도 않는 수작은…?,why does he seem so suspicious...?
리비아도 이 남자를 별로 좋아하는 것 같지 않고.,livy doesn’t appear to like him very much either.
그럴 일은 없을 것 같네요.,I doubt anything will happen.
무슨 볼일인가요?,how may I assist you?
얼마 전에…,recently...
제가 보낸 편지를 받으셨는지요.,did you receive the letter I sent you?
…아.,ah...
…생각났다.,I remember now.
아벨의 일 이후로 잊고 있었다.,I had forgotten about it due to abel’s disappearance.
얼마 전에 받았던,the letter I got recently...
"피오나 영애,","lady fiona,"
저는 줄곧 당신을,I have been admiring you...
사모하고 있는 사람입니다.,...for a very long time.
잠시…,could I...
귀한 시간을 내주실 수 있을까요?,...have a moment of your precious time?
언제 봤다고 관심을 가지는 건지.,when did he start taking interest in me?
"귀족 영애에게 제대로 알지 못하는,",it isn’t wise for a noblewoman to be alone...
그러나 자신에게 호감을 가진 남자와 단둘이 있는 건,"...with someone she barely knows, especially if that person harbors feelings toward her."
그리 좋은 선택이 아니다.,"...with someone she barely knows, especially if that person harbors feelings toward her."
"물론,","of course,"
나에게는 문제 될 것이 아니지.,it wouldn’t pose a problem for me personally.
좋아요.,alright.
여차하면 통구이로 만들어야지.,I'll roast him alive if necessary.
