hangle,first_translate
"애인이 미인계 좀 썼다고, 술술 부는 꼬락서니라니…",how dare he use beauty tactics against me?! look at you spilling everything so easily...
"아니, 하지만 그렇게 웃으면서 살살 달래는 건 반칙이지…!","wait, but wasn’t it unfair of him to smile and sweet-talk me like that?!"
피오나.,fiona.
출발은 원래 오늘 밤이었잖아.,we were originally planning to depart tonight.
저녁으로 앞당겨도 되는 거야?,is it alright if we leave early instead?
"아, 시그렌. 금방 왔네.","ah, siegren. you came quickly."
아무래도 더 지체할 수는 없을 것 같아서,"as far as I can tell, we shouldn’t delay our departure any longer."
준비가 끝나는 대로 떠날 생각이야.,"so once everyone finishes packing, we’ll head out immediately."
아직 안색도 안 좋아 보이는데.,but you still don’t look well.
어제 일에 기억은 있고?,do you remember what happened last night?
당연하지...!,of course I do...!
취한 사람에게 미인계를 쓰다니….,using beauty tricks on a drunk lady...
"하여간, 미인계에 넘어가다니 헤일론 후계자로 아직 부족하네.","in any case, falling prey to such schemes proves that you’re not ready to become the successor of house hairoun."
그게 지금 이 시점에서 할 말이야?,is that really what you should say right now?
흐음…,hmm...
내가 왜 헤일론으로 가게 됐는데.,why did I end up having to go to hairoun anyway?
"그래서, 가져간 정보는 어떻게 처리하셨나요, 전하?","so, what did you decide to do with the information I gave you, your highness?"
내가 과연 어떻게 처리했을 것 같아?,what do you think I did with it?
응? 무려 연애편지를 몰래 숨기고 있던 아가씨.,huh? especially since you secretly hid those love letters from me.
"이거 분명 삐졌다, 삐졌어!","he’s definitely sulking, sulking!"
"…설마, 죽인 건 아니지?",please tell me you didn’t kill anyone...
"아니야, 빌 커티스란 남자에 대해 조사 중이지.","no, I’m investigating this guy named bill curtis."
아무리 보아도 영 뒤가 구린 인간이더군.,"from what I found, he seems suspicious."
…그건 잘됐네.,good...
그렇지 않아도 그가 마물에 관해 이상한 말을 했다는 게 마음에 걸렸거든.,"to be honest, I felt uneasy when he mentioned monsters."
…요즘 네가 좀 달라진 것 같아서 걱정이야.,"lately, I feel like you’ve changed somewhat."
상대에 대해 훨씬 진지해졌어.,you became much more serious toward others.
아벨 일로 혼란스러운 탓도 있겠지만.,"I understand that part of it may be due to abel confusing you,"
예전에는 이렇게 변했으면 좋겠다고 생각한 적도 있는데…,"but although I used to wish you’d act like this in the past,"
막상 네가 일희일비하니 별로인 것 같기도 하고.,"now that you actually are, I find it rather unpleasant."
그래서 더 신경이 쓰여.,that’s why I worry about you.
"피오나, 너는 내가 필요할 거야.","fiona, you need me."
나는 그렇게 생각하는데.,"at least, that’s what I believe."
네가 말했던 최선의 선택.,remember what you said about choosing the best option?
이제는 결론을 말해줘야 하지 않아?,don’t you think it’s time you made a conclusion?
적어도 지금 곁에 붙어 계신 황자 전하보다,I’m certain I’ll prove to be more useful than the prince standing beside you right now.
분명 제가 훨씬 가치 있을 테니까요.,I’m certain I’ll prove to be more useful than the prince standing beside you right now.
"나는,",did I...
네게도 같은 이야기를 하게 만든 걸까?,...make you say the same thing to yourself?
너는 존재만으로도 나뿐만 아니라,"with your presence alone, you’ll help not only me,"
그곳의 사람들에게도 힘이 될 테니까.,but many people living there as well.
최선의 선택 중에서 널 두고 간다는 선택지는,leaving you behind was never an option among the choices available.
처음부터 없었을 거야.,leaving you behind was never an option among the choices available.
하지만 그 선택의 이유가,but I hoped that reason wouldn’t be...
네가 이 일에 '필요'하기 때문은 아니었으면 했어.,...because you needed me.
이런 마음으로 시그렌과 함께하려는 게 아니었는데.,this wasn’t how I intended to stay together with siegren.
…너와 함께하고 싶은 다른 이유를 생각해 보려고 했어.,I tried thinking of another reason why I wanted to be with you...
빌 커티스의 그 말이 더 거슬렸던 건.,106bill curtis’ words bothered me greatly.
그걸 인정하고 싶지 않아서 였을지도 몰라.,perhaps it was because I refused to acknowledge them.
"…피오나,","fiona,"
그럼 나는 네게 옆에 있고 싶지만 필요는 없는 사람이야?,"does that mean I’m someone you want to be with, though you don’t necessarily need me?"
"아니, 지금 그런 뜻이 아니라…!","n-no, that’s not what I meant...!"
아….,oh...
"필요가,",needing someone...
왜 나쁜 말이라고 생각해?,why do you consider that bad?
나도 네가 내 곁에 필요해. 피오나.,"I need you by my side too, fiona."
아벨에게 지금 네가 필요한 것처럼.,just like abel needs you right now.
그리고…,and besides...
애초에 선택지 중에 나를 두고 가는 게 없었다면…,"if leaving me behind was never an option,"
우리는 같이 가는 거 맞지?,"that means we’re heading there together, correct?"
또 휘말렸다….,I got caught up in it again...
취하지도 않았는데 왜 이렇게 되는 거야…,why does this always happen even when I'm sober...?
이 정도면 미인계가 아니라 무력…,"rather than using beauty tactics, it feels like he’s forcing himself onto me..."
권터….,gunter...
…권터가 있었어.,gunter was there.
권터가 나중에 의뢰하면 뭐든 다 들어주겠다고…!,he promised to grant whatever request I had later on...!
"빨리 찾으러 가자, 시그렌!","let’s hurry and go find him, siegren!"
