hangle,first_translate
아렌트는 한가지 가설을 세운 상태다.,"right now, arendt has come up with a hypothesis."
이건 단순한 보석이 아니라…,these aren’t just ordinary gems.
마석이니까요.,"after all, they’re magic stones."
마석은 그 자체로 어둠의 후유증을 지체시킨다.,"on their own, magic stones slow down the side effects of the darkness."
그리고 마석은 마력에 영향을 받는다.,and magic stones are affected by mana.
"그렇다면, 아주 강한 마법사는",then perhaps a powerful magician...
마력을 사용해 ‘어둠’을 조종할 수 있지 않을까.,...can use their powers to control the darkness.
그리고 그 가설을 시험할 조건에 부합하는 마법사가 바로…,and the magician who meets the conditions needed to test this theory happens to be...
피오나다.,fiona herself.
물론 지금의 나로서는 아렌트를 도울 마음이 별로 없지만.,"of course, I'm not really interested in helping him right now."
이봐.,hey.
여기서 단 둘이 뭐 하는 거지?,what are you two doing alone together?
황자 전하.,your highness.
잠시 휴식을 취하고 있던 참입니다.,we were resting for a bit.
어니스트 공작과 내기를 했다 들었는데….,I hear you made a bet with duke ernest--
"꽤나 여유롭군, 피오나 영애.","how laid-back of you, lady fiona."
"아, 왜 농땡이 치냐고 묻고 있는 거지?","wait, is he asking us why we’re slacking off?"
전하께서도 이번 대회가 꽤나 지루하셨나 보네요.,it seems like your highness finds today’s competition rather dull.
마물을 담는 수레가 아직 넉넉해 보입니다.,there still seem to be plenty of wagons left to fill.
확실히 재미없긴 하지.,"to be honest, yes. it’s boring."
그러니 나도 둘의 휴식에 껴 주면 좋겠군.,why don’t I join you two then?
뭐 하는 거야!,what are you doing?!
"이런, 전하와의 휴식시간이라니 영광입니다.","my goodness, it’d be our honor to rest alongside your highness."
…전 이만 휴식을 끝내야겠네요.,I suppose I’ll end my break early.
분위기가 이상해,this feels awkward.
그러면 실례하겠습니다.,"excuse me, please."
두 분의 무운을 빌고있겠…,I wish you both good luck--
대회 도중에 나팔소리가…,a horn during the tournament...
이건 사냥 대회를 끝낸다는 소리가 아닌가요?,doesn’t this mean the hunt is ending?
"아뇨, 아직 끝나려면 멀었습니다.",not yet. we still have a lot of work ahead of us.
그런데 벌써 울린다는 건…,"but if they sounded the horns already,"
무언가 문제가 생겼다는 뜻이지.,that means something went wrong.
"그것도, 나쁜 방향으로!",and probably not in a good way!
"봐라, 피오나.","take a look, fiona."
다른 사냥 팀에서 잡아온 마물이다.,those are monsters caught by another team.
"보기에는 흔한 하급 마물 같지만,","they appear to be common low-level monsters,"
보시다시피 이빨이나 발톱도 원래보다 훨씬 크고 단단하지.,"but as you can see, their teeth and claws are larger and harder than normal ones."
다리 근육과 가죽도 더 단단하네요.,their leg muscles and skin are tougher too.
원래라면 불에 약한 개체일 터인데…,"usually, fire works well against these types of monsters,"
이 정도로 겉이 단단하면 웬만한 불로는 소용도 없겠죠.,"but given how hard their outer shells are, regular flames wouldn’t help much."
솔직히 이렇게 변형될 이유는 하나밖에 없다.,"honestly speaking, there’s only one explanation behind this transformation."
너도 대충 짐작 하고 있는 것 같은데.,I believe you might already suspect what it is.
어둠의 출현…,the appearance...
이군요.,...of the darkness.
부상자가 있다!,we have wounded men!
어서 의원을 불러!,call the physician immediately!
"…죽은,",I saw...
검게 죽은 땅을 보았네.,...dry black land where everything had died.
통제선 너머에서 어둠으로 변형된 몹시 강한 마물들을 만났어.,"outside the boundary line, we encountered extremely strong monsters altered by the darkness."
잠깐 싸운 것 만으로도 기사들이 수없이 목숨을 빼앗겼지…,countless lives were lost despite fighting briefly...
다행히 어둠이 나타났다 사라진 땅이었나보군.,"apparently, the darkness came and disappeared again."
"어둠이 나타나는 순간을 맞닥뜨렸다면, 모조리 죽었을 거다.","if they faced the exact moment it showed up, everyone would’ve been killed instantly."
서둘러 막사를 철수해라!,evacuate the tents quickly!
사냥터에 남아 있는 자가 없는지도 빠르게 확인하도록!,make haste checking whether or not anybody remains inside the hunting grounds!
보고 드립니다!,reporting back!
피 냄새를 따라 남쪽 입구에 마물이 나타났습니다!,monsters have appeared near the southern entrance following the scent of blood!
"비전투 인원은 당장 뒤로 빠지고, 싸울 수 있는 자는 무기를 들어라!","non-combatants retreat immediately, and combatants prepare yourselves!"
예!!,"yes, sir!!!"
"피오나, 너는…","fiona, you should--"
싸울게요!,I'll fight!
…이미 좀 지쳤으니 전투 보조로 빠지라고 말 하려 했다만.,I wanted to suggest that she stay away from battle support since she’s exhausted already.
인력 낭비예요!,that'd be a waste of manpower!
우선 도움이 급한 사람을 찾아보자.,let’s first search for someone who needs urgent assistance.
그 다음에 최전방으로 가는 거야.,"once we finish, we’ll head to the front lines."
저는 환자들을 돌보고 돌아가겠어요!,I’ll return after tending to the patients!
"하지만, 유니스 영애…!",but lady eunis--!
유니스?,eunis?
독의 치료가 급한 분들이 계세요.,there are people poisoned badly enough to require immediate treatment.
저는 이분들을 치료하고 함께 이동할게요.,I’ll treat them and leave with them.
치유의 힘을 가진 사람으로써 환자를 두고 갈 수는 없어요.,"as somebody gifted with healing abilities, I couldn’t possibly abandon these patients."
"그, 그러면 저희는 이만…",th-then we shall excuse ourselves...
…유니스?!!,e-eunis?!!
바로 독을 치료해드릴게요…!,I’ll cure your poison right away...!
